,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.6080284,0.9173798,3.5848112,0.58820724,2.8619783,1.0598253,0.95838296,1.1582075
1,0.5793664,0.9474944,4.5394387,0.3494514,2.4966254,1.0416242,1.0516781,1.2491546
2,0.75113887,0.6756996,5.255215,0.5003124,2.1909003,1.17774,0.9151044,1.1851774
3,0.4401264,1.0364536,4.3508987,0.3026013,2.5141048,1.2932322,0.91801316,1.0391765
4,0.40376,1.0654567,4.139032,0.41036186,2.5754378,1.0652627,0.96809375,1.1582754
5,0.5714618,0.9518473,3.4451737,0.686738,2.9744372,1.0154068,0.96624196,1.0809627
6,0.5677348,0.94660765,2.9721239,0.38070515,2.6919765,1.1448865,1.1001395,1.1599835
7,0.4476935,1.0005801,5.045487,0.36016876,2.4353864,1.0199381,0.9303529,1.2075664
8,0.65998816,0.81680185,5.104574,0.45962265,2.3132064,1.1637683,0.8620971,1.2142738
9,0.51359415,1.0032024,3.3045666,0.6547935,2.9494498,1.0613177,0.8759162,1.0669636
10,0.48500636,1.0039818,4.9379845,0.3775045,2.6628711,0.7705373,0.9992343,1.2061605
11,0.5313128,0.99005747,4.2373066,0.4161751,2.6341286,1.1566606,1.001432,1.2008061
12,0.5245659,0.9972352,4.497207,0.3900623,2.550281,0.98765653,0.9915712,1.3080776
13,0.6474424,0.89582354,3.1427915,0.49989372,2.8018227,1.0609934,0.9190279,1.2625811
14,0.56365216,0.8918468,4.458986,0.35662237,2.2891877,1.0643922,0.9778795,1.3586761
15,0.5330425,0.98071176,3.3230152,0.5052922,2.7804945,1.0299355,0.98287314,1.2595054
16,0.5278374,1.0000314,3.6034489,0.45095757,2.8159258,1.1846427,0.94457114,1.0646094
17,0.4429578,1.0532236,3.8974926,0.40214014,2.65725,1.1467565,0.8743417,1.1667935
18,0.6036757,0.92549515,3.5923326,0.4165001,2.7759585,1.0574126,0.9966048,1.0474783
19,0.41418236,1.0565138,4.8225484,0.44766265,2.611328,1.0079781,0.8287697,1.1106137
20,0.5783551,0.9565251,4.1185365,0.50952375,2.7934277,1.0814897,0.98209,1.0694287
21,0.45931876,1.0435262,4.635471,0.45406896,2.5714617,1.1143031,0.8469496,1.2426523
22,0.33169118,1.1189812,4.686704,0.46260735,2.579781,1.1379148,0.93010014,1.0573457
23,0.65241444,0.8502013,5.521692,0.43641007,2.440833,0.90385866,0.92432153,1.1846191
24,0.6342791,0.8768914,3.3163455,0.43333215,2.8008769,1.2071506,0.9492194,0.9895843
25,0.5490069,0.98117024,4.3735156,0.4073041,2.6977246,1.0043702,0.9464405,1.1478251
26,0.55246,0.9645453,4.1020603,0.33558837,2.4498982,1.2203666,0.9144484,1.2882909
27,0.5932976,0.87817544,4.567261,0.3345392,2.3444667,1.179771,1.0089433,1.1233432
28,0.6287113,0.9039422,3.469173,0.3398534,2.6938696,1.2139372,0.8589338,1.1768532
29,0.4655724,1.0469053,3.9794734,0.40353328,2.7875772,1.1285477,0.8163189,1.0470783
30,0.6069209,0.9440925,3.247632,0.5718444,3.0275478,1.0987483,0.83488196,0.92180794
31,0.45822537,1.0410634,4.7031198,0.37152004,2.560884,1.0985634,0.89743197,1.1303829
32,0.5099092,1.0006028,4.7983184,0.48917094,2.4336255,0.9212333,1.0840381,1.2877954
33,0.5699885,0.9730481,3.3382647,0.643392,2.7675643,1.1862841,1.0014427,1.1962209
34,0.509714,0.97818947,4.4076724,0.4323642,2.7910337,1.0771596,0.9023118,0.91574264
35,0.5037505,1.0261629,4.405765,0.37812215,2.5346801,1.0363431,1.0145246,1.2753973
36,0.4408092,1.0064996,4.196089,0.2745559,2.5810025,1.1331692,0.7596587,1.1056361
37,0.5846133,0.94250625,3.4878278,0.5645643,3.0388665,0.86383176,0.9988313,0.9635206
38,0.5276636,1.0067614,3.7755682,0.4000602,2.764794,0.9958808,0.9672856,1.0762887
39,0.60945576,0.94437414,3.7548685,0.44214368,2.709359,1.3360875,0.8312445,1.1011419
40,0.6871247,0.883407,2.8357127,0.8367079,3.133638,1.0693918,1.0307603,0.8714447
41,0.4297343,1.0242009,4.337039,0.40710333,2.56561,1.1699154,0.9930419,1.2265645
42,0.6401289,0.89332116,3.8076892,0.39504418,2.6954348,1.1033622,0.9426204,1.1686271
43,0.47139478,1.0409592,4.6475387,0.37826863,2.5759273,1.2254355,1.0934418,0.8704783
44,0.49600148,1.0244943,4.303677,0.47106847,2.4191897,1.1548187,0.98131174,1.3222373
45,0.46380675,1.0411886,4.579317,0.438443,2.7307038,0.9931256,0.9794859,1.0899241
46,0.4238724,1.0395658,4.0528283,0.41392916,2.521639,1.1665323,0.9468959,1.225152
47,0.48659718,0.99193555,4.469071,0.3214688,2.5610027,1.0728726,0.96712255,1.0975866
48,0.48283818,1.0143886,4.196403,0.4201287,2.4617562,1.1102862,1.0012217,1.3561277
49,0.51702183,1.0002056,4.656899,0.38978234,2.3949974,1.0941486,1.1206464,1.2878884
50,0.48884,1.0045992,4.1411967,0.35676292,2.6228776,1.2168288,1.0599766,1.0854434
51,0.54384536,0.9588313,3.5503688,0.5772247,2.8944552,1.0820984,0.96652347,1.020657
52,0.52210796,1.0082357,4.122537,0.3590692,2.654005,1.063617,0.9598214,1.2047491
53,0.5174933,1.0174576,4.178858,0.29439685,2.6521928,1.1831049,1.0602955,1.040208
54,0.43277344,1.0503378,4.648058,0.43540776,2.63692,0.96576655,0.9252303,1.1708797
55,0.5690965,0.9771705,3.2594626,0.5786087,3.1296055,1.0109601,0.85524917,0.8440356
