,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.40643212,1.083729,4.8108535,0.54123896,2.5539021,1.0311404,0.97551197,0.9058985
1,0.42618206,1.0518105,6.537728,0.35033968,2.6577253,1.0776125,0.898533,0.9409551
2,0.27522114,1.1034218,4.670106,0.4675029,2.3250844,0.94405836,0.99836665,1.106793
3,0.31329447,1.0851619,5.943726,0.34875068,2.3281844,1.0068274,0.79359865,1.3123173
4,0.31017593,1.1102821,7.427159,0.35092,2.7951846,0.74080604,0.8020846,0.9597325
5,0.2634417,1.0879163,6.593715,0.5965383,2.3037655,0.95914555,0.9275703,1.1508977
6,0.41274965,1.0534633,3.7556472,0.42726472,2.380233,0.99042934,1.0894856,1.0366228
7,0.22494045,1.1568824,5.4760556,0.6412478,2.6798866,0.9612786,0.8315657,1.0078926
8,0.5140572,1.0240946,5.412115,0.40500295,2.5642915,0.96437955,0.84911126,1.1162081
9,0.48679793,1.0058955,5.177652,0.31002906,2.6621947,0.9191723,0.9055766,0.96052396
10,0.5341351,0.98688394,3.9724934,0.5021061,2.3015401,1.0136744,1.0633438,0.96869177
11,0.42066774,1.0666313,4.473014,0.68685156,2.545513,1.0009036,0.87192255,1.3199247
12,0.6299479,0.8168196,5.842569,0.19645433,2.0861197,1.0394559,1.014159,1.17809
13,0.34576535,1.1036181,5.0208745,0.6454687,2.6420922,1.0260357,0.85883456,1.0708077
14,0.4143067,1.0539099,3.6200976,0.47656974,2.4076908,1.1430708,0.8495913,0.95939654
15,0.47611016,1.0615786,4.557727,0.712633,2.4794915,0.9734782,1.0934554,1.1370813
16,0.30319998,1.1192904,4.8614864,0.58567005,2.640654,0.969721,0.8059677,1.0800542
17,0.2939057,1.1279005,2.7408278,0.81931794,3.02474,1.0693945,0.9043537,1.0584981
18,0.4139288,1.0711259,3.466484,0.9248926,2.6941895,1.0669733,0.71800137,1.2511488
19,0.4341909,1.0069759,5.6520357,0.63063496,2.2718704,1.1075613,0.85319746,1.0650184
20,0.40210897,1.0685047,6.512527,0.28494626,2.5226343,0.98807055,0.9830447,1.0320944
21,0.2400925,1.1085857,5.6292458,0.26583925,2.3975546,1.0836952,0.96386683,0.9652651
22,0.3332189,1.0984287,4.552049,0.4548283,2.6627464,1.1307464,1.0819591,0.9029489
23,0.50576454,1.0015209,3.8585641,0.5232471,2.4871347,0.9620481,1.0495033,1.0825093
24,0.48212582,1.0315663,5.810793,0.44959596,2.4622445,1.1009414,1.0368559,1.1204693
25,0.45092216,1.0649073,4.407834,0.84409475,2.3874183,1.0862176,1.0715109,1.3702681
26,0.29815573,1.0989625,5.272202,0.20167197,2.6085348,0.79660356,0.9904828,1.3719163
27,0.34871936,1.0827304,4.6581016,0.30839664,2.6146166,1.1427057,1.0139365,1.1814636
28,0.4976723,1.0141337,5.4673147,0.43537366,2.9165273,1.008575,0.79060763,0.9055939
29,0.354845,1.0890005,3.4937708,0.8615018,2.6330369,0.9180641,1.0032811,1.2534938
30,0.51196593,0.9920571,4.210216,0.5840584,2.4487379,0.822545,0.9681837,1.2646296
31,0.2897589,1.1351936,4.245322,0.3019835,2.7563248,1.1208142,0.91678333,0.9114589
32,0.3389917,1.1072812,3.6941447,0.4954367,2.5234299,0.91335493,1.1860703,1.1120957
33,0.3561632,1.1203455,4.804212,0.9876163,2.3364825,1.015789,1.0084734,1.2637358
34,0.1791782,1.1545495,4.4108725,0.5369752,2.5030932,1.145036,0.9111048,1.0620074
35,0.42790693,1.056408,4.40998,0.5850208,2.671494,0.965276,0.8904342,1.042333
36,0.31845608,1.0969193,5.325536,0.2765698,2.3850408,1.0235343,0.9545484,1.1559415
37,0.4045027,1.0763834,2.623889,0.9633816,2.825884,1.1106803,0.9288062,1.1455343
38,0.3651196,1.0899898,3.8862474,0.52313083,3.0993645,0.95796436,0.86583287,0.81896585
39,0.7317566,0.6762107,5.2626185,0.1270395,2.1261113,1.0443523,0.9092807,1.0331283
40,0.26539385,1.1348859,3.2605195,0.6067569,2.50863,0.86529374,0.99295086,1.0601768
41,0.34693673,1.0825483,5.2382355,0.36389074,2.6160378,1.1032563,0.9636106,0.9882545
42,0.31703222,1.0930703,4.4411125,0.54265815,2.7601376,0.95324254,0.9390073,0.9543991
43,0.52178204,0.9866149,4.023606,0.8291132,2.3443575,1.0741576,0.91910154,1.2280396
44,0.4806845,1.0304141,5.9675817,0.6363834,2.565107,0.982661,0.93938285,0.90266883
45,0.35165137,1.0960238,4.819787,0.56894535,2.5579526,0.9927252,0.91705143,1.0981671
46,0.29058695,1.1189978,5.232008,0.5653045,2.6430542,1.012778,0.9298022,1.1796589
47,0.23129022,1.1385957,2.9419942,0.7673689,2.9017837,0.9738382,0.89425933,0.97424215
