,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.5096431,1.0074598,3.446786,0.62277347,2.6798415,1.0987216,1.0191662,1.2330482
1,0.5578778,0.9732262,5.4904675,0.5570409,2.607385,0.90240353,1.0736793,1.0406492
2,0.49061725,1.02132,3.9910204,0.4115786,2.6734004,1.1334883,0.9134962,1.1709464
3,0.5061974,1.0180844,4.023353,0.5861812,2.6368797,1.2079651,0.96974266,1.1021135
4,0.6573711,0.9017375,2.7952497,0.6522688,2.8709507,1.1526427,0.8184801,1.2237805
5,0.6186547,0.65746725,6.6663766,0.9953223,1.9402096,1.1717973,0.923298,1.1445605
6,0.52346873,1.0299248,4.7662935,0.57045305,2.6127832,1.1734767,0.9346265,0.9296904
7,0.57495195,0.96582997,4.6883974,0.56096536,2.3885927,1.2049526,1.0752666,1.0723284
8,0.59190565,0.9597827,3.2199738,0.5887719,2.6874454,1.1440018,0.90444016,1.4149191
9,0.6507817,0.83999026,5.8049498,0.72053367,2.2777092,1.1453258,1.0140499,1.1055379
10,0.70759815,0.71481764,6.409167,0.7545398,2.302534,1.0329002,0.92195064,1.1114569
11,0.3965855,1.1010422,4.1436825,0.70611084,2.7173152,1.0543168,0.9822876,0.98310584
12,0.62910926,0.89172506,5.4967914,0.5750214,2.3154685,1.1651034,1.0092173,1.1071362
13,0.5671377,0.9663444,2.8693962,0.6145865,2.8432593,1.0793791,0.9784336,1.2569213
14,0.5820146,0.9783898,3.1083684,0.60574853,2.8979762,1.1278304,0.8120359,1.1715562
15,0.47510874,1.0187513,5.154515,0.4496092,2.5399022,1.1289845,1.1219033,0.9580965
16,0.6246533,0.91079384,4.568382,0.50189173,2.4327533,1.114198,0.85161513,1.1476909
17,0.48988786,1.0501808,3.770541,0.52660686,2.7812824,1.0308268,0.8655688,1.2133515
18,0.5669805,1.0138534,2.853262,0.6722329,3.0847423,1.050531,0.84843713,1.025106
19,0.58055794,1.0935508,2.025169,0.64715886,3.245074,1.3015354,0.9703714,1.2194259
20,0.46297002,1.0569862,4.803579,0.4658285,2.6159382,1.0856357,0.91454536,0.9694115
21,0.6661927,0.86162454,4.800011,0.71496844,2.6206317,0.94355303,0.9384826,0.86017436
22,0.5899368,0.95353454,5.3227715,0.51978874,2.4567623,1.1223447,1.0112305,1.0943745
23,0.5308877,1.0118593,4.4040413,0.5242048,2.6369925,1.1270349,0.89400965,0.86234534
24,0.66123146,0.6521579,6.742026,0.9380468,2.0253065,1.1131356,1.0072466,1.1848571
25,0.48140904,1.0209526,4.637692,0.47853294,2.62761,1.0043592,0.91147876,1.2700955
26,0.54702324,1.0026416,3.5498567,0.48022196,2.9368496,0.9183968,0.7950315,1.141241
27,0.6874464,0.70649207,7.037735,0.92108136,2.1349075,1.2079796,0.8436363,1.1478398
28,0.46266353,1.0297259,3.7273705,0.39035502,2.7393463,1.0897154,0.8639967,1.073598
29,0.49850893,0.99828875,4.2517877,0.5059813,2.76892,1.0817697,0.8995252,0.9773937
30,0.49621698,1.0320714,4.257311,0.40012097,2.5706758,1.0813512,0.91166764,1.2464403
31,0.466277,1.0430273,4.550964,0.43885693,2.647916,1.0813713,0.9069077,1.142645
32,0.5686155,0.968398,5.09034,0.39762336,2.287999,1.1905272,1.0416234,1.2210058
33,0.45493898,1.0599481,4.340826,0.5216394,2.5887141,1.0807769,0.94462675,1.0592097
34,0.71229005,0.7996549,4.7102456,0.76594186,2.5418665,1.0444645,0.7518151,0.9714815
35,0.49606445,1.0352193,4.107459,0.3867826,2.5340073,1.0977433,0.91653836,1.29587
36,0.5657961,0.9680633,4.6868243,0.38625413,2.447111,1.032494,0.9271425,1.3552107
37,0.5177994,0.9922935,4.51743,0.5879628,2.6715667,0.99279654,0.9954028,1.0872294
38,0.7178651,0.67061806,6.8551035,0.77688557,2.1446104,1.1374528,0.8902364,1.2239681
39,0.52241886,1.0031075,4.2800393,0.53860825,2.6735513,0.99337703,0.8851994,1.2073482
40,0.5797001,0.9874462,3.5852597,0.56151414,2.7831795,1.0482924,0.83888644,1.2282186
41,0.5433498,0.9979328,4.9199104,0.3626692,2.4789553,1.200834,0.96449995,1.0720999
42,0.5714368,0.91093034,5.454321,0.5624707,2.445571,1.0210214,0.9499636,1.0775957
43,0.55472964,1.0035022,4.389393,0.525671,2.8579593,0.9620925,0.7634063,0.9788142
44,0.68039656,0.8577876,4.546141,0.51391053,2.3368683,1.2980692,1.0494827,0.93686116
45,0.6157544,0.8709578,5.6977797,0.80029345,2.420007,1.0682784,0.947272,0.9776402
46,0.63670766,0.8574086,5.894311,0.9587347,2.466036,0.984549,0.8541272,1.0132747
47,0.615314,0.91230786,4.797333,0.84264696,2.5499384,1.0579333,0.98400813,0.88400686
48,0.4346179,1.0608704,4.346658,0.41586387,2.7149553,1.0363113,0.986309,0.97391933
49,0.544707,0.97506994,4.9544535,0.4799243,2.641207,1.0232195,0.86461323,1.0014074
50,0.52065325,1.0092554,4.418377,0.399248,2.5942054,1.2039722,0.8865702,1.0923154
51,0.48004657,1.0412898,3.4802558,0.5780786,2.775999,1.1566967,0.9596546,1.1467379
52,0.505893,1.0337296,4.2946916,0.49223188,2.7161098,1.0754287,0.88286346,1.0371614
53,0.49509367,0.9760607,3.5370436,0.4370462,2.845922,1.002401,0.85895723,1.1442304
54,0.52566427,1.016801,4.3042965,0.5903914,2.651843,1.1302534,1.0567237,1.0489074
55,0.6313022,0.8713706,4.854128,0.7802736,2.376059,1.0661422,0.93443024,1.0940795
56,0.5192975,1.0226728,4.084374,0.30364078,2.5546188,1.1347446,0.8830289,1.214813
57,0.5245099,0.99266535,3.7147634,0.44697645,2.815947,1.0435721,0.8206286,1.1862918
58,0.522802,1.0046977,4.0534225,0.26349914,2.6000009,1.3422511,0.99980855,0.9759093
59,0.5815315,0.97858006,2.7276316,0.7407767,2.9884167,1.1711315,0.92469615,1.0379392
60,0.47532865,1.0388571,3.9069552,0.6383683,2.664799,1.0723044,1.1117117,1.1456481
61,0.5358043,1.0084436,5.0783663,0.39741337,2.6065457,1.0429405,0.9519615,1.0010905
62,0.4556996,1.0183696,4.456448,0.45170033,2.8466074,0.9476683,0.8477671,0.98601854
63,0.7128804,0.5808707,6.11935,0.995285,2.0515969,1.1328074,0.9878723,0.95758355
64,0.6027763,0.9240585,5.092197,0.44386265,2.455616,0.98426527,0.9107289,1.1396916
65,0.60014105,0.9092262,4.4490294,0.41531274,2.3528252,1.0008802,1.1061572,1.1682824
66,0.6834099,0.66379565,6.9709744,0.9172004,2.1294177,1.2118667,0.8544302,1.114029
67,0.6401044,0.86397517,5.877826,0.77730674,2.380805,1.0336262,1.0573466,1.0384846
68,0.6005874,0.9179975,3.7405703,0.53283775,2.7513425,1.0818489,0.85196924,1.2542464
69,0.66136074,0.88100165,4.9346538,0.43200758,2.2880542,1.1894088,1.0594789,1.1465833
70,0.60547566,0.9308307,4.7728486,0.5772018,2.3513412,1.0746287,0.9605398,1.270713
71,0.4729071,1.0469075,4.840246,0.45725662,2.5052805,0.9862598,1.1202859,1.3280852
72,0.46947747,1.0299076,4.0647893,0.42805377,2.857311,0.8910592,0.89997846,1.0547084
73,0.661145,0.8060899,4.976723,0.55824846,2.3444636,1.1321218,0.9317866,1.1031256
74,0.39622724,1.0852488,4.022505,0.44678727,2.651867,1.0841973,0.9567652,1.2222642
75,0.5426054,0.99537057,4.9336133,0.4707204,2.4790986,1.0494707,0.98244995,1.2063353
76,0.6441615,0.87187195,4.8975096,0.3731135,2.4761074,1.1559497,0.92865264,0.93451524
77,0.5450979,0.995574,5.1000357,0.4561588,2.5882683,1.0436505,0.8589625,1.129404
78,0.60267425,0.9284409,4.7327895,0.50416744,2.3481612,1.1744441,1.0291735,1.0679836
79,0.5649093,0.9743102,3.6624749,0.51201034,2.6620967,1.1498327,0.90132535,1.3198209
80,0.51963216,1.0296205,5.547249,0.7812139,2.5056329,1.1498495,0.9986789,0.99468887
81,0.53874063,1.006801,3.3196545,0.5141019,2.782896,1.1067959,1.0550346,0.93036497
82,0.55300325,0.9813112,5.289053,0.4742267,2.4403899,1.1627135,0.8341039,1.1613204
83,0.6794888,0.7890725,6.368829,0.79863346,2.2764182,1.0497863,0.978482,1.099765
84,0.70139176,0.74832445,6.7464304,0.76401705,2.1939833,1.1063236,0.96007615,1.2343072
85,0.52750784,0.9961811,4.4055905,0.6608654,2.513511,0.9413391,0.9158707,1.1087255
86,0.49826413,1.0181727,5.3622684,0.6901271,2.5441902,1.0684751,0.91524357,1.0549544
87,0.466257,1.0428565,4.722808,0.4301187,2.6546297,0.977337,1.0077055,1.1306808
88,0.45642284,1.0299429,4.2683215,0.3529814,2.7156355,1.0805789,0.8283073,1.2028672
89,0.5361324,0.9708815,5.6274734,0.6628951,2.4579854,1.0031276,1.0156177,1.0771468
90,0.65029806,0.8824247,4.6206307,0.42320377,2.4796522,1.0778844,0.91421884,1.0526366
91,0.5010448,1.0375272,3.2443752,0.48833415,2.7896454,1.0336747,0.9715435,1.2407641
92,0.50844574,1.0169166,4.1700673,0.45701036,2.7117853,1.0039934,0.92981815,1.0268307
93,0.4797975,1.0356287,5.1423926,0.4873943,2.7006502,0.9846487,0.8068953,1.1639091
94,0.51185447,1.0011079,4.0945272,0.50548095,2.6394567,1.0595479,0.9948242,1.1575273
95,0.6810846,0.7446117,6.287902,0.7983591,2.1577253,1.1535443,0.92812705,1.2894064
96,0.47565475,1.0341507,4.2688484,0.5496661,2.7590556,1.0914215,0.8958396,1.0095872
97,0.5331647,0.98063844,4.1211863,0.4448937,2.6198537,1.1514409,1.0325563,1.110593
98,0.65913916,0.85994595,5.24628,0.6278297,2.4720795,1.0098176,0.88321507,1.1072967
99,0.548102,0.96382356,5.5546007,0.3906638,2.6152966,0.90804505,0.8596654,1.1590093
100,0.5441267,0.999509,4.75399,0.45458195,2.55707,1.0027816,1.0160687,1.1180921
101,0.59447384,0.91763556,5.3839216,0.48879787,2.377289,1.1303477,0.9252947,1.1991571
102,0.61106586,0.928602,2.9208467,0.5487907,2.8105388,1.0275227,0.97574526,1.23721
103,0.63875717,0.8492783,6.0265284,0.5942981,2.2681417,1.2528232,0.8564432,1.1763853
104,0.514227,1.0180129,3.6830256,0.49603987,2.716214,1.0013995,1.0818944,1.145796
105,0.55955595,0.9615315,3.2524107,0.596064,2.8912299,0.99535555,0.9815477,1.0535687
106,0.6083436,0.9382239,5.9681797,0.5799364,2.6868632,1.0284461,0.814385,0.8474417
107,0.5115757,1.013504,4.2152543,0.5934852,2.68027,1.0357639,1.1068448,1.0478042
108,0.49506944,1.0099853,3.0446038,0.7505494,3.0060754,1.0652573,0.9548707,0.9802597
109,0.5156136,1.0155863,4.8417163,0.40520933,2.6510825,0.9392321,0.92552817,1.0145396
110,0.5854641,0.9540135,2.7253199,0.5946068,2.9919355,1.0827339,0.9023182,1.1608151
111,0.57909924,0.9661038,4.1529403,0.3564092,2.4129112,1.1197428,0.89144194,1.2971671
112,0.59572345,0.9810456,2.9624486,0.8931305,3.079507,1.0825089,0.78572047,1.0198598
113,0.5405652,0.987067,5.057342,0.34144923,2.3818395,1.1685116,1.0534185,1.2743359
114,0.5048277,1.0156602,3.8640473,0.36150882,2.7702408,1.0941365,0.804003,1.0771234
115,0.5767875,0.9586291,5.5533843,0.45084798,2.356369,0.9988227,1.0276958,1.332532
116,0.5558558,0.9647463,2.6660948,0.55424494,3.0316677,0.90606266,1.0417848,1.1080832
117,0.5094712,1.0262061,4.403832,0.35137793,2.504365,1.1208279,0.96364033,1.2770463
118,0.6737954,0.83595055,4.6635833,0.47449863,2.3892803,1.1898255,0.8745922,1.0426157
119,0.4499998,1.0463358,5.169591,0.28303257,2.5330887,1.1010622,0.98711073,1.1157588
120,0.5557689,0.9956544,5.522734,0.9536935,2.3836846,1.0615515,1.0452877,1.2530332
121,0.46640152,1.0327953,3.2504182,0.61162573,2.8948765,1.0019046,0.89000833,1.1211946
122,0.44617558,1.0445291,4.5097947,0.38687515,2.6855636,0.9224193,0.96251726,1.1147779
123,0.5378578,0.97505325,4.0111976,0.5155907,2.7275393,0.96063495,0.9459545,1.2500508
124,0.52683145,0.9853582,4.9665318,0.6599807,2.6627302,0.97002447,0.89880866,1.1403536
125,0.4961074,1.0246873,4.2857904,0.43430912,2.7969303,1.0827688,0.80472296,1.0923412
126,0.54633266,0.99024856,3.4886994,0.6304732,2.6169877,1.0107907,1.1247314,1.3612984
127,0.6144627,0.8459313,5.195909,0.621632,2.3206596,1.2173477,0.8836421,1.0545648
128,0.5176527,1.0112797,4.079094,0.44347352,2.5761385,1.0849444,0.9296825,1.2258316
129,0.47506005,1.025304,4.7496996,0.42198715,2.7133012,1.0851753,0.8588842,1.0407451
130,0.53044456,1.006078,4.0944476,0.46127036,2.7677112,0.9742439,0.95317924,1.0808828
131,0.4922712,1.0284139,3.9657686,0.47134393,2.668975,1.1465707,0.8781584,1.1031398
132,0.60252637,0.9750499,2.166226,0.74057376,3.180605,1.0622795,0.94170624,1.0570267
133,0.5229614,1.0076293,5.1724415,0.47689468,2.5907283,1.0494283,0.90951276,1.065757
134,0.54734737,0.98179215,4.6921477,0.44956222,2.725845,0.96765107,0.9758564,0.9827964
135,0.6486505,0.7411618,6.5634875,0.9364409,2.3166971,1.013913,1.0018702,0.9455082
136,0.67443895,0.8073071,4.598616,0.61712366,2.2609844,1.1278858,0.95932794,1.2769785
137,0.56644493,0.9788155,2.7224438,0.6185948,3.0861542,0.96589106,0.87406015,1.112423
138,0.57610977,0.9669096,3.2577803,0.593073,2.75339,1.0535364,0.9274145,1.2701476
139,0.46753845,1.0544225,4.999359,0.37634766,2.4630713,1.1687506,0.9946225,1.2477207
140,0.6491914,0.8228047,5.630694,0.8568069,2.376194,1.025935,1.0709189,0.90386194
