,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.020788073539733887,0.001579464226961136,0.5548393905162812
posterior_sigma,0.08338183164596558,0.0017749644815921784,0.6108621455729009
posterior_beta3,0.07305097579956055,0.007946856617927552,3.1887376368045803
posterior_rho,0.07542914152145386,0.0017962507903575898,0.6496310509741305
posterior_g1,0.1328357091505734,0.0022851288318634032,0.8964395523071289
posterior_g2,0.007640838623046875,0.0009828056395053864,0.3858173176646231
posterior_g3,0.10050612688064575,0.0009063397347927094,0.35459389686584475
posterior_g4,0.03744947910308838,0.0011848132312297821,0.46157632470130916
