,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.010979712009429932,0.0006698934733867645,0.2539070978760719
posterior_sigma,0.06091105937957764,0.0011448809504508973,0.42558401823043823
posterior_beta3,0.6683664321899414,0.013529285192489623,5.047263491153716
posterior_rho,0.14068979024887085,0.0015048189461231232,0.5617156207561491
posterior_g1,0.1555090776045529,0.0020576752722263336,0.8056155323982237
posterior_g2,0.02604842185974121,0.0008354879170656204,0.32815744131803504
posterior_g3,0.12751531600952148,0.0007939186692237854,0.31040598005056375
posterior_g4,0.09360122680664062,0.0011308712512254715,0.44200134128332136
