,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.39292347,1.0647113,5.581488,0.5248413,2.6784256,1.008299,1.0419387,1.0313842
1,0.49529323,0.97650534,4.9094353,0.34691453,2.896808,0.8414879,0.91925126,0.9018165
2,0.8126507,0.5351095,4.736993,0.80606717,2.3284478,1.0355829,0.8708588,0.9841718
3,0.48297295,0.9950987,6.148947,0.44544017,2.7140887,0.9382876,0.82769406,1.0150694
4,0.456299,1.0272028,5.218549,0.4591761,2.8840837,0.9339258,0.7984903,0.984479
5,0.63675356,0.8475676,5.5058746,0.8024173,2.3689344,0.94468683,0.95065695,1.1138238
6,0.7662455,0.65545636,4.9328384,0.8993039,2.3651662,1.0040176,0.9855379,0.92930114
7,0.8448055,0.47025305,2.6999068,0.9766627,2.0153112,0.9231504,0.8593782,1.0181155
8,0.4825905,0.9218801,4.6411767,0.32461673,2.6248076,1.1070417,0.77539074,0.80915195
9,0.5993638,0.8604219,6.5678506,0.91377085,2.5522242,0.8862522,0.8861881,0.88958174
10,0.7914625,0.5892221,4.979995,0.8468864,2.368959,0.97157645,0.87762916,1.0234677
11,0.6216556,0.7793916,5.156823,0.39931622,2.3667057,1.1158421,0.89066476,1.0147731
12,0.7336672,0.6448852,4.916606,0.7214158,2.44203,1.0473989,0.80510527,0.8999314
13,0.37592867,1.0669583,5.2574143,0.5710369,2.7374518,1.0396825,0.8897457,0.8609144
14,0.80293137,0.5215246,5.3069663,0.64674014,2.076049,1.1134094,0.93331534,1.0985808
15,0.36503375,1.0611861,4.499928,0.44679832,2.6843524,0.90926224,1.0916634,1.051008
16,0.49927032,1.0045172,5.542755,0.3954593,2.483633,0.938837,0.99757195,1.2524441
17,0.49381804,0.95075554,5.72408,0.7977405,2.632393,1.0777081,0.9702642,0.61850005
18,0.41406468,1.0381067,4.773129,0.47957167,2.8249638,0.9553759,0.93618923,0.9369363
19,0.4493856,0.9528794,4.892207,0.28925285,2.5011601,1.1633948,0.8247993,0.9442125
20,0.4305569,1.0725257,6.294622,0.4412252,2.5321941,1.0938503,0.95092875,1.0228705
21,0.38361844,1.0068583,5.054844,0.38292387,2.372169,1.1300092,1.009287,1.0670321
22,0.4490556,1.0411216,5.6278286,0.86997515,2.6571827,0.9947816,0.8742021,1.0665358
23,0.36945114,0.97926015,5.310202,0.44388026,2.5094306,1.0000699,0.97342634,0.8993467
24,0.4279102,1.0069673,5.6196885,0.45930675,2.6405056,0.96275216,0.74840796,1.0638126
25,0.35151342,1.061002,5.2224298,0.5227642,2.5769978,1.0413606,0.9795699,1.1135112
26,0.6219015,0.8993824,4.676085,0.58175033,2.8322608,0.8530133,0.8428612,1.0177937
27,0.41951713,1.0457481,6.608543,0.8801573,2.6243916,0.92005855,0.80530775,1.1819714
28,0.44534054,1.0428445,4.771533,0.3669079,2.8116343,0.89954793,0.83343893,1.1373855
29,0.49911994,0.8768158,4.374275,0.40074578,2.2290287,1.1436261,0.93940496,1.2328153
30,0.47826016,1.0012919,6.3417044,0.5108593,2.6005342,0.95591545,0.8851057,1.1426954
31,0.8407432,0.46035078,5.1061807,0.8436035,2.3143396,0.92359036,0.9124553,1.020315
32,0.82665366,0.49082392,4.627765,0.74517065,2.3371706,0.9061922,0.7819442,1.2018362
33,0.42408028,1.0205947,5.065843,0.5450586,2.6278148,1.0229053,0.9583233,0.89742255
34,0.52756625,0.951691,4.8402414,0.3527309,2.6110692,1.0086235,0.8359495,1.1003877
35,0.44728452,1.0116762,5.505635,0.53053206,2.7723927,0.9865655,0.6685218,0.9694451
36,0.7851943,0.5943982,5.512379,0.8956391,2.540198,0.7684461,0.8426249,0.88655746
37,0.32368007,1.0867862,5.6588163,0.49611893,2.74649,1.0551101,0.6943655,0.9637909
38,0.37232125,1.0286696,5.1157675,0.6500456,2.690735,0.81312096,0.86616623,0.9085778
39,0.50073504,0.98377925,5.2059126,0.48704636,2.5415015,1.0728785,0.97136074,1.2606809
40,0.5923246,0.9213842,3.626521,0.78787243,2.5996046,1.1729367,0.91378284,1.3143939
41,0.5028465,0.9965774,4.5151625,0.42309576,2.5196738,1.040297,0.9265305,1.3443456
42,0.4054513,1.0301423,6.0402093,0.4954547,2.5669873,0.9057534,0.91814643,1.1088165
43,0.5953637,0.8599172,5.60602,0.610361,2.3913891,1.116649,1.0052608,0.91003007
44,0.4470504,0.99821615,5.0244684,0.3906044,2.625702,1.0287799,0.96293616,1.1932031
45,0.27520883,1.0431391,5.660239,0.48749515,2.5592031,0.9467844,0.89023477,1.0561711
46,0.4117624,1.0326712,5.2207146,0.3933523,2.691087,0.99801075,0.81410867,1.1648887
47,0.8104034,0.53089607,3.36626,0.972809,2.1176562,0.8229939,0.86986893,1.0390103
48,0.7391363,0.6830539,6.440403,0.7776624,2.4811141,0.9115361,0.9101912,0.9024278
49,0.53273773,0.97654706,5.4693193,0.6391904,2.7430148,0.8352192,0.9676333,1.1907433
50,0.6093799,0.90567166,4.9251823,0.3895396,2.713077,0.9859036,1.1107506,0.78344756
51,0.41933197,1.0082394,5.6526604,0.47497582,2.3989835,0.9717121,0.97055525,1.155193
52,0.67882234,0.9567696,2.4485657,0.87148917,3.1848164,0.92342836,0.8440349,1.1093402
53,0.60229087,0.84340745,4.482946,0.39190024,2.4199786,1.1206578,0.8465968,1.0756015
