,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.020017385482788086,0.0009396197646856308,0.3675477139651775
posterior_sigma,0.01047515869140625,0.0011050099134445191,0.4373202502727509
posterior_beta3,0.3951148986816406,0.010178751945495605,4.347916585206985
posterior_rho,0.00853264331817627,0.0010589778423309327,0.4203531727194784
posterior_g1,0.09900840431048552,0.0022259745001792907,0.8742284834384919
posterior_g2,0.0641787052154541,0.0009589690715074539,0.3745124682784079
posterior_g3,0.0702323317527771,0.000806734561920166,0.31532745212316504
posterior_g4,0.11228823661804199,0.0011185251176357269,0.4440466418862342
