,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.07510989904403687,0.0012100634723901749,0.4148553740233183
posterior_sigma,0.017858386039733887,0.0007988136261701584,0.3041774719953537
posterior_beta3,0.6177363395690918,0.007147191166877747,2.7616492390632623
posterior_rho,0.06378045678138733,0.0019120487570762634,0.7319576561450956
posterior_g1,0.049730695192077956,0.0023825182020664215,0.9361500918865202
posterior_g2,0.046051084995269775,0.0009716818481683731,0.3809359118342399
posterior_g3,0.11721211671829224,0.0009062208980321884,0.35321041345596293
posterior_g4,0.05879640579223633,0.0011321691423654557,0.43994162082672106
