,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.0058217644691467285,0.0011365962028503417,0.4228397853672504
posterior_sigma,0.02540343999862671,0.0012053019553422929,0.44842005074024194
posterior_beta3,0.060738563537597656,0.008743795156478882,3.5231071650981898
posterior_rho,0.10388123989105225,0.0019274009764194489,0.707483223080635
posterior_g1,0.2141157022078244,0.0019328267872333526,0.7563612103462218
posterior_g2,0.028686165809631348,0.000835902988910675,0.32912747710943213
posterior_g3,0.1298903226852417,0.0008743102103471755,0.33977232724428175
posterior_g4,0.08998394012451172,0.0011587675660848617,0.45440159589052187
