,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.46701452,1.0394231,4.286447,0.49156755,2.9438896,0.97343206,0.8644928,0.9033077
1,0.4138334,1.0589601,3.4381857,0.51728165,3.0893672,0.72744733,0.948602,0.9868595
2,0.46285608,1.055754,3.6343362,0.7078743,2.9840755,0.9078744,0.9653068,1.0226547
3,0.38608524,0.94806004,4.1821485,0.13848892,2.6281729,0.80127275,0.8320535,0.9381309
4,0.5672366,0.9736642,4.204316,0.5468827,3.0337808,0.8474692,0.789074,0.87682885
5,0.43623886,1.0444757,4.9382606,0.37444627,2.7406237,0.86885124,0.8281693,1.0353669
6,0.4616718,1.050487,4.685883,0.6591652,2.9127498,0.8435875,0.85426193,1.0154936
7,0.41426057,0.95848936,4.678163,0.18039057,2.6372497,0.8513857,0.87440664,0.8450667
8,0.36175925,1.0860393,4.886926,0.40499645,2.7452679,0.96017367,0.84906584,0.9027238
9,0.5380964,0.8272568,4.6825757,0.12933238,2.3266015,1.1480285,0.8856279,1.0131531
10,0.54995066,1.0522567,3.2732828,0.6746343,3.3013353,0.9075417,0.7672506,0.83419573
11,0.42664126,1.0786535,4.1496944,0.5685217,2.937366,0.96028507,0.9837355,0.91353226
12,0.5097209,1.001523,4.128731,0.44744572,3.0101168,0.8810739,0.80823773,0.9029117
13,0.47156665,1.0136976,5.391273,0.501068,2.7669623,0.8941893,0.84286207,0.75765574
14,0.36282653,1.065672,5.2976503,0.5183731,2.7466075,0.96633023,0.7590736,0.9023157
15,0.32785302,1.0852202,4.3170652,0.4888994,2.8519802,0.78537065,0.96613413,1.0072254
16,0.3850731,1.0531384,5.811017,0.48062196,2.7485602,0.95630366,0.8709452,0.87557805
17,0.41615593,1.0583497,4.6691623,0.61660016,2.788601,0.89046955,0.89027303,1.0655649
18,0.42889756,1.200152,2.64929,0.82518953,3.2165997,1.0464987,0.83948773,1.0832164
19,0.422238,1.056681,4.9869723,0.40817493,2.9112244,0.89369637,0.79863226,0.8512072
20,0.49730787,1.0503385,3.3562126,0.7493858,3.2309494,0.7726789,0.830637,0.8419438
21,0.497859,0.8897858,4.323272,0.14271207,2.4771793,1.0216872,0.8718255,0.9345124
22,0.39784846,1.0643107,4.7237144,0.50601745,2.8031983,0.9764418,0.9447904,0.9820625
23,0.43904662,1.0167671,5.271486,0.51997226,2.6583884,0.9748947,0.8499538,0.9050797
24,0.42692915,0.8750083,3.7876925,0.16234972,2.4459476,0.9197868,0.9726074,0.87303
25,0.4652291,1.0374012,4.332642,0.5268891,2.9442713,0.94704735,0.7659301,0.93251663
26,0.456188,1.0386163,5.521851,0.47997594,2.902574,0.9041444,0.7790286,0.771643
27,0.57600695,0.9944804,3.5755675,0.49193984,3.0977304,0.88095444,0.7625482,1.0110652
28,0.47260052,1.0128101,5.176527,0.38963956,2.6080072,0.9653538,0.87528795,1.0332401
29,0.38260978,1.0714104,4.4266343,0.43705466,2.8156495,0.9029933,0.78523797,1.0040597
30,0.5798391,0.9815774,4.1132317,0.8092077,2.9250443,0.9770281,0.8341357,1.2055731
31,0.5246572,1.0426416,3.2412133,0.781743,3.072027,0.9097506,0.8767222,1.1531743
32,0.45374343,0.8043638,3.2376118,0.10577561,2.3367105,1.0447818,1.0235051,0.81349146
33,0.3689067,1.0939776,3.6763592,0.68115455,3.0494964,0.98413306,0.8904355,0.74008524
34,0.39261216,1.0716276,4.6055756,0.45616668,2.8104496,0.93369186,0.59363455,0.9785509
35,0.41822514,1.070141,5.95777,0.45406476,2.7117126,1.0522965,0.7363261,0.9057679
36,0.32858464,1.0896313,4.96493,0.2763599,2.6851275,1.1068838,0.9423946,0.8313929
37,0.49350265,1.0406952,3.4646509,0.6219196,3.1716719,0.7922958,0.7915528,0.97648084
38,0.4612369,1.120119,3.3390977,0.9090196,3.0292563,1.0359722,0.9493587,1.1320926
39,0.6468351,0.73456794,3.6438167,0.105574414,2.412019,1.1476773,1.084257,0.7314227
40,0.54301006,0.816914,4.7336874,0.15803978,2.4532049,0.98164016,0.9163327,0.9348017
41,0.5089586,0.93027884,4.7568374,0.1757045,2.6034386,0.9060844,0.78732014,1.0039129
42,0.4189956,1.1022816,3.3973198,0.557089,3.1035821,1.0268991,0.74897695,0.99553174
43,0.41841963,1.070143,3.3595471,0.62483907,2.9715154,0.98616534,0.7122823,1.0501167
44,0.560593,0.8674416,4.9502997,0.1683075,2.529046,1.0691382,1.0041397,0.75971544
45,0.39935228,1.0790327,4.9770393,0.3973813,2.6946626,0.9425587,0.95974517,0.9653004
46,0.35242954,1.0055093,5.6698613,0.43917647,2.54102,1.0702066,0.85496056,0.94134116
47,0.3523062,1.0888438,4.8228,0.39291143,2.8025465,1.0258443,0.8431637,0.9168303
48,0.43218932,1.0934657,4.47197,0.7358429,3.129606,0.9608438,0.7149831,0.79037136
49,0.40851387,1.0519615,4.6134543,0.53979427,2.7755442,0.9734163,0.7579306,0.94900554
50,0.5632595,0.9450979,3.7823849,0.6233736,3.0412097,0.8373804,0.66573006,0.994456
51,0.43778896,1.058759,5.801764,0.45721713,2.8246145,0.912043,0.8199283,0.8928283
52,0.39911032,1.0575523,5.2373867,0.509834,2.7565508,0.96912134,0.8680749,0.96676224
53,0.38394487,1.0724235,5.028196,0.28804052,2.6869068,0.93572384,0.9130935,0.85939133
54,0.38622305,1.0745099,4.395825,0.39927602,2.6985862,1.0322055,0.81125796,1.0462873
55,0.39609867,1.0803914,4.465344,0.5711202,3.0033762,0.8425577,0.68397945,0.94642836
56,0.41302252,0.9994396,5.075518,0.30419314,2.413057,1.0829377,0.9713575,1.0569482
57,0.43952945,1.0217501,4.816839,0.8344244,2.7885206,0.9863942,0.8356565,1.0265325
58,0.32049078,1.1070539,4.6820498,0.5408967,2.7750118,0.99681896,0.8406163,0.9207326
59,0.39600745,1.0775516,4.2773366,0.44182086,2.8154519,0.81515527,0.8419833,1.0620917
60,0.40850884,1.1010921,4.0295978,0.6261449,2.9672854,1.0525416,0.8947755,0.9977954
61,0.43868378,1.0416765,3.7511916,0.5330239,2.9704144,1.0920041,0.86047006,0.87384564
62,0.44262663,1.0089146,5.0032153,0.23740743,2.538186,1.0242635,0.98826605,0.87218916
63,0.4703616,1.0426426,3.946881,0.5331802,2.8795161,0.917724,0.8624107,1.0001212
64,0.53863907,1.0180589,3.7260356,0.6937993,2.9982805,0.9232889,0.80573595,1.085663
65,0.3217029,1.0942148,5.4378767,0.452676,2.8015053,1.0422796,0.8057813,0.96140385
66,0.24365993,0.9012485,3.508683,0.11474887,2.45975,0.8424454,0.9229915,0.87806207
67,0.34097895,1.0818344,5.3608713,0.34527874,2.6036255,1.041254,0.89016944,0.97323626
68,0.38268125,0.99522734,4.9300556,0.23590717,2.577556,0.8223397,1.0410118,0.90279716
69,0.4517455,1.0708491,4.849186,0.6435779,2.8350577,0.981017,0.8510344,0.7741479
70,0.524677,1.0007918,3.9344733,0.4124912,3.0095353,0.83454436,0.6484981,1.1322216
71,0.23137188,1.1633259,4.850542,0.7056333,2.788177,0.8818811,0.92569536,0.9130374
72,0.26337424,1.0673839,4.734647,0.31470275,2.5589883,0.8525595,0.90013593,1.1150993
73,0.45686206,1.0715061,3.36889,0.38732585,3.1122425,0.93268067,0.7208708,0.95274913
74,0.49678653,1.0158952,4.7945185,0.3986676,2.8180556,0.9888207,0.824483,0.74907094
75,0.51542926,1.0141674,3.9250243,0.4179471,3.062335,0.8078178,0.84593636,0.88333297
76,0.46236086,1.0373634,4.31008,0.6836764,3.0051546,0.99142385,0.98147607,0.76090014
77,0.52266407,1.0263933,3.568253,0.6082095,3.297109,0.86714536,0.68394136,0.7592276
78,0.44684732,0.9774803,5.3885274,0.24539007,2.487025,0.9277637,0.958091,1.0711777
79,0.49580586,1.0482435,3.9324634,0.47323126,3.088695,0.91010857,0.79640317,0.8729281
80,0.03426642,0.90996534,3.1864479,0.18537866,2.1610174,0.926887,0.9669994,0.96404237
81,0.4239514,0.9311522,4.580259,0.18236628,2.556732,0.87093604,0.8056027,1.0005337
82,0.54307246,0.9817525,3.5171437,0.492301,2.8725834,1.1146244,0.7569937,1.1220136
83,0.36934674,1.0513201,5.2140007,0.27824056,2.6318069,0.89011216,0.93085724,0.9586612
84,0.44354844,1.0290096,5.5012026,0.37582153,2.729077,0.9466761,0.9531922,0.8347917
85,0.5447249,1.0614543,3.367105,0.7985684,3.1485252,0.8957773,0.92078865,0.9801364
86,0.34168342,1.0858245,4.221239,0.78165495,2.831709,0.8483561,0.8823957,1.0278459
87,0.19750734,0.9586797,3.4340527,0.17388313,2.2337716,1.0893341,0.96309733,0.9573507
88,0.09574007,0.94131017,3.8412385,0.13235542,2.4378564,0.84819245,1.0284234,0.7166362
89,0.5437831,0.9466269,3.9275765,0.43924332,2.7571979,1.0527067,0.9102038,1.0162276
90,0.4685074,1.0224543,4.8111835,0.35936478,2.5858176,1.0589756,0.983358,1.0180817
91,0.54150254,0.9736599,4.5661707,0.3794032,2.625959,0.8822741,0.8860743,1.1694205
92,0.5213442,1.0305252,3.3891277,0.59696096,2.9949126,0.9185487,0.95091057,0.9925256
93,0.41430932,1.0145249,5.711237,0.21186465,2.5807595,1.0969148,0.737593,0.94267434
94,0.36229542,1.0950028,4.743069,0.39714047,2.80966,0.8024736,0.7988852,1.0050485
95,0.4571828,0.98223805,5.336188,0.31648016,2.575847,0.93057704,0.9480284,1.0218995
96,0.44306755,1.054749,4.3004465,0.55047184,2.778377,1.0315509,0.87997985,1.1445954
97,0.43513572,1.0697509,3.4801533,0.38850307,2.9165876,0.9770477,0.8780989,0.9763267
98,0.47100127,1.0183816,4.8595495,0.53624076,2.8839827,1.155612,0.86279804,0.8116542
99,0.5606757,0.9778773,4.346634,0.4276503,3.071104,1.0286481,0.73262674,0.6066231
100,0.41661313,1.0271262,4.1288686,0.4073554,2.5941386,0.9614287,0.90521693,1.0884979
101,0.5231932,1.0070949,3.6684742,0.44884244,3.0065236,0.91627496,0.852524,1.1233929
102,0.47022614,1.002357,3.6468384,0.47585803,2.921423,0.92549795,0.925539,1.0011756
103,0.5611758,0.984091,3.525448,0.52834636,3.1685627,0.8387762,0.83727616,0.90626067
104,0.3937897,0.9641091,4.7247562,0.15080294,2.646842,0.7972766,0.8918911,0.86044997
105,0.44099182,1.0457097,4.338149,0.5199067,2.9474666,0.99573964,0.80519766,0.8499649
106,0.48269436,1.0078602,5.0030727,0.45704666,2.694404,0.998584,0.84284264,0.9511577
107,0.5081743,0.97041625,4.2064176,0.3524582,2.948909,0.70514345,0.94720876,0.8798344
108,0.51540214,0.81713855,4.016791,0.13154194,2.403743,0.9221213,0.8581538,1.1013943
109,0.48973396,0.9977202,3.7561398,0.49413124,2.9902816,0.82093483,0.84570295,0.90903294
110,0.4462189,1.043149,5.025115,0.37487596,2.8046598,0.9222231,0.8149174,0.9572079
111,0.37403783,1.0408722,5.087147,0.29039955,2.6204603,0.9327531,0.8564425,1.0314336
112,0.43338978,1.0424448,5.082259,0.36767745,2.51174,1.1312637,0.92069393,1.0508044
113,0.45890322,0.82785547,4.217392,0.12720166,2.342871,0.99370325,0.9913603,1.0085135
114,0.45460412,1.0516559,4.7298512,0.4156824,3.011603,0.88470286,0.684661,1.0189145
