,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.02792319655418396,0.0007378177344799042,0.27533997073769567
posterior_sigma,0.0019682645797729492,0.0007388375699520112,0.29897106289863595
posterior_beta3,0.3774681091308594,0.009374712705612182,3.309319800138473
posterior_rho,0.07050591707229614,0.001231265589594841,0.47892162054777143
posterior_g1,0.1028972497542111,0.002295807898044586,0.8984436392784119
posterior_g2,0.0946727991104126,0.0009205139428377151,0.3623337149620056
posterior_g3,0.03766024112701416,0.000811312198638916,0.3146771788597108
posterior_g4,0.14778363704681396,0.001310257464647293,0.5109491243958472
