,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.5754843,1.002739,2.1293552,0.95583457,3.324523,0.9561764,0.8688053,1.059284
1,0.43161538,1.0781679,4.4364934,0.49533057,2.7417963,1.123247,0.93639153,0.956744
2,0.47745484,1.0230911,4.821215,0.34325755,2.507773,1.1333395,1.0696758,1.0136665
3,0.49294654,0.99011505,4.9860964,0.47612625,2.4513524,1.0207294,0.9258425,1.181594
4,0.42589307,1.0310652,5.0648613,0.47968313,2.3858597,1.0005629,1.0331887,1.1763288
5,0.47777173,1.0489522,3.319613,0.60390127,2.931936,1.0319053,0.866142,1.0563203
6,0.40930378,1.0630983,5.1983852,0.504151,2.4343808,1.1451697,0.94612944,1.1309766
7,0.4273222,1.0680243,4.1426907,0.41238236,2.6797216,1.1944475,0.884912,1.0397719
8,0.40622154,1.0848945,5.1781144,0.43346658,2.5551395,1.2061826,0.9715074,1.0191629
9,0.44100446,1.0824479,4.642902,0.6145278,2.7782876,1.0498612,0.92065704,1.0365907
10,0.4990617,1.0204483,5.459395,0.4275792,2.4562285,1.1149068,0.84703404,1.2357619
11,0.47210622,1.0266292,4.9652696,0.44619057,2.5466585,1.0875751,0.911434,0.96971864
12,0.34429076,1.1284696,4.6761165,0.51404846,2.6424434,0.9816569,0.89838994,1.2135694
13,0.57650006,0.95128906,3.6142256,0.5659798,2.579547,1.1030427,0.94123554,1.4484574
14,0.6384837,0.7168535,6.8988285,0.39194518,2.2295096,1.086538,0.9345253,1.1384404
15,0.5138541,0.93940836,5.850075,0.39716247,2.346712,1.1236901,1.013562,1.0725363
16,0.40342155,1.0803529,4.849058,0.47980526,2.7212088,1.0469253,0.91334707,1.0009778
17,0.3406529,1.1290357,4.7637124,0.53236204,2.69086,1.0332657,0.95793736,1.1222963
18,0.4811191,0.96193177,5.307818,0.43384758,2.3491056,1.0636168,1.072745,1.0552394
19,0.4877021,1.0213084,4.168838,0.40484086,2.594464,1.0005798,1.0312732,1.3025445
