,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.07808704248632703,0.001746487746287186,0.7445278951898215
posterior_sigma,0.004798531532287598,0.0008322218060493469,0.297777932882309
posterior_beta3,0.32729673385620117,0.012532448768615723,5.155710875987999
posterior_rho,0.07621073722839355,0.0013696511089801788,0.5875896878540515
posterior_g1,0.0988679757673947,0.002398718297481537,0.9419359743595122
posterior_g2,0.04414600133895874,0.0010635320097208024,0.41942169070243807
posterior_g3,0.08253604173660278,0.000829593911767006,0.32374680340290074
posterior_g4,0.09453773498535156,0.0012865149974822998,0.5035372227430344
