,Absolute Bias,Standard Error,95% CI Length
posterior_beta2,0.011772441864013716,0.0006100020557641983,0.2815498009324072
posterior_beta1,0.00835417509078984,0.00014580492861568928,0.06060344278812402
posterior_beta3,0.5909805297851562,0.011276264190673829,4.445411497354508
posterior_rho,0.13173934817314148,0.001681375652551651,0.6761186629533765
posterior_g1,0.053980029527405105,0.0022053749859333037,0.8548776507377625
posterior_g2,0.01393115520477295,0.00076789490878582,0.2995830535888673
posterior_g3,0.022094130516052246,0.000686931312084198,0.2671230927109718
posterior_g4,0.005115211009979248,0.0008603344112634659,0.3372209131717683
