,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.20055800676345825,0.0007447917014360428,0.30049247369170184
posterior_sigma,0.09834110736846924,0.000904071256518364,0.3787341728806497
posterior_beta3,0.33892011642456055,0.006866284608840942,2.7578098952770227
posterior_rho,0.19851714372634888,0.0016322118043899537,0.5913267031311988
posterior_g1,0.20863016753985564,0.001946166306734085,0.7639457762241362
posterior_g2,0.030724406242370605,0.0008261671662330627,0.3216028839349746
posterior_g3,0.13054132461547852,0.0008716724812984466,0.34126563370227814
posterior_g4,0.0899888277053833,0.001152218133211136,0.45235960632562644
