,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.08591777086257935,0.0009195885807275772,0.384547347575426
posterior_sigma,0.05773770809173584,0.0009133577346801758,0.39983355402946463
posterior_beta3,0.3640913963317871,0.012173957824707031,4.658845216035843
posterior_rho,0.02330029010772705,0.001977454423904419,0.7176350228488443
posterior_g1,0.17466434150530974,0.00221258744597435,0.8596740186214449
posterior_g2,0.013243556022644043,0.0008475291728973389,0.33209883719682676
posterior_g3,0.09592902660369873,0.000925825834274292,0.36472028046846383
posterior_g4,0.1369107961654663,0.0012548428773880005,0.490528154373169
