,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.24657717,1.1238891,4.3576293,0.8814852,2.577961,1.0632914,0.64374954,0.99560404
1,0.26805583,1.164986,3.5841174,0.8232157,2.6928663,0.9382467,0.91392297,1.3108729
2,0.39854676,1.0390856,3.9072685,0.9290328,2.497002,0.966067,0.7417697,1.0129827
3,0.24962972,1.0615592,4.229884,0.87073034,2.2914217,1.2116729,0.8693955,1.0024554
4,0.38246033,1.1042429,4.9783072,0.49341062,2.7500331,1.0870857,0.7545649,0.8769136
5,0.2844905,1.1332477,4.7469597,0.6543645,2.4897523,1.0950303,0.8965911,0.98512447
6,0.3356378,1.1214513,5.2632294,0.526908,2.6746335,0.98319364,0.8295588,0.8598817
7,0.2901767,1.1271737,3.6724198,0.57725674,2.6914606,1.1339633,0.9246477,1.1062
8,0.3775112,1.1071451,5.1367993,0.56392246,2.593284,1.1561879,0.83153224,1.0137157
9,0.30606943,1.109127,4.4466624,0.6883369,2.6119785,0.99514365,0.82807,1.2782962
10,0.33503956,1.0139405,4.283448,0.74214697,2.4094799,0.8892132,0.75932354,1.161212
11,0.25889105,1.1555718,3.2165275,0.8965849,2.7963917,0.97256285,0.8624635,1.1283702
12,0.3206611,1.0728847,4.2690415,0.76279694,2.3518298,1.0259734,0.8040933,1.2116126
13,0.3622946,1.0934246,5.008444,0.8014007,2.5645592,0.97236866,0.78491217,1.1148348
14,0.37721142,1.0886006,4.2727847,0.90433097,2.2303345,1.2903913,0.995567,1.1415882
15,0.269931,1.1367124,4.4002447,0.73915005,2.6214101,1.0479085,0.8566106,1.2115127
16,0.22872898,1.0953218,4.3392973,0.89998883,2.204396,0.99127996,1.048945,1.2371469
17,0.29992986,1.1254838,4.2866664,0.46240196,2.8559988,0.99049026,0.6851222,1.0948133
18,0.30516762,1.1223894,4.5765777,0.5562174,2.7613142,1.0050647,0.71854436,1.0602671
19,0.25710323,1.1394056,4.9469485,0.43911585,2.6982758,0.98114455,0.86969125,1.0348281
20,0.29197496,1.1297413,5.0907974,0.55299675,2.6019726,0.9357536,0.83840287,0.97047687
21,0.28337327,1.1539496,4.123638,0.6249953,2.732067,0.86190486,0.97961146,1.049823
22,0.33651236,0.9639682,4.5964847,0.92090935,2.0615366,1.0799003,1.0142505,1.3386896
23,0.2455747,1.1286817,4.7899823,0.75504416,2.5295184,0.98591846,0.8084862,1.0605966
24,0.3264914,1.1324028,5.6948185,0.5151351,2.5414717,1.1062541,0.7947036,1.0755717
25,0.3273544,0.94537586,4.1341863,0.8161705,2.0570023,1.0109605,1.0215086,1.3522415
26,0.3680963,1.0249125,4.429523,0.8263141,2.2223914,1.0044101,0.8996259,1.3242882
27,0.27494216,1.1455747,4.9538,0.9445759,2.4564197,0.9727681,0.847484,1.1628909
28,0.22554907,1.1283143,4.3488975,0.7207465,2.5118682,0.9627074,0.78094614,1.0909821
29,0.3323184,1.1316742,4.356812,0.61995786,2.8957577,1.0994283,0.7584348,1.0608301
30,0.34530887,1.0385995,4.53611,0.8853292,2.1717083,1.1613148,0.9219076,1.2644724
31,0.2129564,1.1720198,4.8586483,0.7780014,2.560368,1.1144398,0.73817116,1.0030161
