,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.21279994,1.1414555,6.0122013,0.21378212,2.627321,0.914597,0.9901757,1.1075077
1,0.4924461,1.0208039,5.1003175,0.318232,2.5862567,1.1724287,0.87599546,0.96323925
2,0.5133583,0.99617505,7.712821,0.20852242,2.6714551,1.0064361,0.7215999,0.8986838
3,0.39569765,1.0669566,6.270964,0.29427275,2.601197,0.97958845,0.88212353,1.0818019
4,0.29546788,1.1109769,4.931258,0.43782184,2.528757,1.011091,0.8641269,1.0888379
5,0.39727777,1.0505707,6.2679834,0.42264658,2.3948383,1.0297804,0.9700259,1.0095572
6,0.46722797,1.0284374,5.1767335,0.7002231,2.535368,1.0646309,0.88503724,0.80730546
7,0.37467533,1.085237,3.6371818,0.5576014,2.725851,1.0949471,0.93306196,0.89206386
8,0.4941784,1.0053375,3.776841,0.3968679,2.755847,0.819086,0.7062681,0.9751236
9,0.30352852,1.1246583,4.0934215,0.5319512,2.9181635,0.9299606,0.8045837,0.89383346
10,0.32573274,1.0698954,5.6898904,0.8312372,2.3704898,0.96375567,0.88583845,1.0614381
11,0.5700555,0.8024911,8.053839,0.8662779,2.3437097,0.90272355,0.902543,0.7760155
12,0.4982923,0.87645787,10.32608,0.9008266,2.1975608,0.95743245,0.99266857,1.0548505
13,0.39152443,1.0357187,6.0302,0.5159472,2.3787365,0.98721516,0.8694775,1.0641005
14,0.5198583,0.9787713,5.625153,0.31910986,2.375478,1.1522173,0.8102455,1.1193244
15,0.45120242,1.0385398,5.165491,0.41623327,2.5126219,0.9242146,0.8957447,1.0512177
16,0.32814297,1.1064976,3.6181767,0.47751218,2.7504325,1.1056457,1.0184689,1.0181677
17,0.266214,1.1145294,3.7156847,0.58582306,2.854857,0.9980734,1.0219889,0.9631223
18,0.38493374,1.0740948,3.9193213,0.56804717,2.783994,0.9811444,0.8495925,1.0374755
19,0.47332066,0.99918747,6.6574907,0.31790182,2.4548004,0.8532233,0.93151903,1.0367755
20,0.32576698,1.1086905,5.718397,0.6491677,2.66861,1.0624361,0.86114395,0.82439387
21,0.4929446,1.0147508,5.588337,0.36168414,2.3912842,1.0041636,1.001349,1.0766647
22,0.4009101,1.0680332,5.752507,0.5313823,2.4792345,0.9527337,1.0676243,0.87675005
23,0.49809274,1.0046755,3.0329678,0.7146172,2.8628552,0.95202094,0.795407,1.1228255
24,0.4528227,1.033812,5.838545,0.120469786,2.7452948,1.1382467,0.7969836,0.79573756
25,0.40447977,1.0119077,4.9483466,0.4218988,2.4754617,0.96386427,0.7617448,1.02557
26,0.39388177,1.0625026,5.476499,0.49634916,2.3616767,0.95460933,1.0955706,1.1642046
27,0.2868426,1.1277124,3.0856764,0.9257705,3.0300546,0.8749944,0.82369095,0.9491863
28,0.3863858,1.0795952,3.967298,0.7038899,2.7335837,0.93604714,0.9542709,0.9985066
29,0.41941428,1.0418721,5.8712454,0.3529949,2.2944634,1.0968758,0.91334426,1.2244215
30,0.38747075,1.0354145,5.7006464,0.47677994,2.3881505,0.9211564,1.038269,0.94348854
31,0.47820133,1.0239695,3.9519696,0.41978958,2.994074,0.9464649,0.74570674,0.9739169
32,0.32124227,1.1052312,6.5040956,0.26351944,2.628806,0.8815916,0.8665714,0.9801288
33,0.3590508,1.0796106,5.009777,0.99952465,2.4995143,0.9031694,0.89964515,0.85580176
34,0.30554754,1.1042539,3.9948463,0.2995709,2.6423483,1.0164888,0.9996055,1.0657045
35,0.29022288,1.0803437,5.4986196,0.6610549,2.2916324,1.1318495,0.8229927,1.1152111
36,0.31808862,1.1254005,4.13866,0.4684547,2.6613693,1.0882412,0.9315365,0.95301825
37,0.38232136,1.082651,3.699529,0.59658027,2.8752205,1.018717,0.9118658,1.060545
38,0.5105781,1.0041616,4.056176,0.48383257,2.6348076,0.9740366,0.8112228,1.0017047
39,0.38546762,1.0677642,5.9964266,0.3993589,2.387628,0.8685167,0.9861152,1.2292637
40,0.30054697,1.0962923,6.145869,0.31420162,2.5297556,0.99826044,0.91208386,1.0058514
41,0.3681197,1.1078879,5.570089,0.30545947,2.6448975,1.0391501,0.946668,0.93341106
42,0.40067196,1.0747457,4.660787,0.43702883,2.63701,0.98937833,0.8731359,0.9835839
43,0.4835989,1.0169395,6.6850705,0.32521975,2.3583794,0.95671743,0.93403065,1.2758309
44,0.4208408,1.058877,4.5641456,0.48421496,2.6369443,0.9379601,0.89469606,1.0281775
45,0.38488272,1.0697262,4.0428786,0.69414794,2.7328544,0.88537985,0.8828641,0.9274939
46,0.350595,1.0747597,7.5291133,0.4324716,2.433347,0.9565489,0.7601291,1.1764373
47,0.30535546,1.1054665,3.2225668,0.690456,2.9782312,0.94814855,0.80787927,0.993506
48,0.502146,0.96507907,7.402775,0.4845295,2.347818,0.92857534,1.0097564,1.0039754
49,0.34314856,1.0690911,5.6199718,0.14928651,2.7561316,0.8994102,0.7598258,1.1577368
50,0.37208205,1.0758463,6.1449466,0.33739167,2.6952105,0.9427982,0.8876877,0.9130103
51,0.1683167,1.1719618,5.3099866,0.56728613,2.7026486,0.93973136,0.8483778,0.97208285
52,0.4990364,0.9783865,4.5491247,0.40595517,2.7944484,0.8695159,0.8893878,0.9047944
53,0.45622438,1.0256971,5.025033,0.48667043,2.6221616,1.0217777,0.9096651,0.93607783
54,0.48187286,1.0120659,5.679844,0.33560953,2.786952,0.9831815,0.9142253,0.7969378
55,0.562332,0.92121786,6.57082,0.45188966,2.2310119,0.9768042,0.9526969,1.2318963
56,0.4685651,1.0404978,5.5072722,0.45789483,2.6551633,1.0663228,0.7669183,0.89482886
57,0.3235052,1.1014804,5.286098,0.41526693,2.7199707,0.9575234,0.8283658,0.95066375
58,0.41787595,1.05455,7.509226,0.36769843,2.6356885,0.8625121,0.80672777,0.79094183
59,0.28778395,1.1492391,3.4232287,0.46379283,2.9044042,0.92158717,0.8537102,1.142764
60,0.39859352,1.0799686,8.0421095,0.41598976,2.6066437,1.0421492,0.9084984,1.0211061
61,0.5501111,0.9512444,4.3379116,0.23990645,2.7394779,1.2630494,0.7389214,0.72686267
62,0.46135956,1.0389913,3.303762,0.7441694,3.0069485,0.8925955,0.74424344,0.94270945
63,0.40465015,1.0535296,4.925798,0.31012943,2.3598213,1.061585,1.1812559,0.96278614
64,0.40961322,1.0426235,5.208783,0.37252703,2.5662696,0.9973165,0.8870949,0.99766177
65,0.22107416,1.1303918,5.6307335,0.2835212,2.7230551,1.0413014,0.8412283,0.82395816
66,0.47331786,1.02943,3.8498597,0.42790043,2.7139099,1.0969903,0.90973663,0.9955249
67,0.37875256,1.0913808,5.361522,0.4095139,2.595388,0.9398248,0.9435008,0.9595545
68,0.52289426,0.7978179,10.086771,0.8273166,2.164706,1.164351,0.746297,0.9261193
69,0.50067735,0.89818054,7.3637705,0.9036407,2.1969194,0.9867287,1.0350707,1.0104009
70,0.43543714,1.0642138,4.769813,0.32476994,2.8691216,0.9730018,0.8033405,1.0766671
71,0.51771843,0.94468784,6.341497,0.75048953,2.3838444,1.0469905,0.8686297,0.895138
72,0.39360324,0.9705299,7.466849,0.8214494,2.2311194,0.941986,0.9515629,1.1555903
73,0.46190792,1.0481622,4.543437,0.44593653,2.8024638,1.0059129,0.8058488,0.98363745
74,0.3850835,1.0965877,3.6163518,0.39103842,2.6234746,1.0902337,0.923234,1.1902107
75,0.3197478,1.1155748,4.310726,0.5562657,2.5609062,0.889552,0.89432704,1.168665
76,0.29212672,1.138662,2.592783,0.7454484,3.0351017,1.0114998,0.9421072,0.9135736
77,0.48341423,1.0286391,4.0151777,0.5244792,2.7540123,1.1087372,0.91365844,0.8323369
78,0.44679824,1.0354222,4.7541413,0.26877254,3.0096653,0.77143013,0.72816694,0.83447707
79,0.5422569,0.9060568,6.0866337,0.83052784,2.1985567,0.943585,0.935192,1.2597364
80,0.5559729,0.8797617,5.5042653,0.98936445,2.2546504,0.96318746,1.0297364,1.0348141
81,0.60899985,0.9068208,4.756761,0.33855748,2.7474248,0.9276139,0.91946065,0.7143135
82,0.33722138,1.0654114,5.424979,0.35187066,2.623107,1.1115403,0.9177147,1.0168442
83,0.56158733,0.8548456,8.476394,0.89087874,2.3021731,1.088003,0.8478187,0.8931323
84,0.49161202,0.98443794,7.102099,0.7837803,2.422044,0.98495126,0.8667957,0.93561
85,0.31903195,1.1113505,4.5268235,0.26755852,2.6805058,1.0880115,0.90423477,1.0569263
86,0.41945675,1.0654198,6.7449136,0.31860343,2.6546175,0.8167395,0.870607,0.98813546
87,0.36063293,1.0782766,3.41417,0.4626837,2.9930754,0.9730794,0.7245616,1.0226686
88,0.48710942,1.0245273,4.5430083,0.33001378,2.9438977,0.7246717,0.8612366,1.0555067
89,0.4023175,0.99808717,7.9291596,0.3136484,2.3291512,1.0079236,0.9732833,0.98734194
90,0.49306634,1.002291,4.365321,0.55970347,2.5770936,0.966332,0.88486946,1.0226774
91,0.42458862,1.0388969,4.4571743,0.28751045,2.7700772,1.0461113,0.78212655,0.99271405
92,0.29886484,1.1152278,4.6501784,0.28291714,2.7768264,1.0594032,0.8392703,0.97165644
93,0.44349626,1.0476528,4.687483,0.3540624,2.6456256,0.82695675,0.9455324,1.0889163
94,0.5581414,0.9351852,5.325531,0.871283,2.4350126,0.9417644,0.7320313,1.0831239
95,0.4971933,0.9795887,4.60049,0.7942179,2.2506025,0.96808594,0.94411975,1.2423271
96,0.49308637,1.0170186,4.896634,0.50905854,2.454493,0.97035426,0.8270149,1.1973332
97,0.32653666,1.1232471,3.92764,0.6777238,2.7146082,0.95534986,1.0459795,1.0481688
98,0.41936862,1.0529854,5.533862,0.30159953,2.7168088,1.0563103,0.90699536,0.89383084
99,0.5257528,0.9916243,4.021724,0.31066686,3.0299814,0.9319047,0.8756983,0.7502005
100,0.35910976,1.0932223,3.5093124,0.55305964,2.7811985,0.8847839,0.85109705,0.98091614
101,0.40254745,1.0340968,6.737289,0.30024135,2.4246364,1.0116391,0.8650916,1.0534543
102,0.6827187,0.76431435,5.3020954,0.8991007,2.1820686,0.9487352,1.0035821,1.2624696
103,0.46422613,1.0176218,5.2883554,0.72224414,2.580323,0.9955539,0.8170561,0.8589983
104,0.44395587,1.031201,5.933132,0.17131151,2.6479864,0.8753249,0.8863526,0.976853
105,0.37130696,1.0456681,5.941862,0.4400426,2.49831,0.94556093,0.8976686,0.9473504
106,0.45985863,1.0309565,7.8791285,0.35491377,2.394507,1.0974725,0.9176513,1.0520902
107,0.39966816,1.0754768,4.143254,0.45363146,2.9271364,1.0241927,0.7580071,0.88155305
108,0.33292675,1.0909005,5.5777206,0.4139592,2.6070635,0.95987016,0.85237086,1.053683
109,0.42489013,1.0604153,4.488124,0.3156326,2.9292977,0.96734345,0.6897135,0.91002303
110,0.48369136,1.0166625,4.0278583,0.7054926,2.6446223,0.98528373,0.8484609,1.0156372
111,0.45297474,1.0396127,5.417298,0.29637212,2.6484926,0.97921485,0.7958338,0.95044905
112,0.58167267,0.8921809,5.565536,0.92469305,2.4229913,1.0031599,0.9666663,0.76468915
113,0.31092736,1.1122653,4.1234393,0.430118,2.7599452,0.9256074,0.8428453,1.1610061
114,0.3883059,1.0670182,5.153813,0.25099772,2.4293098,1.0027202,1.0373698,1.1283942
115,0.37719676,1.149265,3.1629086,0.56880814,2.9917214,0.979438,0.8439812,1.0267494
116,0.49290296,1.0310304,3.0954072,0.5051481,3.1057212,1.0300463,0.7443124,0.88034046
117,0.34512544,1.115117,5.0561323,0.3983338,2.5951598,1.0243112,0.8491857,1.0689191
118,0.3863603,1.1124271,3.2759492,0.49612403,2.8353693,1.1756647,0.9595484,1.0859512
119,0.53774476,0.9828417,5.591382,0.2789628,2.6161509,0.8946081,0.80924493,1.0825353
120,0.36726332,1.0878726,3.8181918,0.61527216,2.547551,1.0145582,0.7988279,1.1118599
121,0.38179657,1.0951328,3.8058157,0.5509803,2.9082584,0.98895264,0.8529488,0.89422137
122,0.49387652,1.0091048,4.833337,0.3937373,2.4182703,1.0901616,1.0636029,0.8990912
123,0.49510917,1.0180099,4.5418997,0.36944515,2.8529165,0.74584717,0.9684641,1.1384562
124,0.36086112,1.0894859,6.3819733,0.30928624,2.5605898,1.0953101,0.8529409,1.0171239
125,0.38234845,1.0860103,4.216546,0.37866393,2.9623532,1.0657727,0.8169136,0.90090036
126,0.47832924,1.0303173,5.195445,0.5717004,2.4115653,0.89330184,1.0267669,1.0587436
127,0.37448022,1.0768042,4.5332203,0.53943956,2.6465662,0.9281297,0.6969784,0.8933689
128,0.42099592,1.0348543,6.781768,0.23758775,2.4609413,1.0011401,0.99507594,1.1070795
129,0.6095143,0.9110157,4.043279,0.26635048,2.8530796,0.9120976,0.99492335,0.6377848
130,0.39546412,1.087403,4.419117,0.34710652,2.7435038,0.97181743,0.85766554,0.98900294
131,0.56228906,0.9584537,3.6881073,0.5503177,2.9165287,1.0410172,0.754118,0.8196668
132,0.420719,1.0540599,6.119889,0.3866084,2.4847326,1.1317011,0.85875744,1.0103974
133,0.39842448,1.073151,4.7862577,0.5469366,2.7188814,0.9898531,0.9368602,0.891241
134,0.5848505,0.9551964,4.5026546,0.37696528,2.751676,1.1594573,0.6469845,1.0588115
