,Absolute Bias,Standard Error,95% CI Length
posterior_beta2,0.027919638156890914,0.0007661003619432449,0.32523311078548434
posterior_beta1,0.0039803266525269,0.00017729204148054123,0.07184042334556573
posterior_beta3,1.0961475372314453,0.0144322669506073,5.517972141504287
posterior_rho,0.1505570411682129,0.0020940957963466646,0.7935626912862063
posterior_g1,0.03088697105242888,0.0022231334447860717,0.8745332598686217
posterior_g2,0.021926164627075195,0.0007476866245269776,0.2914865091443062
posterior_g3,0.038210153579711914,0.0008449355512857437,0.3302894324064254
posterior_g4,0.1199038028717041,0.0008446065336465835,0.33163925260305394
