,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.20004287362098694,0.0007344073057174682,0.29892585910856717
posterior_sigma,0.0989382266998291,0.0008901591598987579,0.37115063220262523
posterior_beta3,0.34235334396362305,0.006834928393363953,2.714664882421493
posterior_rho,0.196719229221344,0.0016302566230297088,0.5927544482052327
posterior_g1,0.2057414880354611,0.001940580904483795,0.7616563439369202
posterior_g2,0.028842806816101074,0.000839255303144455,0.32788119465112686
posterior_g3,0.12835752964019775,0.0008782403171062469,0.34256052076816546
posterior_g4,0.08930718898773193,0.0011496414244174958,0.44857710003852835
