,Absolute Bias,Standard Error,95% CI Length
posterior_beta2,0.1260274767875671,0.0017209944128990173,0.7189421340823173
posterior_beta1,0.01491491794586186,0.00022778155282139777,0.0786714866757392
posterior_beta3,0.6455059051513672,0.012805413007736206,4.530124753713606
posterior_rho,0.21983635425567627,0.0018108369410037995,0.6430261462926865
posterior_g1,0.2342626223008426,0.0028316187858581543,1.0890020489692689
posterior_g2,0.025501549243927002,0.0008532990515232086,0.33442581444978714
posterior_g3,0.021773338317871094,0.0008520242571830749,0.3329654783010483
posterior_g4,0.04950737953186035,0.0009172841161489486,0.35966872870922084
