,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.08431342244148254,0.0009443439543247223,0.3925583228468894
posterior_sigma,0.05533492565155029,0.000961855947971344,0.40964602679014195
posterior_beta3,0.3896145820617676,0.012329641580581665,4.66261179447174
posterior_rho,0.02415752410888672,0.0020036999881267547,0.7241028882563113
posterior_g1,0.18060406356646697,0.0022285230457782744,0.8732355713844298
posterior_g2,0.012910962104797363,0.0008378935605287552,0.3310667917132376
posterior_g3,0.09580546617507935,0.0009127484261989594,0.35209419876337045
posterior_g4,0.13960981369018555,0.0012577897310256957,0.48974783569574354
