,Absolute Bias,Standard Error,95% CI Length
posterior_beta2,0.023818922042846635,0.0010062498599290848,0.4129688248038292
posterior_beta1,0.009129045640639877,0.0005750117227875228,0.09194160699844356
posterior_beta3,0.16084051132202148,0.01275288462638855,4.917971557378769
posterior_rho,0.1478065848350525,0.002114125192165375,0.746946419775486
posterior_g1,0.08981887191937288,0.002738131284713745,1.0679623186588287
posterior_g2,0.004529118537902832,0.0008425251394510269,0.3331476271152496
posterior_g3,0.0005105733871459961,0.0008714201301336288,0.34040588289499285
posterior_g4,0.015658080577850342,0.0009140203893184662,0.3599192544817925
