,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
50,0.89116067,0.81627196,5.611482,0.28224054,2.3084211,0.93893385,1.1076701,1.1296377
51,0.7027101,0.7804357,7.6737514,0.1941833,2.6030705,1.0809044,1.1140409,1.135981
52,0.8323203,0.8015869,5.825612,0.16107951,2.3186429,1.0430974,1.0708549,1.1156188
53,0.7005173,0.7860993,7.0042486,0.22268572,2.7603884,0.97013587,1.045252,1.1258031
54,0.75225246,0.82304645,5.3849053,0.25520653,2.23317,1.0941885,1.2348508,1.1752883
55,0.75519013,0.78879267,7.966585,0.19771804,2.5539947,1.1373254,1.048887,1.0783417
56,0.6407055,0.7761027,6.0290413,0.3138888,2.7056267,1.0082717,1.0527694,1.125955
57,0.6764422,0.8200145,6.114517,0.2911801,2.6075916,1.0114688,0.92996526,1.2910898
58,0.6734603,0.79624945,5.834746,0.39317977,2.7639139,0.9968221,0.98784596,1.0175188
59,0.6979732,0.79701275,5.6571755,0.29820886,2.7011828,1.0147295,1.1406553,1.2431184
60,0.8139946,0.7858791,7.219479,0.19436996,2.5487607,1.0463421,0.9762138,1.0073667
61,0.7588929,0.81051844,6.6201673,0.22990395,2.4969835,0.95695955,1.0457658,1.0714104
62,0.63156813,0.8120263,6.2700896,0.24828747,2.6674626,1.1288961,0.88431793,1.2324075
63,0.946886,0.8043778,7.067563,0.17698023,2.3067472,0.9685725,1.0876617,1.0821841
64,0.6332228,0.7859035,6.3801694,0.2830264,2.7419443,0.9180713,0.9054595,1.0665729
65,0.7200409,0.8033626,4.640393,0.5778208,2.5797448,0.91041017,1.0448928,1.0597615
66,0.79003733,0.80618036,6.8086495,0.25219464,2.5350208,1.0097116,0.94930494,1.0457929
67,0.65374845,0.7978497,7.2348456,0.19046423,2.752596,0.9444194,0.9720666,1.2344728
68,0.70103186,0.7680699,6.52589,0.18910287,2.7002301,1.0547739,0.92266333,1.1550786
69,0.755566,0.7659304,8.044771,0.17708541,2.811529,0.91144,0.9996127,1.0486008
70,0.67452353,0.79094005,5.861761,0.35373726,2.8890564,0.9734024,1.0587068,1.0517962
71,0.94281477,0.77725106,5.625043,0.16809471,2.3343444,1.068483,0.8487812,1.0831957
72,0.6405952,0.81819195,6.103121,0.27885303,2.425163,0.99563956,1.1755639,1.1611702
73,0.6746718,0.79414815,7.1158447,0.24247353,2.7152553,1.0367262,1.0650743,1.150308
74,0.67259437,0.7849012,3.1924238,0.91167814,3.0390792,1.0639378,0.89643437,1.077885
75,0.7647869,0.82128125,6.237211,0.33256882,2.4260824,1.0298412,1.1016154,1.0323244
76,0.58741397,0.85175306,6.823499,0.3013951,2.512368,0.9958447,1.0606174,1.3644012
77,0.6896905,0.7831193,7.133744,0.23265634,2.7490177,0.9142061,1.1563275,1.0601958
78,0.71551955,0.80610514,6.673938,0.2088568,2.4601815,1.0463704,1.09852,1.1107023
79,0.70187867,0.8335709,4.944118,0.3980999,2.4586153,0.9748307,0.9890454,1.1046451
80,0.6723318,0.7977872,6.0864677,0.33792216,2.7641194,0.97468984,1.0973772,1.1136957
81,0.7650042,0.7795997,6.891877,0.22805275,2.7005022,1.0339788,0.9235679,1.0662736
82,0.699344,0.7988808,4.603542,0.53038114,2.7781208,1.1468699,1.1431502,1.0410807
83,0.7007298,0.78835005,3.2274072,0.83726346,3.010668,0.8703767,0.97613376,1.3605239
84,0.7574392,0.794084,9.186654,0.15875101,2.607571,1.0097494,1.0040923,1.1835687
85,0.837228,0.7918561,4.6602483,0.27389264,2.3861458,1.1442018,0.8970631,1.0605143
86,0.9418229,0.76804477,5.928752,0.22437333,2.1846282,1.0227376,1.0177433,1.1327837
87,0.9296055,0.81125444,5.471364,0.2120036,2.3204925,0.9561142,0.9004392,1.2177703
88,0.71245587,0.7812458,6.885426,0.24632226,2.5750928,1.0407482,1.012023,1.1115018
89,0.62153316,0.80007285,4.898187,0.3338815,2.8102992,1.0187848,0.77948356,1.2508587
90,0.9462415,0.7945686,7.4987574,0.1983441,2.1866684,0.99722767,1.0736599,1.0974482
91,0.7700085,0.8106889,6.540899,0.18634838,2.4014523,1.0586069,1.0270386,1.0922287
92,0.6549342,0.8090707,5.7647514,0.39828426,2.7548137,0.88366383,1.05072,1.2585387
93,0.6360573,0.7942539,6.293597,0.38177904,2.8498616,0.9352318,1.0341102,1.0544255
94,0.8913527,0.80432945,5.5692706,0.22952433,2.4001067,1.0146662,1.0206816,1.0613612
95,0.6710874,0.7984762,6.9303956,0.29099205,2.673197,1.0063884,1.1059105,1.0387529
96,0.7276121,0.8158712,6.2829742,0.19954644,2.3813536,1.1036677,1.0956713,1.2068346
97,0.8175739,0.7833441,2.9482794,0.9405863,3.0035884,1.0052581,1.1755038,1.1599312
98,0.67126614,0.79286146,4.4378986,0.59009916,2.991604,1.0368546,1.099281,0.9317412
99,0.82851005,0.8251037,5.8693695,0.24415505,2.385279,1.0645565,0.96228427,1.132527
100,0.7233962,0.77322656,7.123038,0.18293552,2.6753938,1.04452,1.0247393,1.200062
101,0.7038536,0.78209543,6.555345,0.25776553,2.4660993,1.0915619,1.1309216,1.0573852
102,0.64543504,0.8065898,4.793639,0.4107398,2.5796711,0.9413772,1.1011673,0.9764389
103,0.6882558,0.7938804,7.3608956,0.18756041,2.5675468,1.1660309,0.98374546,1.048482
104,0.68386996,0.790379,7.797611,0.16407345,2.6928189,1.0627604,0.9790488,1.1770082
105,0.73893714,0.8156802,4.7973094,0.30823475,2.3388283,1.0417688,1.2126251,1.0717912
106,0.770141,0.81939644,6.1362305,0.20537286,2.3969667,1.0435458,1.0352712,1.1384234
107,0.6891638,0.779998,5.3137627,0.4398618,2.7441254,1.0264672,1.2040304,1.1804365
108,0.7478475,0.78420866,4.099953,0.6202011,2.964462,0.9875237,0.95370877,1.2379234
109,0.7648882,0.77044284,3.4424748,0.7119498,2.9598958,1.1848247,0.98454225,1.1280525
110,0.6326007,0.7862813,6.5267534,0.23016424,2.7733495,1.0216324,0.8583817,1.1398537
111,0.75747246,0.7817535,5.754793,0.25567478,2.7882373,0.930588,1.2167304,1.0064859
112,0.75176555,0.806214,6.6520147,0.24733704,2.4697218,1.1063491,1.020122,1.0684824
113,0.7501472,0.79068416,8.237039,0.2502832,2.6315377,0.99128836,1.0611448,1.0805243
114,0.7091506,0.78770846,6.9480786,0.23837243,2.5651398,1.0434645,1.0431257,1.1791387
115,0.7663839,0.7873493,6.4566813,0.2551308,2.762379,0.9538482,1.1061219,1.1771277
116,0.69729424,0.7851053,7.922975,0.22215492,2.7400126,0.997756,1.0416664,1.0204161
117,0.69104624,0.7884831,5.1122665,0.35523972,2.7758412,1.0647027,0.9723807,1.1918421
118,0.6711883,0.7972674,4.9652166,0.476434,2.8917046,1.0470518,0.8936317,1.2154751
119,0.75309515,0.79448056,6.2180924,0.24865988,2.6128085,1.0966288,0.8835687,0.95797706
120,0.6696551,0.7935581,8.236642,0.2370528,2.8013473,1.0767909,0.99194795,0.99804485
121,0.6668767,0.79020774,6.8228536,0.18498017,2.541061,1.1349628,1.012477,1.1813314
122,0.6049453,0.80731755,3.9982483,0.62362856,2.9283066,0.9758187,1.0006039,1.1665019
123,0.9513902,0.8103974,5.7805467,0.18876901,2.1653864,1.0487847,1.0211115,1.2485334
124,0.680355,0.80641437,7.611303,0.25395057,2.6034586,1.1162336,1.1105137,1.0945358
125,0.6593971,0.7898282,6.4342794,0.34535763,2.7698371,0.99175453,1.0889467,1.0488784
126,0.69438255,0.8000106,7.73434,0.25324464,2.6385627,0.9782008,1.0513558,1.252822
127,0.9117163,0.7939422,4.367054,0.5438758,2.9533308,0.96838295,1.0386218,1.2258875
128,0.7847833,0.7945958,6.2949705,0.25913396,2.687631,0.96431977,1.0911636,1.1532122
129,0.7449896,0.788833,7.079536,0.21492799,2.6682684,0.92171246,1.0262624,1.1720983
130,0.7898291,0.76846707,3.2844696,0.86791813,3.0359023,1.0850264,1.0574245,1.1539475
131,0.6973009,0.7749027,8.69532,0.17075059,2.7188747,0.9676111,1.0822306,1.1095673
132,0.64742243,0.8050597,7.5558357,0.28744924,2.695318,0.89639777,1.0847313,1.1602333
133,0.7133735,0.8058613,6.591172,0.2474861,2.4926028,0.9251094,1.1227245,1.180891
134,0.76910394,0.8413109,2.3283205,0.99573064,3.286474,1.0414762,1.0861281,1.1497597
135,0.9411707,0.77093166,5.412701,0.22593415,2.1633024,1.0971949,1.0119957,1.1682078
136,0.72071034,0.785779,7.3198266,0.2207587,2.7203398,1.0109265,1.0367689,0.9613185
137,0.6144642,0.7850476,6.904556,0.22933237,2.665267,1.0314953,0.96108085,1.1704187
138,0.66869164,0.8328231,6.575128,0.27894822,2.5066993,0.9990962,1.0437196,1.2875789
139,0.6007183,0.79770154,6.9366803,0.28796017,2.8309934,0.95669395,0.93057543,1.1517701
140,0.73149675,0.77714294,6.6021714,0.17398213,2.4613287,1.133143,1.0345489,1.1165397
141,0.67293006,0.7807722,6.732667,0.19014901,2.6106632,1.0725454,1.0793835,1.1633375
142,0.70763105,0.8088761,6.906041,0.27424693,2.842081,1.0375847,0.97327024,0.94481
143,0.72994995,0.7907081,8.694754,0.19510767,2.7525191,0.8806602,0.97940993,1.0463202
144,0.921319,0.7811914,6.3280034,0.14402992,2.2531745,1.0516877,1.0780523,1.1037825
145,0.64268386,0.79035276,6.291871,0.30640417,2.6926496,0.9986551,0.97118086,1.1123687
146,0.6735921,0.8086873,6.534172,0.31454855,2.6458502,0.9915527,1.0753399,1.1373924
147,0.7407891,0.79003465,6.9339867,0.2755061,2.6529691,0.943142,1.1244185,1.0409113
148,0.65287966,0.81059515,6.950894,0.28564796,2.8833482,0.8425651,0.94904405,1.1794813
149,0.67408204,0.7912896,5.662155,0.36075518,2.8698814,0.99599504,0.9517773,1.0143623
150,0.73773545,0.7896615,6.924624,0.19850925,2.5221684,0.9886909,0.9752667,1.1110101
151,0.7314675,0.7950304,6.249827,0.2718407,2.9117744,0.90074337,0.8651261,1.1346873
152,0.8288394,0.7827817,3.2080197,0.95993924,3.0803702,1.0199453,1.0974014,1.156277
153,0.690756,0.803383,5.876278,0.21925361,2.4554415,1.1525838,1.0518134,1.2040623
154,0.6899816,0.79014516,8.277855,0.23053563,2.745029,0.84215736,1.0911568,1.1531796
155,0.8120587,0.81300914,5.570142,0.3021615,2.5677125,0.88390887,0.8717162,0.97552824
156,0.7671335,0.78786695,7.007696,0.26724377,2.7565155,1.0416561,1.1432633,1.1249429
157,0.7968358,0.8132591,3.6848154,0.74134165,3.0935943,0.8792328,0.9877953,1.1501175
158,0.6686149,0.77224445,6.786141,0.22743754,2.6670194,1.0938088,0.98944736,1.0895312
159,0.9364721,0.74920714,5.626524,0.2591785,2.2489607,1.1093493,0.89289767,0.96608764
160,0.68419,0.8281403,6.9776425,0.27670786,2.4967725,1.0331436,0.9661196,1.2254201
161,0.9473858,0.80016357,7.7558365,0.21881492,2.2807317,0.9170535,0.8481388,1.1534193
162,0.63166356,0.7990565,6.719505,0.28744376,2.8974836,1.0466105,0.907461,0.96880466
163,0.661926,0.76550066,6.425379,0.20831116,2.7109957,1.0848172,0.8966948,1.0708138
164,0.6824642,0.8323425,5.660298,0.33446985,2.498182,1.1432433,1.0680684,0.862928
165,0.72144854,0.8113691,7.209008,0.29527217,2.716664,1.0634993,1.1243503,1.1010907
166,0.6866635,0.8079057,8.698584,0.19690414,2.4524477,1.0428989,1.088923,1.1782328
167,0.7596889,0.79167134,2.8910804,0.9405295,3.1097846,1.1372904,0.9928003,1.110016
168,0.73136324,0.7883704,6.5392756,0.21831538,2.5359972,0.97739273,1.1654212,1.1182537
169,0.72753555,0.7748224,3.573755,0.64802784,2.9555087,0.9702045,0.97991335,1.3009373
170,0.6634078,0.80944556,7.2334375,0.2384586,2.6654482,0.97252625,1.1923081,1.1847259
171,0.6728727,0.78391767,5.5930867,0.3319265,2.6214135,1.1104087,1.141661,1.1791245
172,0.6587989,0.8070243,6.5133266,0.38750514,2.7977452,1.0061709,1.0231082,1.1853119
173,0.79455394,0.7992111,2.8496246,0.9168841,3.1135106,1.0091075,1.1868038,1.1897614
174,0.6327915,0.79464036,6.94697,0.17404865,2.511622,1.0857961,1.0008838,1.2699671
175,0.6240432,0.77592385,6.7882094,0.2131383,2.8244934,0.932146,0.97319436,1.1385123
176,0.74272066,0.778615,6.462947,0.33738205,2.774946,1.1346225,1.082263,0.9899914
177,0.8340179,0.76590663,4.7389097,0.5429632,3.0366573,1.1818193,0.9792445,1.038359
178,0.8759878,0.7912532,6.388136,0.15467393,2.356615,1.0853945,1.0651742,0.9652912
179,0.690098,0.78644586,6.0914435,0.26193058,2.8233407,0.8876011,1.019905,1.0000336
180,0.7789861,0.79259723,7.059317,0.2708287,2.5834696,0.99988145,1.0152615,1.1130357
181,0.90650797,0.7973473,6.076704,0.12902665,2.2569642,1.0761781,0.98313046,1.2000204
182,0.6956364,0.81494176,4.544586,0.57710516,3.002161,0.85026425,0.9038828,1.1766416
183,0.65200967,0.82611895,7.99646,0.2717681,2.6658182,1.0708225,1.0171032,1.2927201
184,0.72247815,0.76234645,6.5201573,0.22038816,2.5487916,1.0848731,1.1936089,1.097297
185,0.70151156,0.78719664,3.3430808,0.82294655,3.086656,0.98664254,0.9407527,1.0350472
186,0.74404657,0.7753514,7.7022886,0.21487801,2.8297482,0.9795764,0.9592917,1.0993835
187,0.6914593,0.80593795,6.9861817,0.22045398,2.706816,1.0430067,0.9601584,1.117582
188,0.69928366,0.7953936,6.7035637,0.25373235,2.6691022,0.9981321,1.1670126,1.0992092
189,0.75348485,0.7748072,3.0423129,0.9284297,3.0518682,1.0565045,0.8555451,1.2379079
190,0.75763404,0.8075855,3.8831282,0.6592945,3.0876088,1.0840667,0.8949538,0.9899802
191,0.72291595,0.77477825,7.759659,0.22527587,2.741725,1.0819877,1.0552763,1.1502374
192,0.6462015,0.8019106,6.0445123,0.34523898,2.6893654,1.0778204,1.0937891,1.1074132
193,0.8662465,0.7950852,7.035166,0.12906393,2.3012118,0.991494,1.1561085,1.0944713
194,0.6458648,0.77068406,6.4976206,0.24456954,2.7646978,0.91826665,0.9437351,1.1384184
195,0.712733,0.7853713,6.5847087,0.34441972,2.7902114,0.95648706,1.0980109,1.1816127
196,0.76840425,0.7769942,7.870023,0.20703977,2.8696613,0.9698341,0.961901,1.1351373
197,0.77807057,0.837571,5.4165792,0.33548445,2.3906448,0.9415683,1.0815663,1.1310614
198,0.85296494,0.79706126,7.2712336,0.17023093,2.4748776,1.0347062,1.1681849,1.0490319
199,0.6510384,0.78865033,6.5353627,0.269471,2.738339,0.86302435,1.0402287,1.1184626
200,0.76908535,0.7805575,6.746403,0.25608474,2.618139,1.0848013,1.0954374,0.9924305
201,0.6747038,0.79504234,7.5040507,0.20980991,2.576602,1.0565848,1.0807207,1.1575677
202,0.64284563,0.80704457,6.7150073,0.3015177,2.8075962,0.8114281,1.0659363,1.2404641
203,0.6952689,0.7817754,6.873199,0.25813207,2.5881598,0.9135808,1.1487042,1.12315
204,0.8051153,0.77734274,7.425541,0.17903057,2.5526888,0.99883175,1.0536828,1.0364692
205,0.65412647,0.81798995,6.284532,0.2858603,2.7096915,0.9923334,0.9577329,1.3326786
206,0.7256344,0.77315956,7.977944,0.15351017,2.7999954,0.9606779,1.0198319,1.0725538
207,0.696426,0.8061269,8.270012,0.19465043,2.5823953,1.0151403,1.0964152,1.1533399
208,0.6897235,0.8224415,6.8920054,0.25735158,2.5798173,1.1134994,0.9852556,1.2114916
209,0.6825215,0.7648326,8.311747,0.14474073,2.6402283,0.9722878,0.9895824,1.256842
210,0.7328031,0.7958554,7.2473435,0.1940604,2.5216188,1.0549685,0.9596681,1.157989
211,0.93740666,0.7817903,4.1111054,0.6290165,1.9375054,1.0504568,1.1414227,1.0375385
212,0.57831746,0.82874686,5.488871,0.41767186,2.5523477,1.0254439,1.2503496,1.2685654
213,0.72056216,0.7910168,6.2073493,0.2853197,2.5874453,1.0068775,1.1612653,1.0362278
214,0.94480056,0.7434404,6.8974423,0.1798145,2.241041,0.97634476,1.0207958,1.0237751
215,0.757535,0.78902394,6.634012,0.22153868,2.6637688,1.0114138,0.99283993,1.03065
216,0.70771,0.8501098,5.099683,0.38910225,2.4551425,1.0196906,0.95284706,1.213513
217,0.664412,0.79016036,4.543359,0.4843721,2.842138,1.0725104,0.9932846,1.1054868
218,0.7930144,0.8488459,6.2305584,0.32230276,2.4624755,1.0299377,0.986768,1.0633163
219,0.6838731,0.7754483,7.5941834,0.18953353,2.7080975,1.0938661,0.9911296,1.1184747
220,0.6498179,0.76980656,5.639724,0.2890741,2.6018667,1.0481026,1.1584884,1.0418342
221,0.69763863,0.78508216,8.591491,0.19470794,2.7139616,0.99222904,0.9574151,1.1324205
222,0.67692274,0.8386059,7.1553593,0.19526345,2.5648627,0.9465909,0.92014277,1.248833
223,0.6688085,0.79481214,7.1345563,0.23991792,2.6647608,1.115406,0.8731994,1.1668023
224,0.6899268,0.7910678,7.0022483,0.16749832,2.43729,1.1443189,1.0861595,1.183222
225,0.7311813,0.80196744,7.1432223,0.22514038,2.617601,1.0724021,0.92882746,1.0126233
226,0.73337317,0.81157285,8.295603,0.19693696,2.4516718,1.0371652,1.055406,1.1132284
227,0.7299351,0.7971404,5.650098,0.28875372,2.7938874,0.9449051,0.8152398,1.0028114
228,0.8617668,0.78900665,3.949652,0.6531651,3.1255085,0.96629417,1.015972,1.1606147
229,0.7238509,0.78629875,7.4665446,0.21518183,2.5709198,1.1008748,1.0891972,0.9941557
230,0.6890509,0.7929676,3.026346,0.9681252,3.0915012,0.9409101,1.0428137,1.0856975
231,0.69418705,0.79428387,5.67876,0.22912571,2.4850326,1.058204,1.2158871,1.028196
232,0.7299497,0.77442074,3.1446025,0.7840508,3.0598612,1.1093731,1.0183629,1.0231217
233,0.69984025,0.8037971,5.473776,0.33110878,2.7271426,1.2136548,0.9605585,1.129399
234,0.71903104,0.78320503,7.2578697,0.21338661,2.67593,1.0739107,1.0566956,1.0833663
235,0.7158948,0.8009618,6.647501,0.26140633,2.7706375,1.0977365,1.0580405,0.984922
236,0.70834726,0.8341439,7.2486377,0.24827607,2.491637,0.961339,1.0509386,1.1891803
237,0.80944216,0.78961813,8.596088,0.18205361,2.5423515,1.1258484,1.0873613,1.0464139
238,0.86039674,0.80639285,6.70945,0.22431476,2.4256546,0.928423,1.0712593,1.0372081
239,0.7050335,0.80059034,5.8801923,0.33552623,2.8190265,0.9828609,1.0462714,1.1278651
240,0.6478396,0.83654594,6.0831776,0.41104755,2.43579,0.9748717,1.1719602,1.1349114
241,0.6963961,0.78581625,6.18967,0.29370213,2.8427851,1.0630893,0.99492383,1.1526597
242,0.63128936,0.81127536,6.148899,0.27818495,2.4446778,1.0289532,1.0468137,1.1083273
243,0.7200195,0.78980494,7.5493193,0.22234148,2.7050579,0.97056085,0.92033345,1.1508769
244,0.83199006,0.7845039,3.6825216,0.71765995,2.990665,1.0287225,1.0201851,1.2212057
245,0.7733362,0.8092632,7.19651,0.16301852,2.5074444,1.0679764,0.9591477,1.1234862
246,0.68033904,0.79027945,8.388069,0.18552347,2.8124168,1.0015855,0.86124176,1.0774068
247,0.7217561,0.7676093,6.7657065,0.18419921,2.8542566,0.77903575,1.0592186,1.186638
248,0.61988443,0.7898239,4.3324127,0.5947241,2.8638868,1.045615,1.067191,1.0688211
249,0.94296485,0.72285724,5.7899632,0.2110085,2.1564891,1.0246873,1.0223198,1.0494239
250,0.70220596,0.8048148,5.70463,0.338744,2.5696373,0.92445815,1.2076854,1.0851582
251,0.6281064,0.8062424,5.896501,0.4403002,2.8412528,1.0238516,1.0294099,1.0945189
252,0.8287206,0.7821406,2.8184028,0.8849453,3.2763426,1.0597962,0.94465727,1.0385108
253,0.7324708,0.7928084,7.5212803,0.20435558,2.7325566,1.0708773,0.98627204,1.1122789
254,0.73775715,0.7865812,7.264188,0.20318887,2.6064298,1.1288638,1.1996268,1.0185016
255,0.6498831,0.79200745,5.4531865,0.41684714,2.6857827,0.81796294,1.0593508,1.0588566
256,0.70367384,0.78258216,7.6450825,0.18370587,2.5391543,1.0391129,1.0867943,1.2177862
257,0.84719145,0.80630684,5.654572,0.18292055,2.2776744,1.1329184,0.9957471,1.1692873
258,0.63431287,0.80463856,4.700313,0.3395065,2.5769546,0.9880422,1.1476657,1.2540412
259,0.68911225,0.7882297,6.0156407,0.29094738,2.6016207,1.0099027,1.068441,1.1125141
260,0.7595837,0.8024282,6.343596,0.34498328,2.771773,0.94813704,1.1503339,1.2998252
261,0.6608354,0.83133745,9.2818775,0.2755117,2.7311094,1.1043526,1.0255041,1.0824124
262,0.7358987,0.80408645,3.500925,0.86901516,3.0130823,0.9290007,0.91900057,1.2497429
263,0.9427315,0.76714224,4.1766925,0.59380233,2.9201858,1.0978135,1.0960922,1.2640992
264,0.6901326,0.8387094,5.1615458,0.38988912,2.3900473,0.9647184,1.1864777,1.1319392
265,0.6548339,0.77551496,6.9959807,0.25093502,2.6129725,1.0392615,1.1164451,1.0983698
266,0.6803028,0.77024484,3.0530894,0.76635,3.1267874,0.9807285,0.9954072,1.1068864
267,0.78837055,0.7861029,8.456316,0.20237769,2.6732929,0.95565987,0.93670213,1.1233047
268,0.66985244,0.80054665,4.378317,0.5884671,2.8566892,1.1057209,1.0407048,1.1405212
269,0.7521307,0.818836,6.985392,0.23447128,2.5014708,0.9985819,1.012286,1.0739318
270,0.8156073,0.78534496,7.445487,0.24437886,2.655518,0.96049273,0.98999333,1.1787181
271,0.89148426,0.8362492,5.1066117,0.31202975,2.2231314,1.0775093,1.1467674,1.1310319
272,0.8984564,0.8106363,6.068715,0.2491047,2.2477298,1.0208178,1.1400893,1.0895178
273,0.7112476,0.7834948,6.8670564,0.19440934,2.5743334,1.0997195,1.036051,1.14331
274,0.759051,0.7886918,7.085673,0.31829807,2.791631,1.0052857,1.1483023,1.0889367
275,0.73486185,0.7897868,7.6458507,0.23554917,2.6776185,1.0510361,1.0702866,0.94331175
276,0.72532463,0.80106014,2.4635034,0.99557763,3.3104475,1.0783639,0.99656904,1.1158245
277,0.7338059,0.78489584,2.905524,0.9368723,3.1549911,0.9943071,1.0264859,1.2088101
278,0.6257645,0.83228636,6.9485273,0.29249975,2.5149913,1.0377384,1.0959239,1.2765685
279,0.7792311,0.7954912,6.8780274,0.26104292,2.6062024,0.97773415,1.2293483,1.0398678
280,0.6922875,0.8000922,7.4070954,0.2112759,2.55604,1.1058154,1.0955194,1.2166313
281,0.6191736,0.8073223,5.6235957,0.44076845,2.7541697,0.93113935,0.9853032,1.2103443
282,0.94112235,0.7690976,6.5268025,0.14444084,2.2429686,1.0235862,0.971826,1.1043208
