,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
218,0.84159654,0.8109639,4.925128,0.33120096,2.4177017,1.0993862,1.0295126,0.9799492
219,0.64277434,0.8399131,5.2930036,0.33907753,2.4319692,1.0305134,0.9709835,1.3016101
220,0.64031553,0.7894284,7.573896,0.16688228,2.5172718,1.1171459,1.0790305,1.1274247
221,0.6430244,0.7817207,3.9897282,0.6671579,2.8067064,1.0159314,1.1842619,1.099872
222,0.75977564,0.7641279,6.5968413,0.18274334,2.8474379,0.9390426,0.9173055,0.94410235
223,0.66448945,0.7758382,5.0635767,0.39964372,2.6966403,1.0564599,1.1975559,1.178278
224,0.6035534,0.81102246,6.3693957,0.25533992,2.531568,0.99675506,1.0127532,1.2795845
225,0.9143951,0.7878054,5.9601655,0.22684497,2.3096676,1.0215247,1.1141348,0.98704225
226,0.68075293,0.8012786,7.56305,0.17363836,2.5595984,1.139959,1.0469575,1.2427783
227,0.6549142,0.795317,6.947099,0.2625424,2.7234788,1.0928528,1.098517,1.0839071
228,0.7429568,0.7821584,2.812001,0.89879566,3.096081,1.1782268,1.0417265,1.0699966
229,0.742962,0.7929385,6.3369694,0.29003164,2.50113,1.043993,1.1053407,1.1340977
230,0.67532986,0.7983011,7.3916273,0.18514122,2.7116706,1.1261754,0.9934742,1.036203
231,0.7297805,0.8028014,4.775642,0.46778393,2.9574893,0.9636613,1.1661471,1.0696465
232,0.7100831,0.783688,8.15984,0.19822885,2.6656365,1.0844048,0.94286036,1.1293416
233,0.7458607,0.79319793,3.408104,0.72389334,2.9713879,0.9666858,1.083678,1.2792941
234,0.70681065,0.77704966,9.580668,0.11899816,2.7609692,0.91110903,0.9482834,1.087838
235,0.78607935,0.8626356,6.7876725,0.24899162,2.437975,1.0171905,0.8969141,1.2622432
236,0.6767681,0.8233369,6.3774815,0.27887124,2.455603,1.1443028,1.1207006,1.1402651
237,0.64767605,0.7950761,4.775115,0.46534064,2.9534013,0.9936369,0.9322341,1.0818843
238,0.6474167,0.7963684,7.7394533,0.20377922,2.5378127,1.087923,1.0504853,1.1046264
239,0.6951813,0.79379016,7.112632,0.25413665,2.6618059,1.0212779,1.0037774,1.1060011
240,0.8876216,0.81733274,5.7367516,0.26420867,2.3324573,0.9994477,1.0983155,1.0612175
241,0.6342758,0.7718226,4.2886653,0.45102894,2.94224,1.0178002,1.0026002,1.0738869
242,0.9452039,0.7832735,5.7623744,0.18764775,2.4114625,1.0191817,0.9251032,1.0938158
243,0.9336218,0.78070235,6.025046,0.12977059,2.2502294,1.0170168,0.98790586,1.1898686
244,0.7056428,0.7803649,5.996901,0.36242902,2.842808,1.0127097,0.99926805,1.207468
245,0.9315733,0.78885174,5.2031593,0.32543337,2.2561994,1.0548953,1.1062226,0.9897265
246,0.77779704,0.78704727,6.9616575,0.21408263,2.631056,0.9685285,0.9834752,1.1676095
247,0.7350287,0.7848114,5.754386,0.2696695,2.7726312,1.024921,1.2173916,1.0262706
