,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.08247798937894285,0.0009130232920413316,0.34274383448064316
posterior_sigma,0.0372161865234375,0.0007329139858484268,0.30716175585985184
posterior_beta3,0.22005796432495117,0.01516169548034668,6.188607293367385
posterior_rho,0.013824284076690674,0.0021155321598052977,0.7655048124492168
posterior_g1,0.10413035064532439,0.002218301594257355,0.8661728680133822
posterior_g2,0.012376844882965088,0.0009282603859901428,0.3638858273625374
posterior_g3,0.10426503419876099,0.0009396473318338394,0.36667704582214355
posterior_g4,0.0005079507827758789,0.0011526138335466384,0.4524929836392402
