,Absolute Bias,Standard Error,95% CI Length
posterior_beta2,0.0032682895660400835,0.0010847054421901704,0.46080549955368033
posterior_beta1,0.011235964298248247,0.0002154485322535038,0.08608217537403107
posterior_beta3,0.19598770141601562,0.01396627426147461,5.141734546422958
posterior_rho,0.12133562564849854,0.0021599721908569336,0.7340705964714289
posterior_g1,0.1163872847001346,0.0027844929695129395,1.100692754983902
posterior_g2,0.06488656997680664,0.0008899924904108048,0.3472181066870689
posterior_g3,0.012426435947418213,0.0008377160876989365,0.3292595490813256
posterior_g4,0.1079481840133667,0.000960802137851715,0.38119708001613617
