,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.2770497,1.1649597,7.597681,0.91150653,2.700686,0.9780674,0.8932944,0.9117379
1,-0.2338716,1.1788964,10.587322,0.053416125,2.682579,0.91815895,0.6727966,1.0415306
2,-0.2727118,1.1273196,4.5732307,0.05796725,2.5832117,1.0086358,0.9590622,0.8602385
3,0.4616878,1.0856283,5.0633054,0.7897629,2.7874298,0.884066,0.8305881,0.98552805
4,-0.05407397,1.2459905,10.450163,0.7512599,2.702328,0.97898763,0.77968234,0.8698281
5,-0.5293707,1.0199507,10.287751,0.24614005,2.6719222,0.97005284,0.79262197,0.82655895
6,0.09314968,1.1982397,2.3757987,0.90170157,2.8326468,0.8536688,0.8513997,0.9926465
7,-0.06567069,1.274685,11.009515,0.5856302,2.7468233,0.9754865,0.8490075,0.89549255
8,0.5596624,0.9715243,9.524862,0.2438228,2.7198756,0.949161,0.924674,0.88266265
9,0.41406944,1.1330796,9.36226,0.94012034,2.816096,0.9320285,0.8299743,0.91869557
10,-0.20299312,1.1979334,9.108114,0.9252385,2.6158614,0.901001,0.93102133,0.9972293
11,-0.30099493,1.1762321,13.777752,0.09295276,2.6727755,0.97001964,0.8309043,0.88618106
12,0.56521493,1.0192809,13.3641405,0.66853523,2.8019323,0.9831192,0.85709065,1.0347396
13,-0.27250037,1.1704302,3.2120225,0.9923052,2.687892,0.94125634,0.9306235,0.91562295
14,0.42866966,1.0632615,6.5529613,0.65689945,2.6612425,0.904617,0.8639226,0.78199255
15,-0.10379636,1.2310703,9.296886,0.87921345,2.659431,0.9339294,0.9503507,0.75261474
16,0.20004237,1.1938363,6.148898,0.3408968,2.8566465,0.88808656,0.8359539,0.9399239
17,-0.27615818,1.2193482,7.1604915,0.47762287,2.724002,1.0564804,0.8793494,0.78574026
18,-0.4128249,1.0971506,11.2585945,0.016220504,2.6894348,0.8711431,0.81465685,0.8307075
19,0.8090988,0.68703693,5.0788765,0.9686006,2.6069033,1.0181361,0.9025032,0.96152234
20,-0.35751972,1.1758592,4.666875,0.43344477,2.7422006,0.9374778,0.89680296,0.9221919
21,0.048288155,1.1331117,9.010007,0.93843275,2.7968242,0.89799124,0.84632915,0.86063766
22,-0.13858527,1.1963692,14.906191,0.8552429,2.8172455,1.0554574,0.8151732,0.88422453
23,-0.13792789,1.2443602,9.510011,0.70357937,2.820403,0.9044277,0.8208557,0.8810309
24,0.13065113,1.1811085,14.228098,0.023491679,2.7581422,0.92450064,0.81051606,0.925222
25,-0.01299687,1.2786055,14.090243,0.3015611,2.7945218,0.90627724,0.8983623,0.75387305
26,-0.06826745,1.2685897,9.088068,0.8442447,2.6071544,0.9480191,0.8406663,0.84257674
27,-0.2675779,1.1683326,6.2485156,0.7487585,2.7438014,0.97333443,0.82639694,0.80525994
28,-0.15123393,1.1993216,7.6634817,0.2865907,2.511828,0.99945104,0.8250214,0.9239151
29,-0.29732916,1.166085,9.674277,0.2822916,2.6338036,1.0719013,0.8435519,0.8428551
30,0.09575575,1.1903318,13.149531,0.15226959,2.6987484,0.9422266,0.8999432,0.8854365
31,0.8054258,0.61629945,5.6777754,0.9143014,2.6260262,1.066908,0.749988,0.79824525
32,-0.11442509,1.2378944,11.656216,0.94733274,2.6407192,0.92920494,0.8094357,0.9291516
33,0.4370425,1.0746735,12.201776,0.49665982,2.7232127,0.87442,0.82351154,0.94086635
34,0.64313316,0.885942,4.8147535,0.7850149,2.7455184,0.85788065,0.6096547,0.9367619
35,-0.38776153,1.1753228,13.153718,0.44972402,2.7096553,1.1365654,0.8314212,0.90125275
36,-0.34362912,1.1464158,4.0895677,0.25968042,2.77565,0.9121487,0.8864342,0.78657216
37,-0.56260955,1.0284128,14.793118,0.022595834,2.7433753,0.9281388,0.9280361,0.83290344
38,0.20956479,1.159556,8.581815,0.1334352,2.6669075,0.99530935,0.9097885,0.83166283
39,-0.61792266,0.98457724,15.038414,0.40127006,2.7766547,1.003485,0.96541035,0.8192279
40,0.6005339,0.87595284,4.0968823,0.51156366,2.8031938,0.8805327,0.7500145,0.9462742
41,0.5492207,1.0168798,14.617187,0.9961169,2.7394347,0.95261073,0.88693243,0.92542523
42,-0.6825715,0.93936116,9.532761,0.6191346,2.7667415,1.0096343,0.790277,0.80721647
43,0.21751565,1.1592109,3.0905187,0.71303844,2.7506697,0.92529804,0.97094953,0.8665009
44,0.23608209,1.1866084,11.2582,0.4608248,2.5937955,0.963621,0.7928876,0.97850686
45,-0.1230177,1.2616354,9.822206,0.26164532,2.6618536,1.0110584,0.90445346,0.95168424
46,-0.008203739,1.2350636,12.176424,0.88052356,2.6651223,0.8721487,0.8786425,0.94826704
47,0.62709653,0.8966568,10.063174,0.3783293,2.6907902,1.0069442,0.82142967,0.81360245
48,0.7335347,0.7906008,5.0838223,0.40071687,2.6923661,0.9659948,0.9306912,0.946928
49,-0.35806355,1.1364162,2.7713768,0.9225965,2.800443,0.9619042,0.98669714,0.861953
50,-0.3974917,1.047196,2.0408576,0.20910361,2.776263,0.96226496,0.9608785,0.8561496
51,-0.49354738,1.0401812,3.7729843,0.5186739,2.7806618,1.0049419,0.85272765,0.7651537
52,-0.22681916,1.1917956,6.0442314,0.18108235,2.7698195,1.0415933,0.9377416,0.7822324
53,-0.1265561,1.2293446,11.73033,0.39728174,2.794635,0.92047817,0.8878301,0.74059933
54,0.33880937,1.1184466,3.0363295,0.9932021,2.7348354,0.9387518,0.7848582,0.8910218
55,0.058947805,1.2127653,8.141207,0.30680797,2.5954108,1.0043935,0.8689216,0.8471539
56,0.12040183,1.2495507,14.367978,0.340396,2.7809284,1.0190251,0.8780941,0.74371976
57,-0.39933005,1.1528611,9.878906,0.16089939,2.7673445,0.9438332,0.8889123,1.0213983
58,0.3621993,1.13089,12.183599,0.3586433,2.7226994,0.9886952,0.8258206,0.89516205
59,-0.16714649,1.2104264,14.010766,0.27629974,2.7772002,0.994251,0.90820265,0.8425249
60,0.3868296,1.1299546,13.73832,0.7624033,2.568455,0.9692233,0.86267143,0.93622357
61,-0.52604675,0.99966556,7.0210433,0.15538585,2.7355838,1.0073097,0.80166876,0.8894204
62,-0.78520143,0.7862699,9.097972,0.5350365,2.7819684,0.9761418,0.8841278,0.75803
63,-0.092229635,1.1718512,4.395619,0.9832792,2.7730782,0.95816725,0.8914239,0.9076699
64,-0.6231876,0.9316486,12.707612,0.12944315,2.7418053,0.91723317,0.88733643,0.8944884
65,0.6632355,0.7979281,6.270673,0.013938291,2.7738168,0.7642825,0.6851371,0.83970934
66,0.41686708,1.0510778,3.346942,0.75709784,2.8186936,0.98089045,0.90788704,0.7446279
67,0.43113336,1.1035389,9.843395,0.72256535,2.8609848,0.870623,0.9071151,0.85777724
