,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.038507227,1.1885037,13.858317,0.53382266,2.5112023,0.8786087,0.8560935,1.016849
1,0.4483341,1.0711873,10.867009,0.21177791,2.6446261,0.87081194,0.8469444,0.8388488
2,-0.706604,0.88248014,7.65845,0.38234544,2.6832283,0.935551,0.8259258,0.87600315
3,-0.48385847,1.1196672,9.234522,0.7712843,2.5070488,0.92909557,0.96221244,0.9850656
4,-0.21218944,1.1888251,9.239486,0.35524482,2.4060998,0.96125233,0.964855,0.92981213
5,0.05815729,1.1264548,6.068309,0.13620573,2.5063078,0.9003224,0.8504531,0.87591803
6,0.19438931,1.1297827,6.2075543,0.11629717,2.433005,0.86498475,1.0202504,0.9234036
7,0.4297357,1.0794721,12.849702,0.7223555,2.3699808,0.8847694,0.87710637,1.2260207
8,-0.36920044,1.1048266,2.9978456,0.40987852,2.6377873,0.91030043,0.98057526,0.7896727
9,-0.002524226,1.2311238,9.977784,0.20712209,2.686527,0.7783947,0.8690833,0.8869259
10,-0.50165254,1.081104,13.746169,0.08836655,2.87928,0.8324384,0.799074,0.79655594
11,-0.019665567,1.2333678,11.550756,0.7055496,2.6310394,0.7383994,0.9522196,0.96003705
12,0.5964979,0.9000349,3.0709443,0.38881734,2.7175217,0.80340374,0.8840381,0.94253784
13,-0.31720445,1.1855519,11.088784,0.7603631,2.5570264,0.8692476,0.8424446,0.8877276
14,0.8098037,0.6101171,14.728255,0.56948406,2.624784,0.8455085,0.8703977,0.9926911
15,-0.3353374,1.1317073,13.29849,0.68450886,2.5990145,0.82088536,0.9142031,0.9415591
16,-0.39187765,1.1517081,13.994858,0.24056855,2.7078311,0.87348455,0.85318786,0.9402658
17,0.6283095,0.8624806,7.2609334,0.33735752,2.5683837,0.7744215,0.9754837,0.9732921
18,-0.16761908,1.1908263,13.354065,0.4429802,2.6539743,0.83890206,0.8243518,0.9877778
19,0.29952285,1.1105702,3.0226216,0.5500062,2.774655,0.9698703,1.020738,0.8041153
20,0.523325,0.98814565,12.012619,0.544397,2.6818345,0.7453048,0.84558046,0.8782851
21,0.017628467,1.1318955,2.3027685,0.21575592,2.785134,0.81473273,0.92701113,0.6880906
22,0.32741028,1.0758903,14.97014,0.47895113,2.5881996,0.7623705,0.8909106,1.1638745
23,0.21342406,1.2027333,8.6641,0.039459724,2.7249374,0.87108463,0.8115657,0.9132771
24,0.16370027,1.227047,4.3594704,0.9842778,2.7443323,0.90636826,0.82165074,0.92894214
25,0.7243179,0.7735997,9.580983,0.44580907,2.5456538,1.0917104,0.9183351,0.75419134
26,0.19356495,1.1898502,8.797382,0.7175593,2.4699981,0.7800727,0.9167584,1.041227
27,-0.7970895,0.7413968,12.887744,0.1231556,2.7526395,0.88706005,0.82381696,0.9362064
28,0.34586573,1.115386,11.020755,0.7539416,2.4929023,0.94652385,0.8703782,1.0302637
29,-0.7905427,0.7425463,12.652351,0.53609025,2.6454341,0.78420585,0.8663798,0.87126356
30,-0.073411115,1.2210842,11.422077,0.063336715,2.8808703,0.8405482,0.8908595,0.795474
31,0.16319038,1.1354687,11.1417675,0.051953673,2.645845,0.91914415,0.846378,0.754863
32,0.6742002,0.80731153,3.575473,0.24442172,2.8010302,0.8825961,0.8322988,0.7902182
33,0.5955419,0.94497585,10.719154,0.96982294,2.6222591,0.91285133,0.8549483,0.85533124
34,0.62529105,0.8949757,5.0298376,0.86041516,2.7255898,0.8892159,0.893817,0.81732345
35,0.107951924,1.2459958,10.579921,0.21146671,2.6177871,0.94770855,0.86962974,0.94360954
