,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.7472282,0.8131745,10.503154,0.3245084,2.5969794,0.84500325,1.0131409,0.8494774
1,0.27525136,1.1783559,13.627772,0.7478927,2.6998913,0.85529095,0.83967817,0.8185097
2,-0.03146926,1.2490033,13.331416,0.7311546,2.6756744,0.83176076,0.94635653,0.85084647
3,0.2362181,1.1093173,3.8947117,0.20935808,2.5670013,0.8421712,1.0677202,0.9590623
4,0.4736177,1.0548482,14.1321535,0.6250416,2.6188502,0.9041019,0.8802592,0.78401315
5,-0.52187026,1.0487535,3.9626513,0.67740965,2.8036432,0.87068546,0.95890343,0.8613768
6,0.10927085,1.2247515,6.8480268,0.1241882,2.678254,0.75289434,0.97064537,0.9872535
7,0.25586924,1.1984774,12.356869,0.54103136,2.7201333,0.7827717,0.95448303,0.9150539
8,0.15915202,1.1451658,13.712437,0.7604504,2.5181122,0.9581694,0.91564584,0.85165286
9,0.5310973,1.0104346,7.268744,0.46786532,2.9928355,0.7663572,0.8471516,0.7924634
10,-0.7315082,0.8122784,4.2968225,0.9376997,2.5187228,0.8404785,0.96093357,0.8220906
11,-0.06696666,1.1824828,12.254212,0.7420674,2.702307,0.73886997,0.9002103,1.0313932
12,-0.4855127,1.1215937,9.283136,0.88412035,2.7209177,0.8415619,0.88104767,0.85379416
13,-0.22632341,1.1973479,14.3443165,0.8414999,2.7012346,0.6804962,0.9387963,0.9411364
14,0.61253613,0.9077549,7.5303926,0.97342396,2.7400517,0.7389812,0.86774707,0.7653673
15,0.7019567,0.84257823,11.2657795,0.45651832,2.879781,0.7523354,1.0044084,0.70714396
16,-0.57037693,1.0434937,8.046624,0.09031555,2.866745,0.82185495,1.0138161,0.7835388
17,-0.23493737,1.2508823,8.471747,0.60312766,2.7580082,0.9541835,0.9179754,0.84181035
18,0.26114908,1.1670456,8.093416,0.95144045,2.7585263,0.91979533,0.9350473,0.8254209
19,0.45464724,1.0386169,6.1267605,0.04162463,2.7414653,0.91646343,0.91738296,0.79701734
20,0.6790694,0.84554696,13.092159,0.65022737,2.684466,0.847258,0.9875115,0.9056612
21,-0.4580301,1.0963335,12.962439,0.916992,2.7546864,0.8655188,0.83697796,0.9156982
22,-0.5354201,1.0350517,6.4429665,0.45349756,2.626754,0.9472415,0.92347556,0.9152681
23,-0.3784818,1.1145391,3.8854043,0.68907815,2.7226012,0.8672103,0.86918885,0.8187695
24,0.40613386,1.1239576,10.666212,0.03038725,2.816522,0.9035455,0.9492629,0.80602133
25,0.39987287,1.0411083,2.6219764,0.5079859,2.722392,0.90085894,0.9479466,0.8288766
26,-0.4788007,1.0508687,3.9307394,0.6147474,2.7288113,0.86644614,0.9391137,0.87965685
27,-0.09348391,1.248294,12.936678,0.6993751,2.9089272,0.7896816,0.8702462,0.77205217
28,-0.8260682,0.6829582,3.1137145,0.81576097,2.869058,0.7331493,0.9396734,0.82110894
29,0.23274109,1.2230759,10.158346,0.705049,2.6913607,0.8259229,0.8513556,0.8382498
30,0.5170304,1.0031277,12.192643,0.2774537,2.3458457,0.8663585,1.073045,0.97321784
31,-0.83828014,0.6666197,9.132442,0.7367477,2.660871,0.90802616,0.8974409,0.9309633
32,0.5698723,1.0098127,13.796832,0.65844005,2.5935972,0.81490856,0.95739114,0.8542878
33,-0.09491828,1.2357897,6.3753977,0.7393808,2.7421234,0.8560124,0.8255887,0.79520136
34,0.52989495,0.9928139,4.1621575,0.98859185,2.6192312,0.77534306,0.9238022,1.010908
35,-0.74970293,0.8105917,7.9620786,0.12262072,2.6762457,0.91248757,0.8035292,1.0755893
