,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.4994565602974035,0.0046670535206794735,1.568933370709419
posterior_sigma,0.04299604892730713,0.0016318786144256592,0.5918121695518491
posterior_beta3,3.5259828567504883,0.037621684074401855,12.391746735572815
posterior_rho,0.003170698881149292,0.0029063716530799864,0.9511647028848529
posterior_g1,0.019558108751037917,0.0011054085940122604,0.44351988434791556
posterior_g2,0.1269989013671875,0.0007498273253440857,0.2937612459063531
posterior_g3,0.14670604467391968,0.0007371492683887482,0.28789983838796585
posterior_g4,0.10890138149261475,0.0008526747673749924,0.33359741717576974
