,Absolute Bias,Standard Error,95% CI Length
posterior_phi,0.5182023141533136,0.004419659078121185,1.5377725869417185
posterior_sigma,0.06946611404418945,0.0015319293737411498,0.5666029036045075
posterior_beta3,3.5096988677978516,0.03746064901351929,12.368276172876357
posterior_rho,0.0018388628959655762,0.0029207006096839904,0.9554480091668665
posterior_g1,0.019168532792785964,0.001057393252849579,0.41371849179267883
posterior_g2,0.04746121168136597,0.0007422862201929092,0.2937674447894092
posterior_g3,0.13663244247436523,0.0007219032943248749,0.2865144744515419
posterior_g4,0.12006384134292603,0.0008410730212926865,0.33467025756835933
