,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
24,0.58310455,0.3771828,0.48350358,0.95,0.23867176473140717,9.411515,0.8182618021965027
25,-0.19752903,0.31036687,-0.13358843,0.9040308594703674,0.6094710230827332,8.255195,2.107741594314575
26,0.54784095,0.22453907,-0.46731448,0.95,0.4370323419570923,14.244672,0.2380143702030182
27,0.3208788,0.07076977,-0.95002013,0.95,0.6353026628494263,11.305322,1.3606829643249512
28,-0.12551044,0.23608886,-0.034752857,0.95,0.5598207116127014,13.951697,0.779233992099762
29,0.46444938,-0.6367107,-0.674794,0.95,0.616191029548645,14.029212,1.4243004322052002
30,-0.18969011,-0.27942172,-0.3248757,0.7115398645401001,0.6804894804954529,10.885377,2.5780835151672363
31,-0.81141704,-0.4024464,2.0790968,0.95,0.5338960886001587,12.045738,0.8455619215965271
32,0.52542895,0.1336141,0.6946461,0.95,0.12234169989824295,10.981598,0.14095723628997803
33,-0.23103525,0.43620488,0.07139185,0.95,0.5391735434532166,14.068624,0.2263842225074768
34,-0.35220015,-1.561779,-0.039958086,0.3302472233772278,0.8560317158699036,14.853709,2.6017565727233887
35,1.0613658,0.3049142,-0.2955554,0.95,0.059212297201156616,8.479773,0.15337307751178741
36,0.3512391,1.0946171,0.51628923,0.95,0.15728622674942017,13.246521,0.26097458600997925
37,0.44536224,0.6072974,1.0646613,0.95,0.12702210247516632,13.51867,0.29006075859069824
38,-0.930384,-1.0000292,-0.39839092,0.1841314285993576,0.9902746081352234,14.858447,2.689973831176758
39,-0.8082734,0.13827737,-0.019633679,0.46478042006492615,0.808929979801178,13.300648,2.8755078315734863
40,1.2385103,-0.51695645,0.4846295,0.95,0.15425477921962738,12.855243,0.5649434924125671
41,-0.5286055,0.87081176,0.71360743,0.95,0.48855724930763245,13.037069,0.7985262870788574
42,0.5355704,0.3817204,-0.54658854,0.95,0.41198059916496277,13.027084,0.20738887786865234
43,-0.8191394,-0.11054483,-0.48069963,0.3143537640571594,0.8831013441085815,14.257703,2.728404998779297
44,-0.5541853,-0.06298215,0.97233367,0.9389299154281616,0.5648912191390991,8.031703,1.958518147468567
45,0.10900754,-0.006181049,-0.54534304,0.95,0.6180417537689209,14.754113,0.7311780452728271
46,-0.74997985,0.101302885,-0.043213237,0.5133321285247803,0.7842885255813599,14.527401,2.9027762413024902
