,posterior_g1,posterior_g2,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
242,-0.2661355,-0.15870602,0.95,0.6734368205070496,12.63735,1.8084993362426758
243,-0.12123467,-0.094473705,0.95,0.5994932055473328,15.200277,0.44612544775009155
244,-0.61769485,-0.35496527,0.5745308995246887,0.7543829679489136,14.812003,0.02242823876440525
245,0.13210835,1.1234694,0.95,0.26875826716423035,11.485119,0.19719043374061584
246,0.7315536,-0.60529304,0.95,0.4210781157016754,10.007203,1.0220731496810913
247,0.34026644,-1.5888659,0.8731281161308289,0.6244655847549438,11.485786,1.865779161453247
248,0.44261143,1.3423547,0.95,0.2310120314359665,9.414269,0.8812517523765564
249,0.7944722,0.021409506,0.95,0.13347996771335602,10.485139,0.14462946355342865
250,-0.24531983,0.30434823,0.95,0.5938717722892761,13.398324,0.8854256272315979
251,0.5095076,0.35147038,0.95,0.25395986437797546,11.000971,0.18944165110588074
252,-0.5247961,0.30391386,0.8783785104751587,0.6596924066543579,14.27484,1.7605737447738647
253,-0.91438776,1.5238271,0.8553659319877625,0.6575900316238403,8.798461,2.404768228530884
254,0.13479745,-0.6949801,0.95,0.5956385135650635,7.808598,2.8108303546905518
255,-0.39276573,-0.3232891,0.7356520891189575,0.7178111672401428,14.236264,2.5933127403259277
256,0.963832,-0.3863254,0.95,0.24370057880878448,13.664742,0.2391464114189148
257,0.6469586,-0.31498712,0.95,0.3355778753757477,13.073954,0.19028331339359283
258,-0.1177213,0.27750748,0.95,0.5462924242019653,14.8609085,0.24178306758403778
259,0.26734197,0.6733963,0.95,0.31529390811920166,10.729331,0.49212923645973206
260,-0.13907816,-0.6194775,0.8178850412368774,0.6701033115386963,11.572223,2.6791813373565674
261,-0.29402983,0.09276208,0.95,0.6008912324905396,13.886053,0.2031201720237732
262,0.6776324,0.6788933,0.95,0.2050211876630783,13.312345,0.23471634089946747
263,1.0130233,0.48968413,0.95,0.17944113910198212,13.346976,0.47232726216316223
264,-0.61007226,-0.50329113,0.4326961040496826,0.797554075717926,15.113666,2.9141838550567627
265,-0.24811314,0.16299151,0.9124524593353271,0.6023235321044922,9.626505,2.095639944076538
266,-0.12216284,0.028477525,0.95,0.5274960994720459,11.694963,0.0909852460026741
267,0.20655948,0.2967552,0.95,0.44993624091148376,8.6446495,1.0468159914016724
268,-0.76496863,-0.6907151,0.4234496057033539,0.8050710558891296,13.898987,0.05
269,0.34772816,0.56596375,0.95,0.2861108183860779,11.161222,0.2505350112915039
270,-0.43997854,-0.11347134,0.812748372554779,0.7050870060920715,12.860169,2.7061445713043213
271,0.055621393,-0.3770878,0.95,0.5838617086410522,13.354183,0.9209113121032715
272,0.65575266,0.29453522,0.95,0.2560705840587616,12.069068,0.3363479971885681
