,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
31,-0.37724704,0.13038816,0.14173223,0.5506764,-1.0442284,-0.050377205,-0.3746382,0.5181182026863098,0.841064989566803,14.769905090332031,0.07986469566822052
32,-0.4107642,-0.91220415,0.025139585,-0.83393615,-0.32928705,0.6651028,-0.76046616,0.46110156178474426,0.8416864275932312,14.789888381958008,2.8658385276794434
33,-0.3458601,-0.11941211,0.8027502,0.9704252,-0.34343976,-1.7110355,-0.90447766,0.372367799282074,0.8339495062828064,14.796432495117188,2.542663335800171
34,0.9353069,-0.89499044,-0.40486118,-0.015021327,0.14070211,0.7381487,0.9541382,0.910300076007843,0.29211723804473877,14.461468696594238,0.3427961468696594
35,0.87246835,2.0855925,0.84100676,0.11451023,0.08660443,-0.7032643,-0.06569183,0.8043960928916931,0.05,5.784918785095215,0.3256374001502991
36,-0.51509535,1.0824405,0.13964975,-0.14036752,-1.1356003,0.044023547,-0.34660578,0.527320146560669,0.7979111075401306,14.368602752685547,2.4947164058685303
37,0.18245722,-0.5784232,-0.78249085,-1.0286062,-0.5431529,1.0748445,-0.5295807,0.8271839022636414,0.7179814577102661,10.685937881469727,2.644787311553955
38,-0.9115053,0.52470225,-1.5093683,1.1159831,-0.009492516,0.09199002,0.43220308,0.135870561003685,1.0593403577804565,14.820255279541016,2.730234384536743
39,-0.8786912,-0.85558045,1.6279634,-0.7489295,0.2653969,-0.22243989,-0.96404344,0.6018747687339783,0.723140299320221,10.445857048034668,2.5086593627929688
40,-0.76085263,0.5161997,-0.1618335,0.3021491,0.010261402,-0.023694824,-0.57643646,0.5830181837081909,0.7453429102897644,11.903216361999512,2.7452921867370605
41,-0.049089674,-0.7876047,-0.8501747,-0.025809739,-0.5648543,0.5074724,1.7756894,0.4018090069293976,0.8169224262237549,13.879729270935059,2.881983757019043
42,1.190532,0.5378976,0.07643326,-0.52993953,-0.33029053,-1.3751864,0.28242007,0.95,0.4946921467781067,14.96290111541748,0.4201138913631439
43,0.19681385,-0.53617847,1.0783186,-0.68642807,1.1648855,-0.77445424,-1.0762132,0.95,0.3715166747570038,10.737781524658203,0.16614505648612976
44,-0.92627877,1.0222082,-0.3927304,-0.14350948,-0.6422953,0.08448532,-0.18955766,0.3282823860645294,0.9267012476921082,14.252984046936035,2.914788246154785
45,-0.26500306,1.6501166,-0.58074737,-0.20707029,0.12633625,-0.6691819,0.13054407,0.6265820860862732,0.7566738128662109,12.128995895385742,2.457169532775879
46,0.93022627,0.94785345,1.8241001,-0.08723195,0.6575022,-0.08343805,-0.8381619,0.1136857122182846,0.11414122581481934,3.845503807067871,0.7748066186904907
47,0.6822955,-0.28778586,-0.4414937,-0.29883337,-1.1872835,-1.8480617,-0.49974066,0.13024841248989105,1.0813395977020264,14.159698486328125,2.503178834915161
48,0.26272303,-0.5366459,-0.031379078,-0.27618232,-0.58420247,1.7045842,0.29789284,0.95,0.37824004888534546,13.640743255615234,0.15146350860595703
49,0.3233823,0.050265234,1.4520965,-1.3900248,0.8266805,-0.62845707,1.1592644,0.95,0.27094534039497375,9.841370582580566,1.0675681829452515
50,0.033116136,-0.082259096,-1.0432993,-0.3282426,-1.4117018,-0.15190765,0.6029968,0.08034162223339081,1.1355503797531128,14.90728759765625,2.8995795249938965
51,-0.020769607,0.50565207,0.4069401,0.1616293,1.0844085,-1.5849055,-1.2544789,0.763556182384491,0.6398143768310547,15.190677642822266,0.25268736481666565
52,0.5119865,-1.1731172,-0.302651,1.5959024,-1.5722189,-0.8354948,-0.5645925,0.1453022062778473,1.0661029815673828,14.996064186096191,2.9071831703186035
53,0.58788127,2.0801225,-0.47840637,-1.1999099,-0.2956546,0.93698406,-0.3721418,0.95,0.313088595867157,12.893712043762207,0.3270397186279297
54,-1.0471429,0.22684443,0.0475473,0.43272588,-0.010505181,-0.75309813,-1.4966817,0.24330715835094452,0.984467625617981,14.848419189453125,2.9048800468444824
55,1.0027161,0.19409706,-0.30819806,-0.4706656,-0.12279922,0.7763547,-0.8350199,0.95,0.26208996772766113,13.81744384765625,0.3899950385093689
56,-0.36188623,-0.88419497,-0.20238306,-0.5853849,0.67645246,-1.4078599,-0.5222421,0.14007927477359772,1.0784212350845337,14.783428192138672,2.8872361183166504
57,-0.1318603,0.62347704,0.16731144,0.6191971,0.6007337,-0.8581223,-0.502888,0.95,0.4851665496826172,13.621197700500488,0.4596101939678192
58,0.7390564,1.0677868,1.6458417,-0.008968222,1.4402556,-0.59962916,-1.4016043,0.07159928977489471,0.1420857459306717,4.861906051635742,0.778367817401886
59,0.34996045,-1.0284542,-0.90054125,-0.67429143,0.66922283,0.522038,-0.048819304,0.95,0.5885170102119446,7.261166572570801,2.79376482963562
60,0.12059215,0.39340872,-0.80781513,-0.08744574,-0.8866624,-2.0360088,0.64505416,0.06022556871175766,1.1354206800460815,13.873614311218262,2.8480868339538574
61,1.0478522,-0.3880852,-0.12718306,1.0388095,0.0056061377,-2.3848927,1.468524,0.6299347281455994,0.7762550711631775,14.920220375061035,1.3000656366348267
62,0.09701446,-0.40524292,-0.72092783,-0.68879634,-0.19746923,-1.2466143,-1.0418516,0.09091726690530777,1.1002092361450195,14.82466983795166,2.877272129058838
63,-0.5446353,0.032983087,-0.9491284,0.031591013,-0.7921917,-0.76768285,1.2433256,0.05044781044125557,1.2106170654296875,14.958383560180664,2.909514904022217
64,-0.42376265,1.0168687,-0.28172493,0.45560887,-0.07186438,0.10281043,0.057979934,0.95,0.5877610445022583,8.622063636779785,1.5703930854797363
65,0.7221102,-0.44458216,-0.61690944,0.52475405,-0.5022538,-0.2429623,-0.074376255,0.95,0.5978356599807739,13.720662117004395,0.8672531843185425
66,-0.044668727,-0.27190006,-0.07475816,-0.17591284,-1.3755407,1.2447457,2.7026978,0.7828615307807922,0.6831042766571045,8.470870018005371,2.4986929893493652
67,0.52383965,-0.34686717,0.09593106,-0.34965497,0.06108238,0.13278367,-0.8971084,0.95,0.4319930374622345,13.297446250915527,0.22359761595726013
68,-0.42897847,0.96153486,1.5213224,-1.5517819,0.47099426,0.34201944,-0.1599349,0.95,0.38062727451324463,9.626236915588379,1.1650035381317139
69,-0.77022654,0.8217851,-0.7479387,-0.313796,-1.5108596,-0.18126136,0.5329805,0.05587061122059822,1.2092565298080444,15.03178596496582,2.906277894973755
70,-1.005471,0.6585836,0.18111601,1.288521,1.0649331,-0.3354783,0.6692125,0.95,0.5183542966842651,12.936501502990723,0.15047220885753632
71,-1.014571,1.7823362,-0.48007044,-0.048432447,-0.38998032,1.2582573,0.48788452,0.8873726725578308,0.6188346147537231,11.524304389953613,1.2633304595947266
