,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
165,0.13354795,0.16541868,-1.2118927,0.59305406,0.46289364,0.95,0.5769108533859253,15.048358,0.2655665874481201
166,-0.52765036,-0.20652655,-0.16321693,0.72218615,0.9078647,0.95,0.5628898739814758,13.512748,0.7452443242073059
167,0.5467408,-0.1605752,-1.2063979,0.3343023,0.46192664,0.95,0.5124077200889587,13.671466,0.7690483331680298
168,-0.5349789,-0.8734143,0.84713423,-0.46343654,0.8693212,0.95,0.535831868648529,11.913066,0.718644380569458
169,-0.21788937,0.32253262,0.6468928,-0.6260176,-1.2431431,0.5997110605239868,0.742335855960846,14.893684,2.822265386581421
170,0.6265266,-0.7235215,-1.6196055,-1.534338,-0.38154358,0.15050093829631805,1.0163588523864746,14.842582,2.8811581134796143
171,-0.24997804,-1.1218138,-0.94301564,0.27503967,0.628079,0.48413875699043274,0.7982367277145386,14.934034,2.8829493522644043
172,1.0800488,0.33838812,-0.87362236,-0.37439683,0.1068583,0.95,0.42345571517944336,13.126895,0.5728796720504761
173,-0.4241598,-0.7717736,-0.239619,-0.1133397,-0.48254162,0.3591124415397644,0.8444859385490417,14.912752,0.05044475942850113
174,1.0969182,-0.33727327,0.5358669,0.1673288,-0.16492371,0.95,0.21283702552318573,7.05435,1.5806596279144287
175,0.3362659,1.111093,0.4493322,-0.5481325,0.5320569,0.95,0.21539685130119324,6.8262105,1.8957127332687378
176,-1.4498373,-0.32612553,0.18287456,-0.5119155,0.28160942,0.21195560693740845,0.9728938937187195,14.670517,2.9027063846588135
177,-0.5975403,-0.094406836,0.088970885,0.079842724,0.10133419,0.7833938598632812,0.7381675243377686,14.370278,2.6338565349578857
178,0.682409,0.7504369,-0.7437235,-0.5290934,-0.29605675,0.6296661496162415,0.5909439921379089,10.335612,2.2465012073516846
