,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
85,1.4282949,0.7864999,-1.7450554,0.6378423,0.881636,1.5298539,-0.30347425,0.82258540391922,0.08603929728269577,3.147564,0.5034074187278748
86,-0.17679924,2.4403899,-1.9012341,-0.5455724,2.3984597,2.065019,0.7166093,0.4707354009151459,0.07835718244314194,2.2927969,0.8283573389053345
87,1.8771542,0.31769648,-0.72445357,0.49063697,0.36501068,0.5264768,-0.29763034,0.8962489366531372,0.05404228717088699,4.4207673,0.2858656346797943
88,1.3714875,0.8241379,1.259677,-1.9115952,0.8359082,-1.3616967,2.4345975,0.04669215902686119,0.5425286293029785,5.408737,0.25937017798423767
89,0.2808169,1.8998959,-1.2557675,-0.36001688,1.9718608,1.2316046,0.63843125,0.8968929052352905,0.11846928298473358,3.3703046,0.5636637210845947
90,2.2911994,0.012568886,-1.6688524,-0.35747045,0.104173414,1.6532695,0.68718624,0.9460496306419373,0.1038113608956337,3.3801754,0.4728796184062958
91,2.5960271,-0.40199405,-0.8306761,-0.5937299,-0.35608834,0.67426926,0.890313,0.8190943002700806,0.07877329736948013,3.8311117,0.33325374126434326
92,0.49318144,1.8722852,1.2076252,-1.9293311,1.9159052,-1.3058429,2.3030121,0.05174160376191139,0.4182591140270233,4.0925207,0.3071094751358032
93,3.3425155,-1.1670178,-0.07450971,-0.44359964,-1.1408949,-0.28329703,0.83666515,0.6846383213996887,0.07257959246635437,3.5192478,0.4058850109577179
94,3.4223828,-1.245314,-1.0309347,-0.7237247,-1.0642047,0.7451898,0.94282037,0.2785884737968445,0.04652516543865204,3.269127,0.5157084465026855
95,2.6786306,-0.34919977,0.22922817,0.67591906,-0.40979594,-0.78633225,-0.33552808,0.11537031829357147,0.035145826637744904,2.7301347,0.6503303647041321
96,-1.0018401,3.2950215,0.7590592,1.7966263,3.1117525,-1.0040433,-1.3358986,0.05317268148064613,0.007191663142293692,2.6033309,0.4434061348438263
97,3.8225603,-1.6571773,-1.8719443,-0.23352695,-1.6232146,1.8044736,0.4773548,0.9160677194595337,0.10449592024087906,3.6138158,0.48233845829963684
98,4.260933,-2.1407282,0.22469305,2.3595376,-2.1706731,-0.73512787,-1.9563117,0.0446050725877285,0.31002354621887207,4.543207,0.17906302213668823
99,1.4566556,0.9431156,0.643066,-2.1923375,0.9140949,-0.6822832,2.4023066,0.057933833450078964,0.4453500509262085,4.35373,0.2727910578250885
100,0.5262695,1.7693907,0.4770105,2.2715936,1.6712323,-0.78917235,-1.7879438,0.036057230085134506,0.044755078852176666,2.650943,0.23821260035037994
101,1.5142424,0.7527646,-0.45459214,1.041292,0.6545908,0.10970734,-0.6911531,0.7143437266349792,0.0366445928812027,3.4581363,0.3983207643032074
102,4.757939,-2.6025717,-0.90795535,2.9423065,-2.7674496,0.43060443,-2.6855159,0.03926204517483711,0.12916025519371033,3.167802,0.10488080978393555
103,0.97009885,1.3717637,0.16386996,-0.14998497,1.4420075,-0.42002293,0.5894132,0.9069660902023315,0.10459290444850922,2.5772948,0.8223673701286316
104,3.7190135,-1.5626117,-2.1273606,2.0460174,-1.3726658,1.8744725,-1.8739867,0.0356055423617363,0.027540644630789757,2.6213183,0.16544272005558014
105,3.1617289,-0.8955781,1.4078549,2.2629757,-0.9799794,-1.9929243,-1.8269831,0.043817706406116486,0.06656262278556824,3.4823506,0.17902858555316925
106,-0.14891335,2.2729425,1.5700613,1.1325475,2.2540338,-1.6560307,-0.84553635,0.4448944926261902,0.038094110786914825,2.9407716,0.5182543396949768
107,-1.3481741,3.7880874,0.7037055,-2.0390558,3.8465083,-0.66515446,2.35548,0.09764379262924194,0.11820371448993683,3.0348058,0.18963976204395294
108,-0.9425537,3.44608,-2.8354256,0.30029392,3.3487341,2.5110016,-0.03390559,0.7525063157081604,0.06612421572208405,2.0982537,0.938992977142334
109,-0.71815383,2.7691247,-0.15477818,1.4636465,2.9039702,-0.28307202,-1.1064075,0.24700841307640076,0.1591683328151703,4.010194,0.3182550072669983
110,0.43279696,1.7271613,2.8119853,0.86614263,1.739532,-2.9514163,-0.53987885,0.7806797027587891,0.05034980550408363,3.4679449,0.3924747109413147
111,2.1029289,0.07704643,-0.54965156,0.8129294,0.12868762,0.188641,-0.4089575,0.8811452984809875,0.07107070088386536,4.1445174,0.3302416205406189
112,1.5163343,0.6292696,0.20399061,1.9666176,0.60255927,-0.69727653,-1.7264131,0.05143421143293381,0.2527662217617035,4.253596,0.18389199674129486
113,2.8769853,-0.5647625,0.19789395,0.54732823,-0.54659617,-0.40627012,-0.3380271,0.8866904973983765,0.08791373670101166,3.410169,0.49321165680885315
114,1.2765605,0.84318995,-0.7391272,-1.3536577,1.0358552,0.8962494,1.5450203,0.06812822073698044,0.20108021795749664,3.697735,0.2718282639980316
115,2.9195948,-0.5383506,-0.4582918,-2.4252336,-0.55486375,0.45328212,2.824027,0.048373494297266006,0.6120446920394897,5.28887,0.2732912003993988
116,1.5531021,0.6437832,0.10900127,0.76500714,0.7144273,-0.45595258,-0.45499483,0.8602042198181152,0.07400680333375931,4.249045,0.3310161530971527
117,3.336293,-1.1752936,0.32316217,0.19690886,-1.0982513,-0.48377663,0.13132454,0.945035457611084,0.0911642536520958,3.654636,0.45431795716285706
118,1.4818462,0.6491737,2.065093,0.93522125,0.74331784,-2.2443135,-0.5191243,0.8605896830558777,0.09339147806167603,2.7950747,0.5795213580131531
119,1.7463442,0.48469585,-1.3406394,-0.14733353,0.45171553,1.4783148,0.41857892,0.27713876962661743,0.008715245872735977,2.1757147,1.0002636909484863
120,2.4622593,-0.24640189,0.3178292,1.5236132,-0.23388991,-0.540293,-1.3442717,0.07902969419956207,0.07435166090726852,2.962046,0.3199349641799927
121,0.7234884,1.4582949,0.0034425445,-1.8777463,1.658079,0.1441828,2.17632,0.05356729403138161,0.3482041358947754,4.0201283,0.2632983326911926
122,2.5720499,-0.10016929,0.034844864,-1.3768932,-0.21836317,-0.24904527,1.7019051,0.05371599644422531,0.0682961568236351,3.4387884,0.2587849497795105
123,1.295103,0.9964382,0.7957451,-1.3890964,0.9698861,-0.9518498,1.4568963,0.061262477189302444,0.18508650362491608,3.763218,0.24981549382209778
124,0.273861,1.9905894,1.335447,1.1350282,2.0107853,-1.7234508,-0.6321918,0.73357754945755,0.07113315165042877,3.851834,0.28624823689460754
125,3.8898232,-1.8809198,-1.3383701,1.7407925,-1.8326851,1.1128697,-1.6728513,0.04986685514450073,0.3167569041252136,4.778533,0.19482268393039703
