,posterior_g1,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
2140,1.9972063,0.62912375,0.10514650493860245,3.901596,0.44713330268859863
2141,1.7249537,0.07515015,0.05,6.9488378,0.40710076689720154
2142,1.8614303,0.38447562,0.05,5.686293,0.3259182274341583
2143,2.049239,0.6765166,0.07702014595270157,3.3224168,0.5620154738426208
2144,1.7984178,0.20491292,0.05168852582573891,6.9667,0.367381751537323
2145,2.0301135,0.8014211,0.06824196875095367,4.0253954,0.3433646559715271
2146,1.8630219,0.35274854,0.05,5.200291,0.3259589970111847
2147,1.9992615,0.5835626,0.07217342406511307,3.6892965,0.4905220866203308
2148,1.8129156,0.22481707,0.03301012143492699,6.4789233,0.2915954291820526
2149,1.7541028,0.1349227,0.05,6.5856705,0.36441999673843384
2150,2.0085926,0.6872677,0.0675409734249115,3.5190918,0.5397297739982605
2151,1.9502946,0.46402153,0.036386989057064056,4.0410743,0.4875105917453766
2152,1.7203796,0.112963885,0.022706886753439903,7.2017837,0.42865148186683655
2153,1.8024884,0.23697343,0.05,6.1761255,0.28071311116218567
2154,1.8866417,0.42447758,0.05,4.9661803,0.37012779712677
2155,1.9297398,0.46228555,0.061329036951065063,3.9981842,0.5334928631782532
2156,2.0269825,0.64150214,0.09427899122238159,3.4421558,0.5838703513145447
2157,1.8208522,0.20882875,0.061153657734394073,6.323833,0.360980361700058
2158,1.7077233,0.08314365,0.03359355032444,7.071707,0.45522576570510864
2159,1.8537987,0.2778205,0.06214648112654686,5.844042,0.38802996277809143
2160,1.9016929,0.38701043,0.05811356008052826,5.125609,0.34142038226127625
2161,1.9929831,0.54297286,0.07548981159925461,3.9703312,0.5277538895606995
2162,1.6993564,0.057343073,0.05,6.5322986,0.4522349536418915
2163,1.8564957,0.3043808,0.05,5.3671203,0.3693404495716095
2164,1.9505738,0.6284686,0.057157084345817566,3.7682726,0.5531689524650574
2165,1.8641658,0.29992637,0.05,5.2962737,0.34061676263809204
2166,2.0576878,0.7919518,0.06698882579803467,3.9485312,0.3490467369556427
2167,1.7939657,0.13789235,0.05,6.253344,0.35317665338516235
2168,1.7484459,0.11315691,0.04013620689511299,6.6563497,0.41585463285446167
2169,1.9280905,0.4439082,0.07600519061088562,4.1149607,0.5601474642753601
2170,2.0445826,0.69501203,0.0642356351017952,3.513727,0.5019980072975159
2171,1.8642128,0.32707024,0.039988260716199875,5.407132,0.3599446713924408
2172,1.8756586,0.38414425,0.03320206701755524,4.905867,0.35727670788764954
2173,1.8124613,0.20900661,0.056885749101638794,6.5260553,0.3631433844566345
2174,1.9711614,0.5849004,0.05445878952741623,3.8988173,0.4368876814842224
2175,1.8506228,0.34274688,0.04107769578695297,5.7972913,0.3309515714645386
2176,1.7879153,0.14682971,0.03724777325987816,6.5056005,0.3882145285606384
2177,1.9673457,0.6492415,0.06440649926662445,3.7432435,0.46522918343544006
2178,1.9276005,0.48436347,0.05101487413048744,4.4735174,0.39675506949424744
2179,1.7847351,0.23008963,0.05,6.331287,0.26009950041770935
2180,1.5782733,0.08765907,0.033774226903915405,7.0371575,0.5430544018745422
2181,1.9725138,0.6539252,0.07474730163812637,3.843457,0.5260927677154541
2182,1.8784959,0.36992058,0.060199394822120667,5.709569,0.37299448251724243
2183,1.7434187,0.13568528,0.05,6.947539,0.40139514207839966
2184,1.8718655,0.4047455,0.05,5.392347,0.27898192405700684
2185,1.7553566,0.08620005,0.02654276043176651,6.8035603,0.40770241618156433
2186,1.9018651,0.36536223,0.038607433438301086,4.5062156,0.4509355425834656
2187,1.8254602,0.22500409,0.05,5.0923386,0.3501267433166504
2188,1.770484,0.14171334,0.05,6.4803224,0.377890944480896
2189,1.7467664,0.115441315,0.05,6.762845,0.35609331727027893
2190,2.0219681,0.77401245,0.05509314313530922,4.224833,0.3812744617462158
2191,1.8119241,0.24560049,0.05,6.4132686,0.33031219244003296
2192,1.7129647,0.12370397,0.05,6.833184,0.40897276997566223
2193,2.0990367,0.84521896,0.048946212977170944,4.3249593,0.32177630066871643
2194,1.8322471,0.23601025,0.05918172374367714,6.090776,0.36170536279678345
2195,2.0061634,0.5938446,0.10335063934326172,3.7006483,0.5302020907402039
2196,1.75228,0.115461,0.05,6.5836196,0.37739673256874084
2197,2.022257,0.6327193,0.10249517112970352,3.903883,0.5305628776550293
2198,1.7792315,0.106562555,0.038910672068595886,6.205304,0.4141903221607208
2199,1.8607385,0.3674397,0.05,5.539689,0.3135228455066681
2200,1.8068209,0.27912793,0.05,6.312586,0.30891284346580505
2201,1.7069788,0.08313739,0.05,6.602335,0.4206540286540985
2202,1.9036317,0.50428206,0.07484923303127289,5.406005,0.32479140162467957
2203,1.8163352,0.2108229,0.03918839246034622,5.55665,0.39804232120513916
2204,2.0642822,0.89296186,0.07387900352478027,4.1547513,0.3663049638271332
2205,1.908083,0.2974353,0.030461344867944717,4.540831,0.5173007845878601
2206,1.7657375,0.116493955,0.05002949759364128,6.9591494,0.40844929218292236
2207,1.7101965,0.08262953,0.038052432239055634,7.292798,0.4433280825614929
2208,1.8901732,0.40664116,0.03584495931863785,4.898122,0.36670204997062683
2209,1.8437215,0.28484496,0.010716356337070465,5.8878694,0.329403817653656
2210,2.0550358,0.7847808,0.03034324198961258,4.128517,0.354564368724823
2211,1.7893348,0.22523898,0.05,6.811934,0.3313523828983307
2212,1.8655226,0.2890506,0.034419674426317215,5.588597,0.4001452624797821
2213,1.778275,0.14649324,0.05,6.7414265,0.36896178126335144
2214,1.9244686,0.47329217,0.04996725916862488,3.9981592,0.4875178337097168
2215,1.854296,0.3457134,0.04017903655767441,5.8840938,0.35220426321029663
2216,1.8688465,0.3410979,0.04122655838727951,5.564488,0.34727156162261963
2217,2.0497437,0.7848067,0.05,4.3656516,0.32450446486473083
2218,1.886332,0.33785275,0.05,4.583596,0.41070395708084106
2219,2.0233026,0.6121199,0.049219101667404175,3.8137493,0.5126615762710571
2220,1.8270739,0.24110122,0.06519686430692673,6.2036815,0.38309669494628906
2221,1.8911232,0.38229457,0.05357717350125313,4.9824457,0.36926719546318054
2222,1.84017,0.28901282,0.027301108464598656,5.9639525,0.3474745750427246
2223,1.8098131,0.20189768,0.05,5.910663,0.3342556953430176
2224,2.0324774,0.66201174,0.044599950313568115,4.019559,0.4108838438987732
2225,1.737496,0.10584037,0.05,6.3308654,0.41971322894096375
2226,1.6946102,0.096221074,0.05,6.6890845,0.42060935497283936
2227,1.8766922,0.365591,0.03908471390604973,4.914981,0.41271018981933594
2228,1.9838054,0.6014619,0.03979574516415596,4.1300406,0.42022180557250977
2229,1.9279431,0.4125688,0.07440093904733658,4.395369,0.4793979823589325
2230,1.89842,0.44884577,0.05,5.1595845,0.2933328151702881
2231,1.8579668,0.279358,0.0386514887213707,5.7125106,0.358917236328125
2232,1.773427,0.11824805,0.039818670600652695,6.759191,0.4000115394592285
2233,1.7682354,0.14120431,0.0319276787340641,6.9196677,0.394207239151001
2234,1.9575496,0.67612875,0.035702597349882126,4.4306417,0.3949108123779297
2235,1.9599218,0.48855954,0.039549995213747025,3.5671844,0.47999322414398193
2236,2.0133595,0.69741774,0.02736976370215416,4.0384216,0.308888703584671
2237,2.019113,0.80929255,0.05578703060746193,4.572317,0.306563138961792
2238,1.7270323,0.11166922,0.05,7.144863,0.34960034489631653
2239,1.8981726,0.41864762,0.04921393841505051,4.9583697,0.35008734464645386
2240,2.008997,0.5388978,0.07956258952617645,3.6489174,0.5068103671073914
2241,1.7532965,0.07120415,0.04297485575079918,7.0464044,0.4389215409755707
2242,1.8382179,0.30279487,0.047930359840393066,6.1808915,0.3598632216453552
2243,2.0192559,0.7084418,0.07223102450370789,3.6166663,0.48645687103271484
2244,2.045986,0.8064045,0.08952846378087997,4.456469,0.3430952727794647
2245,1.5326616,0.16724719,0.05,6.654042,0.44661080837249756
2246,1.6049087,0.06375201,0.05,6.3731227,0.49610841274261475
2247,1.7545328,0.091829054,0.022722452878952026,6.6373253,0.40397754311561584
2248,1.8433361,0.2688318,0.05,5.8305597,0.31251847743988037
