,posterior_g1,posterior_g2,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
85,2.1132839,-0.0042021354,0.8671,0.0346321240067482,4.2640843,0.30045658
86,1.9030445,0.0024177046,0.5067835,0.06359464675188065,4.6425004,0.35163823
87,1.8425598,0.038724873,0.33845648,0.08331054449081421,6.044226,0.37867802
88,2.0321698,0.06631469,0.71968496,0.06172209233045578,3.8460312,0.46508786
89,1.9042861,0.078734204,0.46407095,0.05,4.268157,0.37242118
90,2.0350196,0.08014744,0.89056784,0.05852483585476875,3.5042357,0.4391639
91,1.9033891,0.068911314,0.46476373,0.04718869552016258,4.0207233,0.44264567
92,2.1867301,0.08897152,1.1699384,0.011610708199441433,4.631665,0.27738094
93,2.25336,0.05826921,1.224494,0.05,4.0931096,0.28024283
94,2.2162666,0.075290404,1.1103361,0.018314365297555923,3.9646752,0.34767395
95,2.1615791,0.045721825,0.99905646,0.06760134547948837,3.9465723,0.41821754
96,2.0924292,0.048302542,0.9050757,0.1053408607840538,3.9455082,0.45503563
97,2.0595207,0.07711057,0.797785,0.06864654272794724,3.7277408,0.4477725
98,2.1109812,0.084257364,0.87995005,0.06506818532943726,4.0153613,0.41247413
99,2.0129008,0.042694744,0.6524411,0.0662713274359703,3.7859414,0.43612146
100,1.9708229,0.06515355,0.5847876,0.08637341856956482,3.3748791,0.5771329
101,1.8908174,0.020066457,0.46628264,0.05,4.745599,0.34567758
102,2.0432382,0.07627233,0.66153747,0.06957226991653442,2.9863012,0.6251784
103,1.8716638,0.07649273,0.46112794,0.05,5.118331,0.28733528
104,2.102,0.0014205769,0.8543115,0.07116685062646866,4.0769525,0.38509396
105,1.9647422,0.022762882,0.4807534,0.0426160953938961,3.7308726,0.48275962
106,2.2012317,0.058736898,1.1907406,0.038223300129175186,4.5355396,0.24088809
107,1.9183096,0.074468754,0.6128145,0.04426400363445282,4.0496306,0.456968
108,2.0759544,0.03416435,0.82943076,0.06639223545789719,4.2790303,0.3311611
109,1.8452734,0.07107603,0.33017868,0.06462210416793823,5.0347204,0.4387564
110,1.9066712,0.0765452,0.46066085,0.07542144507169724,4.1980014,0.43930143
111,2.0212932,0.08354708,0.5262613,0.10543367266654968,2.8157425,0.75838333
112,2.0352492,0.096226595,0.707594,0.06182146072387695,3.6505191,0.4728784
113,1.9506578,0.02303639,0.5608953,0.07135897129774094,4.03933,0.47838074
114,2.0096772,0.08174443,0.68886685,0.06784042716026306,3.5441318,0.46351448
115,2.2474718,0.037545934,1.0518913,0.04839559644460678,4.419484,0.3707877
116,1.9620255,0.13446845,0.5938851,0.048512715846300125,3.7436423,0.4748909
117,2.0509949,0.14173548,0.957376,0.06384017318487167,4.0764875,0.3809037
118,2.156695,0.023197802,1.0178587,0.03827684000134468,4.313614,0.35266963
119,2.102477,0.052753083,0.783263,0.036849282681941986,4.063321,0.39148748
120,1.9962271,0.120535344,0.6996503,0.0631553903222084,3.1764615,0.5178665
121,1.814211,0.024177384,0.25074774,0.05,5.6290207,0.37384787
122,1.997797,0.084885456,0.82363755,0.05014016106724739,3.343201,0.43016106
123,1.977809,0.056846723,0.61796224,0.08383209258317947,4.1233296,0.39886603
124,1.8267862,0.11085328,0.30885997,0.010732263326644897,4.8260655,0.46139115
125,2.0633676,0.06670838,0.9530231,0.05157431215047836,4.0802684,0.37748796
126,2.0308106,-0.0013990103,0.609962,0.06022410839796066,3.0620418,0.62999934
127,2.0561736,0.06877103,0.7784638,0.053883932530879974,3.6778927,0.43703723
128,1.9277146,0.054755364,0.49219212,0.0526798740029335,3.8958392,0.4848549
129,2.0922177,0.06489335,0.87457657,0.05,4.3966427,0.25960296
130,2.0058546,0.13556652,0.68055695,0.05220523476600647,3.1814487,0.55011743
131,1.8195648,0.05018093,0.25364837,0.06139853596687317,6.2001114,0.3426882
132,2.0668733,0.06540277,0.9798015,0.03381909430027008,4.082165,0.3186943
133,2.2342849,0.04348899,1.1960169,0.04898582398891449,4.4562087,0.29665196
134,2.0022347,0.077150606,0.79908293,0.0580456405878067,4.721138,0.31311
135,2.0927289,0.044474572,0.9763523,0.02383725345134735,4.359211,0.28049418
136,1.7527236,0.10347276,0.17517118,0.034560516476631165,5.9286323,0.41054985
137,2.1668258,0.05751349,0.93462867,0.04893230274319649,3.357832,0.46541396
138,1.9499924,0.08539905,0.64624166,0.08809628337621689,3.4673927,0.5655088
139,2.1395504,0.071850464,1.156669,0.05,4.244318,0.28332824
140,1.9773057,0.06799774,0.68024343,0.06709043681621552,3.9397647,0.43467075
141,2.075238,0.061682135,0.97079694,0.05,4.284055,0.27972528
142,2.0659735,0.06717812,0.762403,0.06595832109451294,3.8268816,0.42666662
143,1.954097,0.11495328,0.6132645,0.03158636391162872,3.7915776,0.40415934
144,2.0613778,0.044924352,0.79607874,0.08205008506774902,4.19491,0.41742486
145,1.9452779,0.07238423,0.33960178,0.10556724667549133,3.2365403,0.79712534
146,1.9677199,0.09113373,0.76597494,0.057545971125364304,4.200649,0.3510144
147,1.7538737,0.07499281,0.11620366,0.05,6.268254,0.3770058
148,2.0947566,0.08446134,0.99812233,0.05,4.5533175,0.26084277
149,2.0051558,0.088907026,0.62552917,0.08087067306041718,3.4927654,0.51450723
150,2.0096276,0.055675436,0.5618734,0.10153580456972122,3.3642902,0.7038489
151,2.089931,0.025456104,0.8777415,0.0412994846701622,4.131171,0.3632779
152,1.962608,0.036402747,0.63180876,0.07950183749198914,4.1120367,0.4065509
153,2.0740864,0.04762967,0.8898874,0.057174619287252426,4.1428475,0.39012066
154,2.0036578,-0.016910186,0.62170595,0.09027595818042755,4.1161475,0.46684456
155,2.1049712,0.081921004,1.053964,0.05655401945114136,4.840823,0.30680937
156,2.1761677,0.032358658,1.0793829,0.05,4.4824667,0.2858088
157,1.9537702,0.06859235,0.6100583,0.0958474650979042,3.778145,0.46740413
158,1.9667474,0.13453704,0.6919454,0.09144066274166107,4.052451,0.48965815
159,2.0286906,0.10164888,0.87005705,0.013678476214408875,4.3710065,0.33058795
160,1.7724828,0.09183099,0.20866282,0.052521947771310806,5.935628,0.37358743
161,2.1072438,0.06831598,0.9350643,0.001839413307607174,4.5526657,0.29957724
162,1.9698933,0.049919434,0.6021881,0.060724709182977676,4.109015,0.447913
163,2.0248702,0.090528615,0.8051382,0.05,4.338252,0.3178763
164,1.8942271,0.058963943,0.42015442,0.04656888172030449,5.125901,0.33974224
165,1.9776459,0.0529129,0.6379527,0.07680584490299225,3.9163651,0.43800947
166,1.8735764,0.054172557,0.43964046,0.06026042625308037,5.028638,0.4047586
167,1.7099138,0.09819164,0.103584014,0.03464292362332344,6.762473,0.44283453
168,1.8900282,-0.0009496495,0.39341393,0.05804679915308952,5.44239,0.3870411
169,1.8469104,0.043709934,0.36502442,0.05,5.3734636,0.35548884
170,1.9321796,0.04095241,0.55116767,0.08719305694103241,3.9054961,0.60267013
171,1.909937,0.06853868,0.42791831,0.05,4.0131125,0.46616983
172,2.0812535,0.04698455,0.7666674,0.05859869346022606,3.6514268,0.47784162
173,2.0289493,0.05734406,0.8282516,0.04204263165593147,4.376141,0.36581838
174,1.8382716,0.0031496536,0.2863662,0.026088928803801537,5.941837,0.35537285
175,1.8960685,0.07935602,0.5201321,0.022768188267946243,4.7241483,0.41084808
176,1.8900818,0.1580821,0.5186987,0.03738631308078766,3.7149966,0.4946284
177,2.0282886,0.047299005,0.68823767,0.06778550148010254,3.3985188,0.52503496
178,1.928539,0.061003957,0.5834766,0.06053668260574341,3.818182,0.46411842
179,2.0183232,-0.014464289,0.6937387,0.09754062443971634,3.5817428,0.5354742
180,1.8335899,0.08343132,0.35307142,0.030872827395796776,5.2038817,0.35855246
181,2.1698847,0.080377445,1.0117627,0.05,4.6331167,0.2656241
182,2.0523474,0.07816252,0.87041026,0.030766358599066734,4.226966,0.35865033
183,1.9843789,0.05619348,0.60614383,0.054273709654808044,3.1782162,0.54453206
184,1.9958013,0.046485506,0.79939586,0.056357234716415405,4.2364874,0.39322352
185,2.065343,0.06550166,0.8346902,0.06382989138364792,3.9949331,0.41313043
186,1.7415406,0.10259401,0.14001969,0.05,6.2064934,0.39401123
187,2.0350018,0.0017180463,0.67931545,0.12338422238826752,3.3561783,0.6479878
188,1.949182,0.09801635,0.4082739,0.07091634720563889,3.585038,0.57950056
189,2.0335526,0.07905814,0.8206048,0.04486515372991562,3.9811633,0.3584313
190,2.007109,0.09942606,0.68589693,0.05381664261221886,4.1572914,0.4088222
191,1.9574683,0.067109674,0.55660444,0.07260146737098694,3.7311764,0.56491125
192,1.9621576,0.091182254,0.5903615,0.05901248753070831,3.475035,0.50450844
193,1.9866163,-0.0020920632,0.5477384,0.08800465613603592,3.612813,0.55653226
194,1.7764381,0.09008403,0.21499947,0.05,5.775038,0.37018913
195,1.9651021,0.0708926,0.5750917,0.07777532935142517,3.5226872,0.51872647
196,2.0408986,0.06313864,0.72624177,0.043382808566093445,4.026537,0.43369913
197,1.984121,0.042897236,0.6294212,0.06899014115333557,3.8402858,0.46041945
198,2.0374644,0.06035776,0.775613,0.07684358209371567,3.768221,0.48650023
199,1.965996,0.04199943,0.6610857,0.04979092627763748,3.8927941,0.4618053
200,1.9658544,0.0680122,0.5301326,0.07354485988616943,3.229396,0.66961265
201,1.9501269,-0.03956174,0.40450105,0.03855830058455467,4.6664352,0.44563928
202,2.100412,0.0016186599,0.8712611,0.05989369750022888,3.6905718,0.42625055
203,1.6522233,0.1539799,0.093895815,0.05,5.971776,0.46359637
204,1.8667761,0.0037141538,0.33019865,0.037296369671821594,5.2580776,0.38518944
205,2.015973,0.09361931,0.67181396,0.0712512657046318,3.589494,0.47288772
206,1.9247298,0.04112028,0.5853031,0.040896423161029816,4.2502675,0.41133416
207,1.8749391,0.103793696,0.43045625,0.03776410594582558,4.6309357,0.4329023
208,1.9573584,0.0712561,0.4620344,0.03944394737482071,3.944539,0.46323547
209,1.8540441,0.08264168,0.4270293,0.03730720281600952,5.173586,0.36190504
210,1.8134542,0.11988755,0.38193965,0.05,5.2261543,0.35194543
211,1.7690394,0.06139167,0.1751103,0.05356574058532715,6.849305,0.37553266
212,1.9663575,0.034887757,0.4477547,0.09331553429365158,3.601598,0.6374792
213,1.9214633,0.119199686,0.5967376,0.049498822540044785,4.0335007,0.44379082
214,1.9263564,0.029923422,0.5460244,0.05,4.145108,0.34528387
215,1.966231,0.052161176,0.5713839,0.07630844414234161,3.4725108,0.53373206
216,1.8354996,0.024888681,0.30094507,0.052376050502061844,5.7630115,0.3865235
217,2.1171048,0.03155449,0.7365157,0.07066211104393005,3.46343,0.48184684
218,2.149371,0.09589698,0.9784835,0.05906273424625397,3.976489,0.39567828
219,1.7517141,0.084373906,0.18469992,0.05,6.2677727,0.33931464
220,1.8571726,0.028647456,0.39832848,0.05062609165906906,5.7510595,0.33847988
221,1.679183,0.09929969,0.06566699,0.008987383916974068,7.245758,0.46377575
222,1.6935812,0.13066193,0.07381009,0.05,6.0418544,0.44682246
223,2.178007,0.0414534,0.95709884,0.05796058848500252,3.322653,0.4572225
224,1.9208039,0.12265873,0.47960448,0.06756434589624405,3.734957,0.4743003
225,1.9176674,0.121078864,0.6232569,0.0559525266289711,4.0561013,0.44158423
226,1.9254274,0.07778975,0.56389457,0.05812058225274086,3.749329,0.47386417
227,1.9197915,0.087036684,0.5199945,0.01934502087533474,3.8159924,0.45470238
228,1.9275398,0.0708839,0.54665405,0.06046312674880028,4.3336473,0.46568185
229,2.1741233,0.061238308,0.9993839,0.04164227470755577,4.1238546,0.29836488
230,2.0039606,0.054397788,0.694105,0.07803183794021606,3.4515758,0.5477576
231,1.9711921,0.041347414,0.6277645,0.05,4.0932913,0.34588936
232,2.1632404,0.11557616,1.0932233,0.019439153373241425,4.242448,0.32342458
233,1.9656547,0.07697554,0.7098234,0.059485629200935364,4.2888722,0.4159281
234,1.9483016,0.029424844,0.5500476,0.11101482063531876,4.426686,0.5053534
235,2.0571384,0.09906029,0.88910484,0.05868365988135338,3.9994886,0.38305295
236,1.9373832,0.027740672,0.5700741,0.06081925332546234,3.8315673,0.4623451
237,1.9159428,0.08596393,0.60923886,0.05,4.799477,0.32844967
238,1.8775427,0.060074687,0.43769306,0.04468981921672821,5.286194,0.3737487
239,2.0255425,0.070324525,0.8599808,0.05743439123034477,3.9768527,0.3552532
240,2.1194215,0.11131624,1.010159,0.05464188754558563,4.058105,0.3801952
241,1.8888499,0.059984494,0.37100646,0.03579665347933769,4.102228,0.4912562
242,2.072108,0.05022645,0.8702628,0.05737953633069992,3.6692684,0.4564027
243,2.1180944,0.04305449,1.001975,0.04772290587425232,4.4542036,0.29335064
244,2.0904722,0.04286685,0.8928651,0.03276680409908295,4.1020412,0.3433222
245,1.9856753,0.056150705,0.72171205,0.07863635569810867,4.100844,0.4052126
246,1.7311546,0.09428443,0.12327562,0.05,6.517501,0.40266776
247,1.8828585,0.08474034,0.48785925,0.0615139976143837,4.491263,0.4463414
248,1.9672219,0.041727897,0.6606649,0.055617690086364746,3.9990995,0.40816757
249,2.0778837,0.07029655,0.71435,0.06913149356842041,3.5902324,0.521709
250,1.9064618,0.059194505,0.5020824,0.0718676745891571,4.266945,0.49409094
251,2.023018,0.07086073,0.6769581,0.05027585104107857,3.6807203,0.46186855
252,2.0039167,0.081425585,0.74074113,0.06398028135299683,3.8013945,0.4543657
253,1.8813007,0.09659296,0.40678447,0.05532150715589523,4.203775,0.46682176
254,2.021685,0.021127233,0.5337904,0.0859915092587471,3.4424982,0.5543621
255,1.9800961,0.16448188,0.6289151,0.056145887821912766,3.7273884,0.42735386
256,1.9642055,0.08468608,0.57372415,0.05920540541410446,3.5598493,0.47285867
257,1.9129161,0.10273064,0.4956341,0.05,4.0489717,0.40195975
258,2.1397245,0.05038773,0.9700386,0.027045609429478645,4.4079785,0.35133237
259,1.823523,0.108624816,0.31762376,0.031793415546417236,4.9315147,0.4016627
260,2.09583,0.06733567,1.0411875,0.04992382600903511,4.1882806,0.3379316
261,2.0472052,0.079950295,0.8350075,0.05,4.2424364,0.31671575
262,1.8252825,0.09235087,0.31487828,0.026057004928588867,5.299858,0.37713835
263,2.2594182,0.0107140355,1.0442291,0.052102260291576385,3.7891567,0.4663623
264,1.8781272,0.09905102,0.4019966,0.04397176578640938,4.603864,0.43356243
265,2.006564,0.066813305,0.79590124,0.06274265050888062,3.8407261,0.40248734
266,1.996057,0.074350536,0.71799386,0.0466146320104599,3.7066615,0.44770616
267,1.9849288,0.056602802,0.78014684,0.036853138357400894,4.1248183,0.37559932
268,1.926417,0.08574316,0.6233385,0.0901198610663414,3.4387813,0.56606835
269,2.0006416,0.055027697,0.6061501,0.05,3.8158853,0.40182272
270,1.9107118,0.058901574,0.5263775,0.043293215334415436,4.6218486,0.36990538
271,2.1412065,0.03991615,0.9150981,0.040474049746990204,4.1003404,0.36592215
272,2.3760288,0.023742713,1.1970241,0.06831459701061249,2.5824196,0.7242083
273,2.1334555,0.030349853,0.87202376,0.0448031984269619,3.753633,0.39255956
274,1.9757551,0.0091524925,0.5114001,0.10997821390628815,3.915933,0.5883522
275,1.8680971,0.10929877,0.48981628,0.05,4.441682,0.35454068
276,1.9145579,0.059410498,0.52590555,0.049186404794454575,4.8103766,0.37608832
277,1.9479861,0.009709573,0.5791574,0.06822926551103592,3.825948,0.51464295
278,1.8484874,0.05169476,0.35839915,0.05,5.332941,0.3499115
279,2.0306103,0.085949525,0.83984214,0.03431141749024391,4.4322944,0.31349683
280,2.2311497,0.039973244,1.111563,0.046915203332901,3.7947328,0.38823697
281,1.8172735,0.09828508,0.3627861,0.04165003448724747,5.208965,0.3932543
282,2.018748,0.07800796,0.805073,0.05,3.953922,0.34020698
283,2.0294003,0.054855436,0.6944277,0.07734009623527527,3.6604455,0.47398683
284,2.0143833,0.011579973,0.8158517,0.103064626455307,3.5388029,0.5043077
285,1.9786507,0.07820393,0.6471318,0.05,3.7586575,0.42655587
286,1.9091105,0.059964996,0.6206588,0.05,4.5558743,0.34800985
287,1.9607508,0.09533399,0.6094673,0.09920329600572586,4.009073,0.5325988
288,2.0413315,0.114572,0.771928,0.07749436795711517,3.6484008,0.44154236
289,1.9838668,0.096155524,0.58403164,0.06405409425497055,3.418164,0.4954226
290,1.9140208,0.04552286,0.508766,0.05,4.1442347,0.42065832
291,2.0906415,0.03665817,0.85283357,0.08990245312452316,3.9773562,0.44928777
292,2.135052,0.103197,1.0085799,0.02855812944471836,4.117098,0.30244985
293,1.9064713,0.0445579,0.44822368,0.058889925479888916,4.6903987,0.43505135
294,2.0651674,0.018910537,0.78389573,0.0850546732544899,4.057261,0.41787732
295,2.0562987,0.02281307,0.7967964,0.060194455087184906,3.4237297,0.53576946
296,1.9868602,0.016408704,0.71609354,0.024153664708137512,4.115586,0.32996157
297,2.2441928,-0.03739666,0.9417774,0.05595508962869644,3.7319593,0.48033357
298,1.9958186,0.059810583,0.6260463,0.0751320868730545,3.777167,0.43538624
299,1.8650216,0.06552928,0.4235973,0.049908772110939026,5.126537,0.35355827
300,1.9139864,0.0554178,0.5114438,0.05737417936325073,3.8503137,0.504689
301,2.1250484,0.07762956,0.93603635,0.04472707211971283,3.581719,0.46028373
302,2.0056694,0.101536244,0.8394928,0.05877929925918579,3.6038785,0.39751276
303,1.9685812,0.13380638,0.71017146,0.05334564298391342,4.0483317,0.40078297
304,2.0872927,0.04666873,0.88563997,0.024717124179005623,4.152104,0.36734077
305,1.8820122,0.022920923,0.45312202,0.05,5.165954,0.28612325
306,1.967245,0.16875376,0.5132412,0.06454966962337494,2.989631,0.65799415
307,1.8932556,0.003938661,0.4343234,0.05,5.2057066,0.31934586
308,1.869042,0.038394857,0.4158236,0.016769206151366234,4.6434064,0.38053238
309,1.9324219,0.03754256,0.5806331,0.05086195096373558,4.4912844,0.37097442
310,2.1265943,0.071481735,0.96142715,0.06125349551439285,3.8379607,0.43682012
311,2.0651717,0.033685915,0.8166611,0.04233212769031525,4.304724,0.358455
312,2.196459,0.029917339,1.065867,0.06487924605607986,4.130332,0.36449376
313,1.832017,0.07448807,0.30845097,0.01935158297419548,5.3764887,0.39470994
314,1.7909081,0.07831429,0.21771641,0.05,5.2351627,0.3534679
315,1.8160449,0.07217773,0.30473295,0.030907994136214256,5.966835,0.35565385
316,1.7859331,0.08130201,0.24912591,0.05,5.8891044,0.37502715
317,2.0743475,0.0825883,0.8283642,0.06878986954689026,4.2143216,0.37760898
318,2.0483463,-0.006742978,0.77828217,0.0489518865942955,4.269558,0.37090006
319,1.9742304,0.10992819,0.5777943,0.10064907371997833,3.6860652,0.570532
320,1.8904938,0.02780978,0.4341461,0.05646515265107155,5.038765,0.39013785
321,1.9275546,0.0970323,0.56656593,0.06453511118888855,4.1355124,0.44456568
322,1.9528246,0.048175074,0.56191254,0.05803919956088066,4.012386,0.38200584
323,1.9900159,0.059397,0.67236286,0.05966179817914963,4.1708155,0.4186087
324,1.9694564,0.04775712,0.5482584,0.10962261259555817,3.961961,0.59404385
325,2.1638098,0.0035620946,0.93258804,0.09065299481153488,4.2022,0.40375364
326,2.0034883,0.13349816,0.72812605,0.04209374263882637,3.4619958,0.44345918
327,2.0231502,-0.0017170849,0.65929604,0.06884230673313141,3.5560906,0.4634047
328,2.0165584,0.019008314,0.74572325,0.05163566395640373,3.7830434,0.4381218
329,1.9576511,0.064685546,0.6927604,0.04411744698882103,4.2672167,0.37003997
330,2.1443243,0.024677223,0.98709077,0.04551419988274574,4.016756,0.34980693
331,2.0424669,0.13510251,0.850375,0.05,4.155139,0.3581478
332,2.0034788,0.07238687,0.80558425,0.07479462772607803,3.7263274,0.4331162
333,2.066321,0.08585555,0.8081405,0.06478281319141388,3.9774117,0.42467844
334,1.9572433,0.102290265,0.59224784,0.06631885468959808,3.5518215,0.5258797
335,2.1076365,0.10302751,0.9430391,0.037866950035095215,4.0052614,0.34895948
336,1.9550002,0.033445723,0.6322392,0.05,4.587247,0.30019528
337,1.7750423,0.07957416,0.2224309,0.05,5.976708,0.2901797
338,1.9602827,0.02615518,0.6971223,0.0416506826877594,4.107867,0.37426934
339,1.8793128,0.09724448,0.39526644,0.05228836461901665,4.4209023,0.4474787
340,1.9189184,0.076183334,0.5268525,0.09030374884605408,4.3981066,0.44986552
341,1.769761,0.0490847,0.18948947,0.03686714172363281,6.7007723,0.37275326
342,1.9476504,-0.016607145,0.5248509,0.05,4.646751,0.35614878
343,2.0870621,0.023298806,0.7808493,0.025778066366910934,4.193018,0.38198757
344,1.9391882,0.040780213,0.6937741,0.022283710539340973,4.4131346,0.35727033
345,1.9766393,0.021665497,0.6116504,0.05692574381828308,4.124904,0.42545456
346,1.9636964,0.04960405,0.5952148,0.05,3.6749108,0.42197827
347,1.9455556,0.06985738,0.591877,0.060780156403779984,4.075257,0.46226138
348,1.7913632,0.029783603,0.20572971,0.042822834104299545,6.527808,0.33823094
349,1.8623109,0.09938496,0.3937604,0.0720682442188263,4.5003147,0.53700346
350,2.063534,0.050657213,0.71408033,0.0658966675400734,3.3231769,0.56193626
