,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,0.9992317,1.1683621,-0.21086559,0.5002491,1.2764752,0.023730769753456116,0.19697517156600952,2.537154,1.0408435
1,1.7903368,0.5151265,-0.2586388,0.37766826,0.5300651,-0.31431499123573303,0.19533586502075195,2.3966203,1.3495656
2,-0.54169965,2.807783,-0.22217016,0.48770472,2.850019,-0.24056068062782288,0.1770496517419815,2.1347454,1.2987916
3,1.8128304,0.5664152,-0.0223175,0.25383943,0.64369893,0.041541412472724915,0.08395175635814667,1.9832284,1.2002473
4,1.358153,0.9620433,-0.15320915,0.36324397,1.1671094,-0.26937130093574524,0.09670712053775787,2.0076048,1.0939246
5,3.52271,-1.249112,-0.04787464,0.30423942,-1.11935,-0.5595555901527405,0.11415217816829681,2.128206,1.0812589
6,0.22339076,1.9159613,-0.296809,0.46955732,2.1758513,0.6807576417922974,0.06934192031621933,2.1987998,0.932494
7,2.3937123,-0.02278274,-0.16167182,0.40785706,-0.04283032,-0.38771384954452515,0.12297388166189194,2.0300603,1.284264
8,0.77468807,1.3814446,-0.08508094,0.20683935,1.3977784,-0.10940994322299957,0.16755329072475433,2.3484464,1.5438089
9,3.0104668,-0.6891795,0.13481037,0.042158496,-0.60803,0.4377307891845703,0.006623568944633007,2.1342437,0.8276678
10,2.4053843,-0.031485412,-0.23510678,0.34112188,0.098562665,-0.012930120341479778,0.13565361499786377,2.0386612,1.1817745
11,1.352622,0.8550487,-0.12942745,0.24714285,0.97235304,-0.11582127958536148,0.11448011547327042,2.2676327,1.1793536
12,1.0046251,1.2307597,-0.19320254,0.43076575,1.3284248,-0.16883371770381927,0.12939895689487457,2.4776196,0.9085277
13,2.7073321,-0.4827839,-0.14553605,0.43426302,-0.4720987,-0.02959880232810974,0.16221638023853302,2.1336508,1.2750264
14,2.845182,-0.5604121,-0.24865994,0.5553121,-0.5248665,0.43536558747291565,0.09558648616075516,2.2814398,0.9413236
15,1.5457989,0.75425375,0.033767063,0.016450424,0.6463706,-0.29489004611968994,0.13367293775081635,2.221805,1.1394055
16,1.143988,1.0942758,0.043743152,0.04775185,1.1845634,-0.3108716607093811,0.08671897649765015,2.304538,0.9242105
17,1.7285253,0.6182242,0.06198557,0.25602978,0.4003029,-0.1467384248971939,0.05,2.1512494,0.8329226
18,3.7575672,-1.4167382,-0.2909413,0.45533186,-1.4587034,-0.3395261764526367,0.15664930641651154,2.2108016,1.0335772
19,-0.10049673,2.2757585,-0.21991906,0.37250286,2.4966192,-0.5545468330383301,0.125608891248703,2.2872002,1.126008
20,4.832749,-2.406418,-0.07565638,0.22409894,-2.3374038,-0.6653248071670532,0.10450135916471481,2.0196848,1.1989654
21,2.213767,0.10158412,-0.22739169,0.28675306,0.11127174,-0.07468735426664352,0.13919781148433685,2.2042809,1.3100189
22,0.9878796,1.2625635,-0.12157519,0.40640545,1.3966058,-0.4670861065387726,0.10798440128564835,2.0740974,1.05662
23,4.108641,-1.7529342,-0.19087756,0.3418558,-1.6887529,-0.1960524022579193,0.1429247111082077,2.2292266,1.0365891
24,1.5120969,0.7741217,-0.15933132,0.42300603,0.7191385,0.22898094356060028,0.11877939105033875,2.2369182,1.0562823
25,1.9624938,0.42739722,-0.20399697,0.3613892,0.47657686,0.1860724687576294,0.11491350084543228,2.0209908,1.2401421
26,1.6167886,0.6902095,-0.13834825,0.33551294,0.7656769,-0.4193330705165863,0.14451082050800323,2.000351,1.40491
27,0.9665861,1.4725448,-0.09842128,0.2646687,1.5455135,-0.6046113967895508,0.06538685411214828,2.0030644,1.2503877
28,0.1413557,2.0751026,-0.3743386,0.46794736,2.2240448,0.47689422965049744,0.11359594017267227,2.47943,0.9272802
29,2.7131753,-0.69551694,-0.187786,0.4200333,-0.52622026,0.14795532822608948,0.1248306930065155,2.5498385,0.8904459
30,1.1779593,1.121353,-0.06861797,0.30981252,1.0859653,-0.004268145188689232,0.17095014452934265,2.170103,1.2675622
31,3.0176425,-0.83939135,-0.23492637,0.30192354,-0.84431875,-0.026004673913121223,0.22261251509189606,2.6652114,1.1252946
32,1.6429268,0.671759,-0.08914128,0.2692912,0.6348907,-0.29443398118019104,0.1630619913339615,2.2322502,1.1994879
33,-0.11387547,2.405606,-0.1557747,0.37638825,2.4243014,-0.03626791387796402,0.17778249084949493,2.0554438,1.3292342
34,1.9036577,0.2626563,-0.22889009,0.42926645,0.3981052,-0.13070423901081085,0.19053158164024353,2.640194,1.181956
35,2.3887556,-0.34159663,-0.08047155,0.31924236,-0.31014204,-0.023886483162641525,0.11998862028121948,2.932761,0.8557294
36,0.8606922,1.4388932,-0.118782625,0.28840116,1.518529,-0.09102761000394821,0.16395847499370575,2.0088637,1.4443558
37,-0.22650228,2.461979,-0.18776181,0.41277573,2.5524018,-0.6908442378044128,0.08893536031246185,2.2968698,0.98168206
38,1.8108206,0.6315312,-0.19459656,0.24346073,0.69761896,-0.5467358827590942,0.09656676650047302,2.0260623,1.0834758
39,2.5851452,-0.34829018,-0.23556434,0.5001932,-0.25044492,-0.21915830671787262,0.13604989647865295,2.304328,1.0559701
40,1.6840912,0.42064893,-0.09374666,0.24249817,0.63261026,0.28967714309692383,0.03000575490295887,2.2990632,0.78714883
41,1.0342578,1.2658848,-0.119934864,0.3755648,1.2006935,0.6528924703598022,0.07256045937538147,2.188848,1.1002008
42,1.9459081,0.2257235,-0.08384387,0.3821831,0.36914188,0.01593346893787384,0.15282973647117615,2.4113107,0.9190554
43,0.54649955,1.7382574,-0.2477093,0.41212383,1.7175523,-0.20575281977653503,0.16754354536533356,2.3458276,1.2795793
44,0.8741687,1.6243259,-0.09720204,0.20687263,1.532652,-0.804890513420105,0.10374143719673157,2.1197455,1.0192655
45,0.46119943,1.7884963,-0.15712318,0.3926133,1.9327788,-0.001191442017443478,0.15878938138484955,2.251748,1.0841552
46,1.9128225,0.21750623,-0.06500727,0.21850717,0.44727024,-0.6643167734146118,0.046596430242061615,2.163972,0.9213968
47,1.9969045,0.29783925,-0.23836789,0.39800638,0.34627783,-0.12381361424922943,0.18261364102363586,2.4429276,1.1621245
48,1.3258027,0.84567225,0.17415519,0.12949063,0.9616659,-0.5357450246810913,0.009194579906761646,2.3625805,0.70972663
49,1.9500544,0.24371493,-0.30541915,0.43761337,0.44499457,0.2938288748264313,0.15251424908638,2.263268,0.9902941
50,4.187512,-1.8278791,-0.14959246,0.47739607,-1.7732726,-0.021264702081680298,0.12143959105014801,2.0216656,1.0874805
51,1.2215767,1.0336282,-0.059138555,0.22054178,1.1186186,0.05283907800912857,0.09688376635313034,2.1740823,1.0678058
52,-0.65831155,2.9707284,-0.043850925,0.20095828,3.0774949,-0.07741854339838028,0.1170121282339096,2.1341178,1.1696273
53,1.7681572,0.41748387,-0.09119846,0.32339978,0.55697066,-0.5839690566062927,0.08771740645170212,2.1113029,1.0923564
54,1.6314772,0.8352379,-0.093748435,0.2437276,0.80424136,-0.610242486000061,0.10585072636604309,2.0188978,1.2364776
55,2.6724498,-0.06358654,-0.24099937,0.23260035,-0.053971045,-0.032275255769491196,0.07573412358760834,1.9065928,1.2858633
56,1.3931725,0.93855673,0.03745573,0.039676957,0.90600336,-0.12171958386898041,0.14122189581394196,2.3173187,1.0658447
