,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
111,0.8458877,1.4815098,0.32825443,0.31828955,1.273071,-0.5714001,0.110146135,0.85519785,0.40683705,3.2134037,0.3524704873561859
112,1.9739914,0.45180535,3.011301,0.11293563,0.46156436,-3.090638,0.26897982,0.837575,0.57733375,3.5082052,0.34892964363098145
113,2.5434277,-0.12887104,2.6964622,2.6771417,-0.34869826,-3.231322,-2.4488692,0.86423904,0.156851,2.7440646,0.09723028540611267
114,1.710465,0.55341005,1.261149,3.6014686,0.5331885,-1.7230352,-3.7881606,0.8213432,0.3562849,2.4352512,0.03207017853856087
115,1.3398101,0.9279042,-1.2961286,-0.29942602,0.7925034,1.4110826,0.42631584,0.85517967,0.3361145,3.1410892,0.3726063072681427
116,1.2793468,1.0009081,2.4530501,1.7612334,1.0097711,-2.89795,-1.3681234,0.85941917,0.2399837,3.6693833,0.14934960007667542
117,0.33293608,1.7790645,-1.0848986,3.934454,1.6089112,0.6243122,-4.0313478,0.82561773,0.34229228,2.6227336,0.05
118,2.0708113,0.08140926,0.08966625,2.4013984,0.16637714,-0.46660805,-2.3415763,0.8397241,0.2265156,3.0822747,0.09632321447134018
119,1.4466522,0.9907084,1.1120303,1.5813274,1.0905802,-1.257958,-1.7117186,0.85101223,0.38251624,3.0111701,0.14193597435951233
120,-1.6243325,3.9007616,0.622518,1.6083792,3.9442503,-0.9186979,-1.2362777,0.8585834,0.2728774,3.465612,0.1678095906972885
121,0.88437873,1.4090775,-1.2926062,-1.4429418,1.329169,1.2751471,1.8205497,0.8593082,0.15832953,3.7186115,0.16568507254123688
122,1.6917534,0.5657542,-0.4563786,-0.42007756,0.5568419,0.40466243,0.8003222,0.84113014,0.454776,3.473835,0.29640787839889526
123,0.8772696,1.4062415,-2.115401,-0.30013326,1.4863834,1.8857915,0.55132365,0.849867,0.37993369,3.712312,0.28581541776657104
124,1.2535661,1.2258687,-1.910912,0.51477766,1.1035321,1.8601984,-0.24747583,0.83162934,0.50967765,3.3454018,0.37726259231567383
125,2.977288,-0.69960755,-1.2182175,1.2691307,-0.71906024,0.9227659,-0.89273834,0.8427725,0.4730173,3.317868,0.26674675941467285
126,0.9225134,1.4214042,1.932912,1.6535553,1.5049452,-2.5556524,-1.2337084,0.86028177,0.24636155,3.6589968,0.17851662635803223
127,0.23494674,2.1373835,2.0384452,-1.2677066,2.1436388,-2.1024826,1.6456732,0.85847276,0.27086562,3.1362472,0.23067492246627808
