,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,-1.7976209,4.097211,-0.04819322,0.13484153,4.0697155,0.8563027,0.3190627992153168,3.7621942,2.7536163
1,3.704811,-1.6132288,-0.17370138,0.17897393,-1.6326512,0.86539966,0.24317902326583862,4.057401,2.2225974
2,1.643589,0.61587584,-0.19897427,0.2325013,0.7080988,0.86489475,0.28151682019233704,3.3210816,2.4384756
3,-0.019109922,2.2356555,-0.16344392,0.22163205,2.289789,0.8696643,0.2222631871700287,3.429041,2.7598817
4,3.4966056,-1.126105,-0.13170096,0.1647088,-1.1310059,0.86706555,0.3152904212474823,3.371379,2.8630283
5,0.86326015,1.208999,-0.06885509,0.102841064,1.158897,0.8827253,0.18048979341983795,4.0964212,2.30798
6,0.1964163,2.0587835,-0.053332265,0.11630395,2.0161276,0.86447567,0.24210752546787262,3.3522947,2.5966253
7,2.2994614,-0.102498986,-0.1836854,0.26874334,-0.11268547,0.8592073,0.2569817900657654,3.3937619,2.8502786
8,-0.08134594,2.3988621,-0.024201311,-0.015948579,2.3812468,0.8548952,0.25380030274391174,3.7335262,1.9863429
9,0.67886853,1.5271893,-0.17856671,0.23223309,1.5836065,0.8640027,0.3134630620479584,3.4540396,2.7733557
10,0.9214372,1.2374265,-0.06596595,0.1984888,1.2434131,0.8410484,0.38126665353775024,3.5927746,2.8530707
11,3.1489143,-0.9761995,-0.050836172,0.18154919,-0.93870974,0.869781,0.29632461071014404,3.4713724,2.802276
12,2.028649,0.045619894,-0.13851184,0.2901664,0.1254312,0.8656325,0.33686426281929016,3.4340024,2.8896146
13,0.9110073,1.0523801,-0.11493742,0.36037123,1.071175,0.8416696,0.2245790809392929,4.072054,2.0515583
14,-0.43329427,2.4009912,-0.07349603,0.34413734,2.4932775,0.86697894,0.14167897403240204,4.276991,2.3676383
15,0.21138696,2.0573041,-0.040142506,0.21040085,2.1095955,0.85953724,0.27380141615867615,3.693322,2.616288
16,1.8921992,0.18897922,-0.10571199,0.273221,0.09345168,0.85869074,0.22391542792320251,4.005086,2.0868938
17,0.7908905,1.3268654,-0.06764186,0.20519333,1.3975369,0.84499836,0.366163045167923,4.0007005,2.6046932
18,2.7125697,-0.59967816,-0.086975135,0.31278867,-0.5569839,0.87215775,0.2542962431907654,3.4429367,2.8421412
19,1.5318912,0.60147864,-0.1044049,0.26992297,0.6162652,0.83152986,0.3838604688644409,3.777292,2.6033585
20,2.164508,-0.29004067,-0.25547534,0.29831386,-0.14198448,0.8534167,0.16482485830783844,5.1777496,0.9908305
21,0.89637077,1.3262547,-0.17476535,0.19186899,1.4121524,0.86928916,0.21180684864521027,3.9808586,2.364304
22,0.66447407,1.1955467,-0.16844384,0.34984928,1.2980322,0.86099863,0.21404971182346344,4.541395,1.6166656
23,1.460871,0.7427604,-0.089149795,0.28999433,0.73878926,0.867525,0.2327609360218048,3.6642358,2.891834
24,-0.115045875,2.3625748,-0.16321641,0.28115395,2.452352,0.86461765,0.21346460282802582,3.6621983,2.7376294
25,0.55114645,1.5167556,-0.112672105,0.22029062,1.5583229,0.860146,0.28551724553108215,4.1966543,2.523299
26,2.1096954,0.14491902,-0.14620383,0.3755288,0.16571213,0.868903,0.32220757007598877,3.3932085,2.524574
27,1.541267,0.5773046,-0.24879111,0.35078397,0.6599727,0.86408967,0.26240304112434387,3.5222244,2.8223426
28,-0.7526633,2.5715563,-0.10373885,0.2514222,2.6117263,0.85846215,0.15146972239017487,4.4179225,1.5361229
29,-0.16350448,2.4318564,-0.116014145,0.23775657,2.3466733,0.867661,0.2914958894252777,3.765638,2.595812
30,0.18033229,1.9987354,-0.144749,0.2805865,2.042593,0.8462728,0.3671000897884369,3.8613102,2.7825956
31,0.11168808,2.1080759,-0.08131512,0.21910669,2.145802,0.8652667,0.2755872309207916,3.5827036,2.8298457
32,2.7852387,-0.803398,-0.12490307,0.2737289,-0.6845533,0.86711705,0.25107455253601074,3.7889616,2.1843793
33,1.1827748,1.0001872,-0.2691745,0.33509415,1.0943109,0.85689056,0.2367398589849472,3.5885005,2.6825325
34,-0.70327234,2.8692768,-0.1907967,0.28341407,2.9628325,0.86068803,0.306697279214859,4.1785254,2.5981498
35,1.5039022,0.5940818,-0.17005603,0.28797913,0.6676182,0.8529013,0.3075386881828308,3.9389374,2.7430904
36,1.8076018,0.5055591,-0.10098721,0.15799154,0.60618883,0.8702986,0.18958254158496857,3.6203265,2.8168113
37,2.0861974,0.09830808,-0.23047274,0.2915535,0.1699537,0.8472043,0.32692357897758484,3.4308712,2.204
38,2.277005,-0.22649248,-0.12926754,0.16962576,-0.22646129,0.8529117,0.25689494609832764,4.132829,2.346548
39,-0.3196483,2.3994398,-0.2065231,0.2569794,2.356768,0.8704662,0.15907613933086395,3.829892,2.7773464
40,1.0568379,1.1849757,-0.22424614,0.25609455,1.193906,0.86764264,0.2886183559894562,3.5223882,2.8125637
41,-0.15175313,2.2282774,-0.17473072,0.3606677,2.3222725,0.8570059,0.24969491362571716,3.8617187,2.52952
