,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5
640,-0.4511286,0.37814003,0.67853016,1.448474,-0.2145533,0.3241903,1.4743625
641,-0.28290263,0.42539018,1.0849092,1.2150475,-0.13147931,0.14758748,1.141767
642,-0.39341587,0.36702782,0.81721425,1.3984596,-0.103417724,0.21189749,1.4670931
643,-0.2282596,0.36154315,0.84677017,1.3566211,-0.1319956,0.19081388,1.3385004
644,-0.3268969,0.41086853,1.2336553,0.91348827,-0.18661761,0.41005257,0.9892422
645,-0.5076977,0.33580747,0.36457732,1.8620692,-0.1346485,0.14127178,1.8884879
646,-0.40007478,0.3545458,1.1773537,1.0348183,-0.17616673,0.30989218,1.0818422
647,-0.36779103,0.34963217,2.6526325,-0.35787594,-0.19925074,0.27291492,-0.37671125
648,-0.31586424,0.3812598,1.3252939,0.9387953,-0.17584623,0.30044782,0.92787534
649,-0.5507527,0.3847579,0.40566042,1.6086758,-0.23847035,0.3487149,1.7175082
650,-0.4319661,0.34680355,3.7419407,-1.5270545,-0.098526016,0.18608114,-1.5034007
651,-0.2970674,0.40416354,1.7057825,0.59246266,-0.2059631,0.26717567,0.6139828
652,-0.35746416,0.40142992,2.1159291,-0.017222535,-0.09642101,0.25410274,0.046475403
653,-0.5775873,0.3316062,2.0066698,0.37695983,-0.23629655,0.25514275,0.37618387
654,-0.55007356,0.4070986,0.8648355,1.3594401,-0.18936774,0.2915657,1.3790026
655,-0.36462775,0.37888426,2.676818,-0.33859733,-0.06695424,0.18873833,-0.36536905
656,-0.44549024,0.36500773,4.0233006,-1.7327867,-0.109842554,0.2721146,-1.7922858
657,-0.40092507,0.34118956,0.14733548,1.9677802,-0.17836712,0.22088832,2.123576
658,-0.48058268,0.35772154,2.8812482,-0.6697508,-0.18209934,0.23657665,-0.56504136
659,-0.3287598,0.37041372,1.2110986,0.9474043,-0.12341088,0.17772974,0.96235794
660,-0.4204682,0.33713153,3.8318405,-1.5395101,-0.19211759,0.27192822,-1.5655767
661,-0.36653042,0.36309946,2.5674052,-0.32857308,-0.1926288,0.27076808,-0.2950458
662,-0.24101733,0.39562577,2.098463,0.022819387,-0.1435752,0.2579602,0.058389474
663,-0.391698,0.3926021,2.701774,-0.38727182,-0.19421512,0.307065,-0.36605147
664,-0.3316119,0.34647483,3.6037765,-1.4414529,-0.11821944,0.31125483,-1.3536494
665,-0.46792784,0.3965113,0.513714,1.8344716,-0.21510565,0.21496104,1.7275577
666,-0.5505577,0.3524863,-0.029423444,1.9718479,-0.11382557,0.33052784,2.1711957
667,-0.49857885,0.36013415,2.3050313,-0.10884258,-0.14903618,0.31663606,-0.046434335
668,-0.47894537,0.36001542,0.403902,1.906594,-0.14067653,0.26284295,1.9117222
669,-0.36738542,0.33975834,0.96702784,1.158089,-0.10464748,0.26081893,1.2101495
670,-0.3889528,0.344278,2.7961478,-0.6714086,-0.14335144,0.24080321,-0.68104625
671,-0.5025133,0.33539888,0.48195377,1.683162,-0.12158713,0.21383806,1.7199845
672,-0.4618291,0.38506392,3.8270032,-1.6339965,-0.18871927,0.28993836,-1.6118152
673,-0.34333336,0.41119668,1.5092015,0.81394565,-0.08487578,0.15666166,0.71288866
674,-0.3176079,0.40536642,-0.5259718,2.822012,-0.11487528,0.27926037,2.8993096
675,-0.4431865,0.34955984,1.624203,0.6166888,-0.16573821,0.2697648,0.62180734
676,-0.3683834,0.37123695,0.041601654,2.1782084,-0.23591942,0.22646478,2.2866483
677,-0.5374123,0.37983078,-0.45215154,2.5877123,-0.17644225,0.3276359,2.6641088
678,-0.40646818,0.38615194,3.089331,-1.0581756,-0.10659095,0.24632493,-0.91893667
679,-0.44066936,0.3680178,3.357827,-1.126668,-0.124708906,0.19351654,-1.1798426
680,-0.48487675,0.37798828,2.0442116,0.20292169,-0.15182802,0.20840204,0.11276516
681,-0.23602313,0.3677035,1.1957372,1.0552821,-0.17754732,0.28906113,1.0529219
682,-0.48137304,0.38117823,2.5953112,-0.31591323,-0.19380479,0.27026373,-0.31688628
683,-0.3175868,0.368152,0.81308436,1.4157118,-0.17551768,0.23737596,1.4652101
684,-0.44131976,0.36605224,2.6553113,-0.48504934,-0.1131805,0.2263918,-0.44066957
685,-0.514886,0.3343742,1.916968,0.4244182,-0.20806368,0.2807423,0.38974047
686,-0.40477908,0.40086618,1.485761,0.6661251,-0.21692963,0.37234724,0.7875199
687,-0.5087649,0.35740876,3.1418214,-0.80858326,-0.19058019,0.28111628,-0.8451799
688,-0.477552,0.40927577,1.8347424,0.3786479,-0.23373646,0.28491044,0.37313724
689,-0.43569598,0.3699415,1.5940121,0.6830358,-0.13431296,0.17091335,0.6275017
690,-0.4100307,0.38504025,1.8145771,0.34861237,-0.17599554,0.31103697,0.38508096
691,-0.40094885,0.39190835,1.3735048,0.823348,-0.19057535,0.318977,0.8637373
692,-0.4398451,0.3357663,2.0401683,0.29911813,-0.2068156,0.20971487,0.3017094
693,-0.28480476,0.37910065,1.255441,0.9885209,-0.1885857,0.2238871,0.9743387
694,-0.44022113,0.36892614,1.384831,0.7678377,-0.2519084,0.28401458,0.82767385
695,-0.38955247,0.35569635,1.9177192,0.3065072,-0.083573714,0.20879182,0.3114113
696,-0.2254624,0.3723344,0.24707992,1.9743989,-0.15616733,0.2263824,1.9773579
697,-0.33752933,0.38955584,2.2110384,0.13962878,-0.1482405,0.1939923,0.103846006
698,-0.2912264,0.38446313,0.19259259,1.9340271,-0.106306374,0.2279096,1.9405987
699,-0.4481709,0.3573429,0.93314713,1.3237351,-0.16409528,0.32868755,1.3531346
700,-0.4431449,0.33555415,1.7962439,0.51646954,-0.17498931,0.25533652,0.5128656
701,-0.38594082,0.345971,1.8673519,0.39342433,-0.17466065,0.22487088,0.39610004
702,-0.30717698,0.34571415,-0.84994024,3.1907396,-0.1839436,0.30165163,3.1940138
703,-0.33324438,0.41103217,1.3260847,0.9465548,-0.2749037,0.30291513,0.92678094
704,-0.48448944,0.34441128,2.3531308,-0.12376863,-0.13049653,0.23520163,-0.1277503
705,-0.5005547,0.34746194,1.3390023,0.7720688,-0.122347146,0.19591078,0.8150505
706,-0.46185866,0.34129578,0.42163938,1.8395927,-0.13260785,0.24010722,1.7906631
707,-0.17046407,0.34309474,3.3575847,-1.1751322,-0.17533606,0.23109162,-1.1434052
708,-0.30025998,0.43370855,2.331606,-0.10834926,-0.16892608,0.30126575,-0.05397121
709,-0.4635444,0.40256688,3.795328,-1.6927913,-0.15782788,0.2998304,-1.5672528
710,-0.46053705,0.36326128,3.2771745,-0.9793703,-0.25208044,0.316446,-0.9807281
711,-0.44056493,0.37370768,1.1223785,1.0472984,-0.19363722,0.31043246,1.0924202
712,-0.5090899,0.35448435,2.06413,0.0877131,-0.07939146,0.22819185,0.24495861
713,-0.47984323,0.37333858,3.089766,-0.88972193,-0.12714121,0.18617363,-0.80866814
714,-0.40009493,0.32797462,3.958002,-1.8841718,-0.121535234,0.23093095,-1.7306598
715,-0.53148925,0.3640228,3.4872289,-1.2870438,-0.17206785,0.2698396,-1.2110848
716,-0.4025627,0.36169642,1.7421705,0.6712291,-0.15976842,0.1834817,0.6128746
717,-0.4615099,0.3696963,3.073247,-0.8109635,-0.11716563,0.20749031,-0.84803367
718,-0.46681803,0.35023913,0.097640686,2.318576,-0.10178122,0.16989787,2.2080517
719,-0.41375092,0.37644178,-0.77199996,2.9289083,-0.0868363,0.1842661,2.997041
720,-0.42903054,0.37195024,1.1541728,1.0896773,-0.11075152,0.26680794,1.098487
721,-0.3445236,0.35468242,1.1138835,0.96688616,-0.17253323,0.22057693,1.0591646
722,-0.55147094,0.38603505,3.6050847,-1.4700053,-0.16459934,0.24038471,-1.3565996
723,-0.41471484,0.33983424,0.4519704,1.86918,-0.13872595,0.20620924,1.7742479
724,-0.4072699,0.38699263,2.370458,-0.24534866,-0.22295809,0.36296114,-0.105338626
725,-0.38601726,0.37417388,0.81394064,1.30746,-0.21147914,0.35289583,1.4152068
726,-0.401172,0.35040504,0.74116653,1.5165408,-0.15062764,0.27619573,1.5002617
727,-0.4944653,0.35140187,1.8953931,0.42512372,-0.13391119,0.15477137,0.34604007
728,-0.31673998,0.37929985,2.4317343,-0.14829394,-0.1175151,0.24459864,-0.25282955
729,-0.38162693,0.40542272,1.7623352,0.59799135,-0.2164789,0.2550283,0.57814986
730,-0.41417438,0.3173966,2.9879754,-0.5852938,-0.19340645,0.19253655,-0.72290057
731,-0.31854385,0.36088395,1.1121191,1.1687329,-0.15333843,0.19826825,1.0764852
732,-0.40617734,0.3731527,3.3211253,-1.0478833,-0.18140666,0.27155164,-1.0780725
733,-0.25952047,0.35465595,0.6383411,1.5760577,-0.13400425,0.30148402,1.6964239
734,-0.4011966,0.36422834,1.9100722,0.32686782,-0.1749119,0.17129906,0.31062272
735,-0.5375112,0.32715008,1.9859506,0.24498136,-0.12333642,0.22791095,0.2790145
736,-0.55729747,0.3535994,2.6756165,-0.4567932,-0.14477544,0.1957864,-0.4435844
737,-0.4418711,0.353619,2.232399,0.020784305,-0.16259736,0.26072535,0.07270197
738,-0.324871,0.31268072,1.3908592,1.0003653,-0.19985248,0.24203621,0.9080362
739,-0.3000819,0.3705292,0.62195116,1.6223303,-0.12140528,0.21119231,1.6805208
740,-0.59667844,0.32465675,1.8084866,0.23279095,-0.13147064,0.18940285,0.37079623
741,-0.28655756,0.39490655,2.1301036,0.018872058,-0.108618006,0.2868907,0.043294974
742,-0.41372803,0.4034542,0.24744815,2.012539,-0.18349278,0.24444702,2.0549672
743,-0.2930838,0.3307922,-0.018532015,2.3703537,-0.11940455,0.1802774,2.2509522
744,-0.4508588,0.36989737,-0.4137446,2.8282475,-0.20630363,0.26679224,2.754342
745,-0.32993093,0.38023046,0.6690868,1.6324707,-0.10322444,0.21242885,1.5787663
746,-0.51604754,0.38000157,2.88194,-0.52259237,-0.11672927,0.22018264,-0.5176227
747,-0.068228364,0.41637722,-0.49603426,2.7263827,-0.21165924,0.24411416,2.8513558
748,-0.24560079,0.39313143,0.60776967,1.5248655,-0.1613425,0.25894874,1.6365546
749,-0.4664636,0.37236106,1.4421402,0.888042,-0.22741431,0.30601332,0.87213004
750,-0.45008892,0.3651291,1.9619093,0.37205407,-0.14528514,0.23913851,0.33502275
751,-0.3820494,0.3627776,3.0547523,-0.94949585,-0.14412414,0.2511089,-0.861743
752,-0.50622845,0.3604494,0.32199693,1.9643853,-0.13049392,0.30000964,2.0313487
753,-0.5799728,0.3942285,1.3115059,0.81019384,-0.171705,0.2913837,0.880746
754,-0.42818922,0.38200426,3.1666465,-0.96743006,-0.23151593,0.3137192,-0.895277
755,-0.49705204,0.36735645,0.38034856,1.9391325,-0.19869338,0.20192774,1.9114283
756,-0.51981467,0.3703254,0.12279721,1.9123996,-0.17962494,0.27013755,2.0167174
757,-0.5892919,0.36593923,2.0016124,0.22581266,-0.19453454,0.26995558,0.25953874
758,-0.3129159,0.39877152,0.5935159,1.6504493,-0.060768843,0.08922495,1.6816081
759,-0.27933156,0.39982885,0.526056,1.777937,-0.18084173,0.37565807,1.7817749
760,-0.50601786,0.32272196,5.2484603,-2.860862,-0.13621248,0.22421421,-2.9234822
761,-0.33240148,0.38768518,2.2745357,0.048958663,-0.19749114,0.25445193,0.083462246
762,-0.46884802,0.33970466,1.2948551,0.9681972,-0.19730568,0.28411624,0.9427167
763,-0.3463586,0.38369095,2.0720544,0.06220687,-0.22834474,0.26668656,0.1839183
764,-0.38522452,0.35981813,0.92998123,1.3428937,-0.13668598,0.22518109,1.3482288
765,-0.615285,0.35790703,1.8252586,0.41612658,-0.20710483,0.29575774,0.45288458
766,-0.42659035,0.3378654,2.1669645,0.05203741,-0.1470707,0.29984596,0.08861748
767,-0.5717885,0.37184703,3.8735886,-1.7091899,-0.15843055,0.24344173,-1.6086711
768,-0.3998252,0.35366458,1.493114,0.75873464,-0.1387174,0.1756596,0.7117531
769,-0.41329393,0.37072822,3.048658,-0.9351761,-0.24293925,0.37020007,-0.8224661
770,-0.5017696,0.37457088,3.7791753,-1.5252057,-0.27124116,0.32008344,-1.4631284
771,-0.31473026,0.36277598,1.2829311,0.90390253,-0.11440618,0.18103886,0.94767475
772,-0.44186905,0.3805217,-0.26489487,2.476916,-0.12482151,0.2226745,2.5421436
773,-0.37564355,0.37226808,-0.5084597,2.7731767,-0.14290987,0.22391655,2.8515813
774,-0.40385357,0.38520426,2.9953961,-0.7459515,-0.22807512,0.3009651,-0.71232295
775,-0.29832873,0.34124255,1.1432929,1.0282849,-0.12665294,0.27688134,1.0537447
776,-0.5881131,0.3809784,1.1804843,0.902953,-0.1258175,0.28389686,0.9813834
777,-0.2908564,0.3650492,0.82550395,1.3905401,-0.1546735,0.20510754,1.3712494
778,-0.48860952,0.32562315,2.6643744,-0.51113737,-0.054434624,0.23410907,-0.52679664
779,-0.34817055,0.35466036,0.9742363,1.2051867,-0.24739158,0.28283867,1.2617381
780,-0.34721467,0.3985307,0.5064892,1.6185986,-0.18021226,0.306153,1.7912357
781,-0.44767287,0.33340275,1.9366636,0.36986545,-0.14487514,0.18221098,0.37472695
782,-0.44005737,0.4025467,1.1252455,1.1545268,-0.2692817,0.33481407,1.1847249
783,-0.42275104,0.3721043,2.1548412,0.0002404632,-0.13589631,0.26218876,0.05958957
784,-0.4530893,0.36820865,1.6582897,0.6586887,-0.1882428,0.29066712,0.68192214
785,-0.35743043,0.37954804,1.8409156,0.36809555,-0.17446798,0.3214926,0.3881361
786,-0.2874155,0.33573592,3.414878,-1.1191273,-0.2134701,0.33106905,-1.1042559
787,-0.32651675,0.40319094,3.2019005,-1.0740632,-0.07926804,0.2611594,-1.0246387
788,-0.2582228,0.3414886,1.0339429,1.2763113,-0.15978654,0.22927883,1.2671025
789,-0.44277772,0.37478408,1.3090092,0.953513,-0.17995664,0.2264609,0.9078829
790,-0.29675785,0.38587862,0.14064926,2.1097763,-0.17183559,0.2212362,2.2093878
791,-0.44694322,0.36392272,1.7836351,0.4839736,-0.19244397,0.3040829,0.5452356
792,-0.2191772,0.38874418,3.2283988,-1.1093844,-0.15893386,0.2243371,-1.0295564
793,-0.45059788,0.36566234,2.73765,-0.46091944,-0.04417709,0.15334602,-0.56621075
794,-0.47417736,0.35599956,-0.36250418,2.613529,-0.16186726,0.2280183,2.6673248
795,-0.41241544,0.33855897,1.4104763,0.8342513,-0.17895655,0.23019986,0.8593481
796,-0.5031003,0.391579,2.1078334,0.09988108,-0.13752757,0.2749476,0.1870198
797,-0.27127847,0.34977707,3.1271548,-0.7772554,-0.15010044,0.240111,-0.8563284
798,-0.5001297,0.35106823,1.8797982,0.36562115,-0.07242652,0.25553972,0.33841705
799,-0.5263683,0.3583276,3.5381181,-1.2879207,-0.14164524,0.1739996,-1.2593874
800,-0.3860036,0.37022993,2.2028778,-0.026163505,-0.099952415,0.22045818,-0.008191341
801,-0.19123597,0.35050213,-0.12289358,2.3775861,-0.23149231,0.34586003,2.4126465
802,-0.5702197,0.36256433,1.3016548,0.85596913,-0.10662096,0.34249416,0.8849887
803,-0.37478295,0.36128932,0.20884289,1.9092774,-0.15719502,0.31590176,1.967041
804,-0.49284884,0.36301744,3.3754926,-1.2227803,-0.124800526,0.2832463,-1.1553345
805,-0.48240963,0.35070232,0.14608559,1.8737463,-0.15888306,0.2957931,2.0090094
806,-0.18913107,0.36500943,0.6819565,1.5134571,-0.11551322,0.16822584,1.5084742
807,-0.57417387,0.33464313,2.1216552,-0.024316153,-0.08785437,0.26827452,0.113284126
808,-0.34479615,0.39895794,0.8484154,1.4481809,-0.1309722,0.17984915,1.3516746
809,-0.40797114,0.3688291,1.4326751,0.61611557,-0.15864734,0.25740018,0.7545346
810,-0.5048824,0.37625605,0.28366792,2.0465527,-0.15247701,0.24448788,2.010529
811,-0.3195703,0.38398886,1.7584362,0.53844786,-0.21196584,0.29551786,0.5017605
812,-0.3019622,0.37663436,1.4864324,0.7819477,-0.21595995,0.22690353,0.7778493
813,-0.4205529,0.36491567,3.0062618,-0.9193562,-0.15466295,0.23169822,-0.73491377
814,-0.4578201,0.4116928,4.03137,-1.8978665,-0.1907388,0.35090595,-1.7741265
815,-0.3328948,0.40376744,0.25729227,2.004886,-0.20223166,0.22722779,1.9715006
816,-0.37320825,0.36162338,1.5680163,0.6697668,-0.18810791,0.2498457,0.67290545
817,-0.49267745,0.380214,1.6160458,0.53438985,-0.1805463,0.27457422,0.56559503
818,-0.3565084,0.38410002,3.1126442,-0.74065375,-0.16251782,0.30472383,-0.78306735
819,-0.48383924,0.3522922,1.5255601,0.6558749,-0.1948795,0.32354352,0.70777404
820,-0.39483857,0.35416153,0.74237555,1.5202918,-0.15935798,0.29374215,1.5215739
821,-0.45277148,0.34860688,2.4631808,-0.22684592,-0.17550953,0.22659811,-0.15360734
822,-0.39041537,0.40073374,2.7397244,-0.43248692,-0.16468795,0.3159258,-0.4796471
823,-0.56206036,0.3633474,3.7317634,-1.5454371,-0.22243138,0.3161953,-1.4146416
824,-0.20804235,0.42291492,0.16902316,2.110406,-0.092139855,0.12177271,2.1710389
825,-0.35701832,0.34366238,1.1916163,1.08734,-0.15706342,0.16095227,1.0922692
826,-0.30458784,0.3884711,0.30792543,1.8819672,-0.14457117,0.13412577,1.911426
827,-0.36743793,0.3840111,-0.3688505,2.533397,-0.13315584,0.21481094,2.5915103
828,-0.49669558,0.35656452,1.9751709,0.05927461,-0.12858044,0.22714473,0.18492608
829,-0.48442096,0.35327017,3.3568084,-1.1126679,-0.13236636,0.14294113,-1.126744
830,-0.42191055,0.38425347,-0.49646106,2.7212734,-0.13926968,0.20080166,2.7345915
831,-0.3732345,0.39626247,0.6376787,1.5295703,-0.037340004,0.12782322,1.6061866
832,-0.43298963,0.39103216,2.5590909,-0.27687976,-0.12891993,0.19188538,-0.23648193
833,-0.36053032,0.40722415,3.320062,-0.9730502,-0.20535907,0.26519042,-1.059415
834,-0.38880178,0.38968325,3.5141494,-1.2344102,-0.1341924,0.16883337,-1.2038987
835,-0.314287,0.40233955,4.2256093,-1.8692024,-0.17284322,0.3101578,-1.9446396
836,-0.37429488,0.39364207,1.4859726,0.6595539,-0.14055473,0.21103606,0.66891897
837,-0.45155692,0.36039397,2.8807433,-0.77664196,-0.14878516,0.17098361,-0.668166
838,-0.38335636,0.37933165,0.93561655,1.1846148,-0.14117666,0.21442755,1.2704424
839,-0.3958129,0.40298834,0.5456387,1.7560772,-0.18776155,0.25405854,1.708528
840,-0.45891222,0.37676218,1.572589,0.7386677,-0.17361443,0.2676897,0.69098693
841,-0.33005866,0.38798672,2.6779518,-0.6662814,-0.18426225,0.28210765,-0.5181433
842,-0.6066456,0.3542793,-0.2469037,2.4737132,-0.11962523,0.29339078,2.446286
843,-0.43444276,0.37942085,1.4996928,0.75008225,-0.19839197,0.3138535,0.79719424
844,-0.40177146,0.3895853,2.8142948,-0.46668485,-0.15814896,0.24445811,-0.5118913
845,-0.4461024,0.3655338,1.1217518,1.0710089,-0.23602137,0.2588892,1.1386348
846,-0.48671255,0.3406867,1.126844,1.2161744,-0.22408445,0.18735428,1.1010535
847,-0.414283,0.35641882,2.2968981,-0.0075782994,-0.21174122,0.28098652,0.0014739927
848,-0.32821617,0.36254224,-0.44399548,2.6918857,-0.13036722,0.27741492,2.7507308
849,-0.35835576,0.41643062,0.9824003,1.27205,-0.18418074,0.37356186,1.3072457
850,-0.35454056,0.36633176,-0.21091771,2.273423,-0.18696967,0.24752584,2.4413214
851,-0.4113104,0.3997806,2.1954796,0.17339297,-0.17672598,0.29283965,0.16090229
852,-0.38675424,0.39232048,1.1592876,1.0780933,-0.19289014,0.1777459,1.059187
853,-0.4137715,0.342762,0.86457705,1.3222944,-0.1598161,0.2738793,1.3512248
854,-0.3267794,0.4283986,0.4246207,1.8236907,-0.24271338,0.3847362,1.9305232
855,-0.27636418,0.35995212,2.02098,0.1715765,-0.2229355,0.39254224,0.2680264
856,-0.48113626,0.35515174,1.7418509,0.5221271,-0.15827371,0.3286725,0.57541794
857,-0.4538422,0.38108507,0.17506312,2.030585,-0.16901676,0.25846112,2.076402
858,-0.2552115,0.4136908,1.5163952,0.7357985,-0.14942983,0.22178271,0.7654512
859,-0.5522351,0.35174254,1.9524546,0.3165523,-0.09696464,0.16401592,0.252644
860,-0.58182466,0.37859,3.0790598,-0.81205946,-0.15824264,0.23496293,-0.7581946
861,-0.385491,0.3554632,2.0279014,0.2001278,-0.13547143,0.2753202,0.21025796
862,-0.3956838,0.360336,0.9384185,1.1264337,-0.1495885,0.30558726,1.2477615
863,-0.23667297,0.37101224,0.83831763,1.3148248,-0.19017303,0.3204877,1.4413592
864,-0.6390781,0.36272788,2.450941,-0.23345292,-0.12970999,0.17842989,-0.23477234
865,-0.5247685,0.36659756,2.430163,-0.12515117,-0.20100059,0.32349166,-0.06758362
866,-0.4472425,0.38170567,0.45760933,1.7293476,-0.1393253,0.20612241,1.6746275
867,-0.44123265,0.38833827,1.7994354,0.49098426,-0.17748357,0.29559848,0.51609397
868,-0.63931274,0.34597835,2.432178,-0.25920135,-0.19772217,0.3109276,-0.18999252
869,-0.5562993,0.36875454,1.829667,0.25999966,-0.11594268,0.21840844,0.38992918
870,-0.35683218,0.36520025,1.9746743,0.22544342,-0.15294269,0.23319113,0.22585596
871,-0.4389635,0.3861891,3.6237993,-1.596626,-0.18285555,0.25821698,-1.3456075
872,-0.34546095,0.39056754,2.510103,-0.1976523,-0.2317921,0.26812437,-0.14286597
873,-0.42792377,0.35434088,1.8419886,0.20273943,-0.066139236,0.18843552,0.29338953
874,-0.31074908,0.3580668,0.5322751,1.6911967,-0.010991328,0.18379736,1.6760675
875,-0.30343834,0.38076037,1.7095224,0.46834996,-0.1412939,0.21860571,0.5001958
876,-0.4105661,0.38684636,3.7078958,-1.2885753,-0.15654041,0.2654298,-1.3066747
877,-0.5567549,0.3310613,2.3172565,-0.072305694,-0.08111218,0.2083697,-0.10898873
878,-0.3025895,0.40127605,0.4392028,1.7476019,-0.14299536,0.1682135,1.8632077
879,-0.41347662,0.37825263,3.8951366,-1.608728,-0.2544214,0.30014881,-1.5091343
880,-0.3658374,0.38459596,3.282496,-1.0607479,-0.20929113,0.3113103,-1.0204171
881,-0.35353756,0.39355448,-1.0608339,3.2931652,-0.1768392,0.2495359,3.4681158
882,-0.23640014,0.40420732,1.4242169,0.79521537,-0.14143078,0.2539717,0.8332888
883,-0.49710265,0.35262826,2.3787537,-0.05754058,-0.16725034,0.2581061,-0.06509142
884,-0.39944386,0.36494118,2.3462813,-0.120773815,-0.16770306,0.2592553,-0.055572886
885,-0.45812473,0.3573508,2.0100594,0.2168049,-0.19631709,0.26146796,0.27086437
886,-0.43359149,0.33109736,3.9917855,-1.8370678,-0.17410895,0.28536332,-1.859761
887,-0.474509,0.36008623,2.1145735,0.11014563,-0.07121303,0.1598013,0.045003057
888,-0.40151092,0.39676067,0.27581495,1.8689935,-0.112063386,0.2806528,1.9675688
889,-0.3017572,0.39462408,1.0845218,1.2384403,-0.2195584,0.28418028,1.2766347
890,-0.34341455,0.34066027,0.9864782,1.1952655,-0.19690913,0.27936506,1.333556
891,-0.32693496,0.353792,1.684258,0.51946086,-0.17412561,0.20427956,0.5644534
892,-0.36134472,0.3732467,5.981452,-3.4195867,-0.19287896,0.33267972,-3.5450418
893,-0.29775384,0.40401027,2.7210076,-0.64174265,-0.073214516,0.15635693,-0.61481816
894,-0.48839617,0.37397712,1.7668151,0.4681725,-0.1480267,0.2593029,0.5725226
895,-0.27908325,0.36138994,1.5114654,0.42930278,-0.15045318,0.3224907,0.599802
896,-0.4441308,0.3570713,0.28712136,1.9377364,-0.17738971,0.24271677,1.8720691
897,-0.482783,0.35793838,0.83159065,1.5497918,-0.17935595,0.19117723,1.4847116
898,-0.5618505,0.35581484,0.12114073,2.055191,-0.19142129,0.27530548,2.1356483
899,-0.5750576,0.35532314,4.174482,-1.9960175,-0.13955073,0.21239032,-1.9395192
900,-0.39440107,0.39551616,1.2079394,0.9143687,-0.19238015,0.30583212,0.8748834
901,-0.44973186,0.40782958,4.20878,-2.0253773,-0.16646652,0.30005267,-1.9541093
902,-0.32917556,0.38931358,-0.17817761,2.250725,-0.1634186,0.2144391,2.3821158
903,-0.4316283,0.38426447,0.42667794,1.7608689,-0.2069822,0.31478593,1.9108014
904,-0.38584965,0.35665596,2.552127,-0.27696657,-0.1286304,0.22383432,-0.3074828
905,-0.33217376,0.38079235,0.37977147,1.7744853,-0.14466454,0.26278913,1.8639629
906,-0.5093847,0.36390227,1.7180926,0.47666362,-0.20024335,0.32876852,0.5896005
907,-0.48708373,0.34208325,0.7999201,1.4534861,-0.2419649,0.24475388,1.3972586
908,-0.4534645,0.42437923,1.8856366,0.16586621,-0.11722358,0.16502626,0.26559675
909,-0.40927306,0.38660356,0.8759129,1.4524617,-0.14899197,0.19503221,1.4161484
910,-0.4457576,0.3971424,3.8475978,-1.7004684,-0.1845477,0.29145256,-1.7019141
911,-0.29271185,0.38373134,1.6197082,0.61397195,-0.13038231,0.22464769,0.56142503
912,-0.4828369,0.37200886,2.2546713,-0.023253046,-0.098572455,0.20199901,0.011679526
913,-0.55372316,0.3476733,2.8155868,-0.68772197,-0.15461451,0.2563966,-0.57814777
914,-0.2657097,0.3989547,2.9289474,-0.695939,-0.20474246,0.3456347,-0.6779681
915,-0.370574,0.3694077,1.9312888,0.30009234,-0.11635635,0.1638284,0.2679169
916,-0.43870276,0.38495225,1.1200607,1.1036639,-0.18299976,0.29600227,1.1397783
917,-0.19747806,0.39660576,1.8322011,0.3172342,-0.16643655,0.3389958,0.35783464
918,-0.36935532,0.34774765,0.41247025,2.04882,-0.123533756,0.22255577,1.9286423
919,-0.42991385,0.3420256,0.7556496,1.4340004,-0.16935465,0.26532736,1.487212
920,-0.27214125,0.3660575,-1.1924776,3.388814,-0.11782797,0.17945628,3.4572253
921,-0.42464325,0.33702928,2.7603638,-0.4569258,-0.20227763,0.3164414,-0.42666474
922,-0.29988545,0.35873947,-0.3742798,2.645598,-0.0605514,0.1967502,2.696814
923,-0.3481383,0.40065643,0.6043827,1.574049,-0.19165716,0.3071032,1.6127824
924,-0.33294335,0.3451666,-0.94262385,3.1578908,-0.22507347,0.18295133,3.3029952
925,-0.32203087,0.40695044,0.49001142,1.6546868,-0.18987094,0.3076877,1.7919701
926,-0.34065586,0.36052832,0.92885375,1.2092427,-0.13898586,0.27759084,1.2121508
927,-0.4047093,0.38984174,2.9486465,-0.78679067,-0.2004384,0.32682946,-0.68257433
928,-0.45233104,0.38094062,0.52909976,1.6755544,-0.19379555,0.33468994,1.7648921
929,-0.3913649,0.41132015,3.3694024,-1.3360889,-0.1611854,0.2544015,-1.1946671
930,-0.4643307,0.38140664,-0.33092958,2.4330676,-0.09552335,0.2763712,2.5544167
931,-0.48045856,0.34258717,2.5272105,-0.3025255,-0.14070669,0.23507471,-0.29553857
932,-0.30854642,0.36641166,0.14181736,1.9830503,-0.14563125,0.22566237,2.1285744
933,-0.5671712,0.36071575,3.4724112,-1.229032,-0.21561497,0.3185303,-1.1360573
934,-0.40367132,0.388148,2.0933447,0.050638285,-0.12498334,0.27592137,0.13078502
935,-0.58811265,0.3506389,3.1770864,-1.102037,-0.14172968,0.19065198,-0.9913484
936,-0.34150055,0.38126758,1.9740765,0.2797367,-0.21203993,0.25082445,0.28265202
937,-0.3570321,0.35781717,4.412795,-2.4215186,-0.1828589,0.24736358,-2.287441
938,-0.461548,0.38052318,-0.2719728,2.5349572,-0.1096259,0.11727396,2.5044553
939,-0.42000043,0.39657173,0.72800547,1.4999971,-0.11746185,0.20852041,1.5298507
940,-0.45265844,0.38624018,3.3209255,-1.1282426,-0.11909476,0.24549158,-1.0461068
