,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3
48,-0.096796334,0.46845868,2.0923676,0.14160717,-0.008836117
49,-0.340853,0.41209576,2.3162405,0.06811057,-0.039695017
50,-0.34033912,0.39322674,2.3205392,0.027658554,-0.062675186
51,-0.50197124,0.38751796,2.1266885,0.053215053,0.01871406
52,-0.34902757,0.39835912,2.3255992,0.029504135,-0.04029819
53,-0.38863432,0.39234948,2.028614,0.04838251,0.0052698846
54,-0.27799854,0.4315189,1.9896514,0.0969676,-0.056133457
55,-0.2976251,0.44605365,2.0124905,0.11469227,-0.0030981787
56,-0.27873254,0.45702392,2.0881395,0.0488292,-0.005658087
57,-0.22627081,0.4063858,2.0781727,0.08797633,0.026462106
58,-0.46498346,0.40398768,2.0271368,0.08528845,-0.01805551
59,-0.19285461,0.4429873,2.3581479,0.07978847,-0.010999618
60,-0.44809565,0.3848442,2.1054757,0.112772256,-0.014724363
61,-0.2395024,0.41773805,2.1218963,0.079507545,-0.0609858
62,-0.10111851,0.4451145,2.183344,0.061859645,0.030984374
63,-0.24288993,0.42141178,2.1103866,0.095396474,-0.056881547
64,-0.17718627,0.44981033,2.0988085,0.11142393,-0.021459723
65,-0.36724377,0.3897312,2.0981174,0.059208434,-0.043517966
66,-0.31187296,0.40202022,2.0976455,0.1038571,-0.016647754
67,-0.3107519,0.4251514,2.1053755,0.053589378,-0.046020173
68,-0.20901753,0.4324215,2.2045023,0.06994697,-0.04412355
69,-0.42356184,0.4165721,2.1298923,0.121206954,0.0030394918
70,-0.26940152,0.4156479,2.069989,0.08316743,0.017367268
71,-0.2542354,0.3765742,1.8844808,0.12752092,-0.0061636744
72,-0.36640683,0.44240776,2.235574,0.08951119,-0.025826106
73,-0.15448217,0.43349186,2.234008,0.069516525,0.05713279
74,-0.32969636,0.4343346,2.106084,0.083581254,0.021535749
75,-0.18399437,0.39970487,2.1678643,0.1116729,0.055650193
76,-0.3201736,0.4475602,2.1515713,-0.0035389632,-0.03713266
77,-0.3108867,0.3634911,2.1013901,0.0500331,0.009504315
78,-0.27261376,0.44165438,2.0808463,0.07435351,-0.017414296
79,-0.2984303,0.40474173,2.3207617,0.07673689,-0.028520169
80,-0.3985436,0.40947697,2.2052863,0.08908078,-0.08081311
81,-0.26368222,0.42841995,2.181706,0.109696865,-0.05826334
82,-0.2409067,0.41593978,2.0715442,0.088172704,0.0022587231
83,-0.23478575,0.4285101,2.0519679,0.07488207,-0.04309612
84,-0.4004365,0.4331832,2.001797,0.14259434,0.029035674
85,-0.38124293,0.4133957,2.2132733,0.08255335,0.019126179
86,-0.3145361,0.41021416,2.1303935,0.0844564,-0.007495853
87,-0.2287642,0.44352975,2.1049893,0.11879527,-0.06218734
88,-0.3107278,0.42620063,2.4995666,-0.008276364,-0.10465861
89,-0.18621856,0.4252337,2.0633454,0.10737554,0.040115688
90,-0.31527057,0.38378,2.0717945,0.099019594,-0.039988086
91,-0.20626588,0.42673904,2.1036563,0.10275843,-0.05171085
92,-0.25234467,0.42911103,1.8429445,0.12495177,0.04533894
93,-0.19432995,0.42743745,2.2721696,0.07450953,-0.015157023
94,-0.48616385,0.3941207,2.0732207,0.08479482,-0.0034968548
95,-0.45126224,0.3866663,2.0177538,0.11072853,-0.02504294
96,-0.2832295,0.39383045,1.8932459,0.1133612,-0.041323315
97,-0.1754674,0.41254875,2.0903826,0.087338656,-0.021083815
98,-0.23633458,0.41961482,2.2273312,0.007901346,-0.050794702
99,-0.46832657,0.38264602,2.269968,0.08728859,-0.0013341524
100,-0.24787512,0.40968376,2.0985446,0.09273364,0.03346209
101,-0.031147188,0.4477039,2.1959279,0.07984401,0.00045241922
102,-0.30231526,0.39003995,2.127847,0.07969654,0.00029256387
103,-0.19430663,0.42418516,2.1864188,0.06448943,-0.029971804
104,-0.23196541,0.4322103,2.0520086,0.10244676,-0.04290159
105,-0.09555478,0.43660223,2.1311338,0.049036227,0.02133585
106,-0.2901688,0.40438235,2.181159,0.115112625,-0.050957993
107,-0.023762507,0.42438433,2.114601,0.12713265,-0.03333542
108,-0.24740466,0.42426264,1.962249,0.040690854,-0.0025023224
109,-0.41001984,0.40968782,2.1669474,0.09532339,0.016819388
110,-0.28720045,0.44093645,2.0589592,0.10282032,-0.035286345
111,-0.38276905,0.38989446,2.0489895,0.10392417,-0.050850213
112,-0.2970876,0.44888768,1.9696194,0.11712123,0.04894012
113,-0.4185541,0.3936136,2.1752448,0.14251071,-0.047006615
114,-0.29630604,0.4057476,2.234161,0.12952621,-0.032949533
115,-0.18106306,0.44496664,2.0602422,0.09266549,-0.035618372
116,-0.14165983,0.48364025,2.1110973,0.11095712,0.032775756
117,-0.1666622,0.44353232,2.0965486,0.058091905,0.015673503
118,-0.22167367,0.42967469,2.221278,0.06515762,-0.023952845
119,-0.061650686,0.45467624,2.1138844,0.04255839,0.056958012
120,-0.1332148,0.44549993,2.0304227,0.11030857,0.04229801
121,-0.11554287,0.45087308,2.0624743,0.17133085,-0.038517874
122,-0.2549502,0.43399954,2.1015468,0.04642384,0.026490942
123,-0.22257508,0.39983,2.1522264,0.0782065,-0.028609985
124,-0.16774721,0.41813812,2.423009,0.058238443,-0.10047159
125,-0.4666905,0.4123587,2.0469704,0.08231956,0.012880144
126,-0.26049072,0.4464391,2.0390527,0.079054385,0.048247043
127,-0.25610963,0.41896072,1.9345208,0.08433939,0.05514925
128,-0.29555878,0.42524305,2.070126,0.10669874,-0.030864982
129,-0.31499577,0.3699474,2.0628517,0.09337351,-0.0353634
130,-0.29523066,0.4533549,2.1885881,0.08684728,0.004999909
131,-0.11254084,0.45455563,2.2362614,0.14053014,0.016168067
132,-0.2660608,0.3711561,2.2516963,0.069346264,0.059402715
133,-0.3465533,0.41599727,1.9518558,0.07975561,-0.04114461
134,-0.23597099,0.39674726,2.064884,0.07923626,-0.025961185
135,-0.21693116,0.4593014,2.066622,0.08379239,-0.017847696
136,-0.068313375,0.4350101,2.1067288,0.062073845,-0.02908238
137,-0.3760341,0.41512975,2.0175984,0.086856544,0.07854778
138,-0.2885034,0.39711383,2.0946732,0.026716283,0.046369035
139,-0.16631597,0.40602982,2.160053,0.05378854,-0.018034918
140,-0.12699407,0.4377034,2.212112,0.046940085,-0.04238821
141,-0.40700012,0.43071094,1.9529672,0.05451297,-0.022562273
142,-0.28191742,0.4242385,2.2831893,0.09249991,0.0064794514
143,-0.18489237,0.39267814,2.0210419,0.02894193,0.030358283
144,-0.22479889,0.43905297,2.052623,0.08286998,0.023867989
145,-0.2853376,0.42937577,2.1329887,0.107627824,-0.083352976
146,-0.18917117,0.4538017,2.1466272,0.082152605,0.009642787
147,0.042413585,0.458957,2.1854246,0.06592223,0.00085617916
148,-0.25692403,0.4045643,2.3088834,0.07419552,-0.12807825
149,-0.23462448,0.4351175,1.9432032,0.09438483,0.013646907
150,-0.35242903,0.37701538,2.1859822,0.05425932,0.031093609
151,-0.20077085,0.42249924,2.020438,0.03650789,0.025704086
152,-0.32549167,0.39487305,2.0430176,0.14483318,0.02472714
153,-0.35840353,0.43213093,2.1921802,0.08128991,0.017174441
154,-0.17317437,0.41769558,2.119483,0.07849305,-0.014956005
155,-0.289018,0.3989094,2.104258,0.11589067,-0.11778217
156,-0.07260016,0.44187674,2.1495187,0.08858373,0.00355194
157,-0.5635511,0.39851353,2.05303,0.1642178,-0.0059346645
158,-0.20750311,0.39228293,2.2889776,0.07836557,-0.032979958
159,-0.183842,0.4467953,2.1590629,0.068470255,0.014979022
160,-0.19934978,0.4489238,2.0298448,0.10553291,0.012911944
161,-0.27493083,0.40215325,2.115138,0.10303162,0.05665143
162,-0.29121566,0.45829538,2.1140707,0.075556576,-0.034278236
163,-0.42290574,0.4149571,1.8841283,0.10777527,-0.045515407
164,-0.42729226,0.3895042,2.2102263,0.093320586,0.017016256
165,-0.036918133,0.44481507,2.1144874,0.09494672,-0.0049479837
166,-0.47517052,0.40455538,2.1007204,0.12102155,-0.021317393
167,-0.18203335,0.45271882,1.9504324,0.09082312,0.035955034
168,-0.3934192,0.37866884,2.2673457,0.13030122,-0.097808726
169,-0.23951727,0.45208544,2.0361187,0.11603352,-0.024512455
170,-0.29965192,0.47208658,2.1285062,0.09532095,-0.03604782
171,-0.5181002,0.38412488,2.167635,0.09631489,-0.07930723
172,-0.1621919,0.46297705,2.0489116,0.12691054,0.017135598
173,-0.2410509,0.43535563,2.0941854,0.085139215,0.004929088
174,-0.22074445,0.4379523,2.1066804,0.11983927,-0.05274192
175,-0.42723718,0.4184486,2.1511219,0.10470948,0.023396289
176,-0.27256534,0.42816302,2.1751444,0.05627135,-0.010842498
177,-0.37476018,0.43113068,2.0246375,0.09072459,-0.018544322
178,-0.4540446,0.37810758,1.7576399,0.13096601,0.0013779606
179,-0.3336245,0.41068926,2.019412,0.1410251,0.034155898
180,-0.22761469,0.39934722,2.0764425,0.05241033,0.007339806
181,-0.3638324,0.41596937,2.2638416,0.07846655,-0.07179923
182,-0.1703154,0.41109413,2.0491216,0.10282328,0.05056043
183,-0.076024495,0.4164014,2.2512882,0.05846771,-0.057700817
184,-0.19195814,0.43136472,2.2478914,0.11604243,0.037832823
185,-0.38165045,0.36578938,2.260029,0.084722266,-0.089462094
186,-0.10835287,0.4015544,2.0249953,0.14578739,-0.0038649545
187,-0.12293663,0.40140226,2.1813293,0.08443466,-0.05094981
188,-0.32819572,0.41393605,2.1954842,0.04965851,-0.030365298
189,-0.3142809,0.42168984,2.0299916,0.0934485,0.0072905025
190,-0.29549927,0.47512755,2.048739,0.12058773,-0.028428815
191,-0.29470706,0.4207065,2.2368007,0.12428497,-0.059129305
192,-0.2691019,0.4239808,2.1390624,0.06501923,0.028948203
193,-0.06147607,0.45319915,2.013912,0.102472484,0.058906894
194,-0.2328529,0.4431858,2.0608666,0.122264914,-0.033262234
195,-0.31864217,0.41750336,2.246693,0.16208138,-0.059972014
196,-0.23671755,0.48081616,2.1744072,0.05211383,0.01669496
197,-0.29721546,0.4230043,2.2554693,0.08116994,-0.028289203
198,-0.35892984,0.4304274,2.147004,0.14124891,-0.04478723
199,-0.38100937,0.3826404,2.1911573,0.039270986,0.0013929032
200,-0.24053085,0.44427454,2.2152092,0.092650406,-0.051181287
201,-0.23176876,0.42903423,1.9863802,0.0879722,0.0050657177
202,-0.052468408,0.45146787,2.0880108,0.15237789,-0.08105924
203,-0.1664535,0.49843997,1.9388969,0.11026155,0.009763897
204,-0.2777055,0.40833223,2.2539303,0.08256978,-0.011814595
205,-0.28033224,0.41551247,1.8986659,0.12703048,0.08250507
206,-0.16326661,0.4141548,2.144944,0.03853405,-0.010987634
207,-0.35181934,0.3993772,2.252192,0.0756436,-0.030671693
208,-0.12713984,0.441567,2.0107594,0.09611926,-0.004429302
209,-0.25524786,0.4361309,2.0280166,0.10527734,-0.05085166
210,-0.30182928,0.4022851,2.0733366,0.08922624,-0.014966318
211,-0.09137155,0.39043364,2.1314461,0.11288325,-0.089112096
212,-0.29666257,0.4091057,1.8458067,0.118489556,0.06660577
213,-0.11341433,0.44799906,2.3176544,0.004589905,-0.018340355
214,-0.32218295,0.42857707,2.2300754,0.040827125,-0.020538533
215,-0.16463776,0.45713097,2.3523126,0.0793386,-0.020586852
216,-0.2553079,0.4267031,2.2967937,0.10098659,-0.01499043
217,-0.26525313,0.4154604,2.2666805,0.06486253,-0.07060943
218,-0.11244334,0.41337025,2.2129717,0.045851383,0.05229544
219,-0.35893536,0.4020416,2.1856718,0.05366198,0.020236079
220,-0.29004484,0.41682386,2.19661,0.13151701,0.015657926
221,-0.34410748,0.42555714,2.1218336,0.0981897,-0.08024575
222,-0.24883097,0.40406102,1.9957334,0.1721442,-0.055944238
223,-0.26012972,0.4032128,2.1415687,0.053627316,-0.02713115
224,-0.32909602,0.4084506,2.1278265,0.099017166,-0.050114274
225,-0.1673728,0.4114349,2.2549925,0.10255408,-0.03551543
226,-0.43586913,0.41349593,2.1187098,0.10998547,-0.051616278
227,-0.12646247,0.45811865,1.950076,0.11360857,-0.008167178
228,-0.21556595,0.4614077,1.8633126,0.103615694,0.04128825
229,-0.33627826,0.4513674,1.9698397,0.09774653,-0.06367581
230,-0.43716475,0.40583423,2.1651897,0.10818678,-0.030933151
231,-0.38613313,0.36757138,2.0709317,0.079978116,-0.036616873
232,-0.47474983,0.40492564,2.134435,0.11059259,-0.07456978
233,-0.26630825,0.39928952,2.1484623,0.056202598,-0.020092845
234,-0.25315732,0.4451987,2.0300777,0.0631741,0.038103245
235,-0.28192848,0.44433084,1.9066751,0.10306884,0.004980614
236,-0.31084305,0.45905468,2.2281144,0.069400184,-0.15473968
237,-0.18032002,0.4582793,2.1787527,0.06285054,-0.049554065
238,-0.38312787,0.4326408,1.872786,0.108170345,-0.021164665
239,-0.44007146,0.3766755,1.9485166,0.09540338,0.015437944
240,-0.16876982,0.44384724,2.090991,0.059776854,-0.05538997
241,-0.31401658,0.4165242,2.2841473,0.059300844,-0.02833286
242,-0.32749885,0.44115973,2.2116942,0.111279175,0.024831565
243,-0.38023168,0.41405895,2.277678,0.062276237,0.01475512
244,-0.11558768,0.47754174,1.9923965,0.06663928,-0.058795743
245,-0.10020058,0.4976884,2.120075,0.06880422,0.02316493
246,-0.20356247,0.4493528,2.1142366,0.0786842,-0.04650006
247,-0.14360118,0.45327646,2.0645213,0.07025119,0.043475125
248,-0.30582547,0.40496334,2.1146493,0.07132521,-0.042252656
249,-0.2442331,0.47754493,2.168382,0.14558682,-0.05597545
250,-0.23853506,0.39978006,2.0089524,0.057394397,0.047207013
251,-0.23570088,0.4198977,2.0851777,0.052496783,0.04288432
252,-0.12031611,0.44220975,2.0548542,0.07579556,-0.03337221
253,-0.26430178,0.38197455,2.1253426,0.11358393,0.025567373
254,-0.40954664,0.40899333,2.052197,0.11256094,-0.054887366
255,-0.47988686,0.40585732,2.2396636,0.06595666,-0.062200993
256,-0.25731358,0.45101616,2.0202467,0.096812904,0.021409957
257,-0.049042966,0.41018558,2.13958,0.07378954,-0.0027173657
258,-0.33542463,0.43002057,2.1192265,0.0884705,-0.030033512
259,-0.27086806,0.46193218,2.0755749,0.077245034,-0.07108173
260,-0.18683952,0.47955534,2.0285292,0.06581408,0.02579171
261,-0.25043303,0.39385965,2.163179,0.09385636,0.004055292
262,-0.151984,0.39628777,1.9970651,0.1105394,0.046165697
263,-0.19895795,0.4116771,1.9027212,0.0736036,0.06724085
264,-0.3561769,0.40591067,2.1758394,0.025980162,-0.081671834
265,-0.23839109,0.4250283,2.2142546,0.041588765,0.007497334
266,-0.3436737,0.40509102,2.1505075,0.10816971,-0.049847126
267,-0.41964063,0.425417,1.911757,0.120956376,0.036220014
268,-0.24039228,0.43009222,2.118786,0.04830833,-0.009630315
269,-0.40791827,0.38644814,2.1573074,0.08243507,-0.07484092
270,-0.34913906,0.41717044,2.0348673,0.13129957,-0.036528036
271,-0.120653786,0.4665391,1.8647004,0.09754335,0.04627256
272,-0.2781088,0.38248456,1.9414574,0.09133013,-0.014405841
273,-0.1230349,0.4279849,2.0878518,0.12793233,-0.015653996
274,-0.26695773,0.4101762,2.098604,0.15322669,-0.055888772
275,-0.4331551,0.43002892,2.1751347,0.10868651,-0.016424403
276,-0.2106965,0.51123834,2.2848473,0.085454,-0.0068679773
277,-0.4303016,0.39080042,2.1354477,0.07112017,-0.07262673
278,-0.28973627,0.45791003,1.9554238,0.09754372,0.014303466
279,-0.30659828,0.3591046,1.8625511,0.17032956,-0.014887318
280,-0.13187046,0.42615232,2.122279,0.112729765,-0.041772526
281,-0.40345606,0.3577766,2.1420517,0.05373829,0.024485549
282,-0.19899212,0.38638577,2.0125012,0.106435075,0.034658056
283,-0.35589457,0.42846423,2.1768854,0.07681376,-0.08001451
284,-0.14134328,0.40982533,2.1247106,0.036435287,-0.08791051
285,-0.22867168,0.43343714,1.9463487,0.11751981,0.026783178
286,-0.20298895,0.42971024,1.9189746,0.08176347,0.0038786184
287,-0.27932706,0.4224996,2.201435,0.048811637,-0.05182223
288,-0.17924167,0.4436947,1.9742706,0.1294152,0.042542726
289,-0.23121686,0.42416868,2.1149988,0.08251335,-0.041465316
290,-0.3474951,0.43325853,1.9559106,0.18585561,-0.06958004
291,-0.21288213,0.48668227,2.3015153,0.06390465,-0.049887083
292,-0.31801164,0.4415715,1.9540083,0.11912954,-0.004784599
293,-0.16025133,0.46952933,2.2048738,0.08488517,0.025043583
294,-0.4021145,0.3698982,2.001544,0.12333863,-0.06244354
295,-0.26555178,0.4259807,2.021377,0.105426244,-0.0022197992
296,-0.28331015,0.433496,2.1632144,0.0975721,-0.016896099
297,-0.3869771,0.4061146,2.1242366,0.13930449,-0.06973408
298,-0.24653848,0.47212905,2.0156264,0.050061185,-0.018997861
299,-0.34342486,0.3846977,2.1426737,0.081988305,-0.0044874446
300,-0.18738368,0.44752085,2.1371374,0.12275191,-0.030320408
301,-0.21020801,0.42779568,2.3599598,0.024790993,-0.06606151
302,-0.17362708,0.43942302,2.1546056,0.097595185,-0.030610777
303,-0.38241476,0.38634947,2.288292,0.016560258,-0.044756763
304,-0.26416636,0.4067275,2.166673,0.03316977,-0.043706946
305,-0.39704874,0.40078476,2.2055905,0.1053338,0.020490617
306,-0.36947915,0.41121817,2.0183463,0.075654626,0.040646423
307,-0.10668314,0.46851578,2.1832783,0.058521967,-0.035978265
308,-0.25098875,0.40733266,2.152239,0.121237256,-0.05086986
309,-0.2904031,0.3990104,1.9671068,0.13116145,0.020703975
310,-0.20465924,0.46474156,2.010593,0.13084781,-0.008960295
311,-0.2778166,0.44622934,2.150731,0.10641327,-0.007932506
312,-0.4045021,0.37941045,2.0835714,0.13720332,-0.05820508
313,-0.21202008,0.41226435,2.0366883,0.114121,-0.03537038
314,-0.30215102,0.4292021,2.2490323,0.035233926,0.052123364
315,-0.30281398,0.43255958,2.1887689,0.034805305,-0.10062895
316,-0.3293025,0.4011929,2.1988292,0.07499667,-0.022044968
317,-0.19060312,0.42555198,2.357584,0.020194631,-0.05690942
318,-0.2706299,0.44707462,2.049245,0.10658191,0.0067582787
319,-0.012146465,0.46437237,2.2039318,0.08516469,-0.081085406
320,-0.44211757,0.3910252,2.2636132,0.06996576,-0.01901569
321,-0.26145178,0.4532178,2.2062373,0.019964881,-0.004684501
322,-0.22276784,0.44945848,2.038527,0.14049253,0.003927023
323,-0.30442652,0.4153224,2.0129051,0.13476035,0.059164893
324,-0.44137892,0.4422794,2.0657313,0.116636276,-0.045362934
325,-0.13692735,0.44535828,2.0396442,0.11147252,0.0052422346
326,-0.33691904,0.41442913,2.2000232,0.109639406,-0.039081484
327,-0.19654529,0.44958803,2.0882816,0.1101979,0.016963245
328,-0.16871722,0.46270305,2.2339604,0.04315959,-0.030357385
329,-0.2929069,0.4541254,2.2130234,0.062431023,-0.08590473
330,-0.11648255,0.44521424,1.9091282,0.13638195,-0.0368168
331,-0.3556016,0.42437208,1.9259832,0.14497626,0.033088516
332,-0.41684732,0.39073378,2.2845032,0.062007174,-0.04752786
333,-0.22343038,0.43124208,2.063618,0.13455732,-0.053772535
334,-0.3568944,0.39357397,1.7953889,0.1682781,-0.010895575
335,-0.33160982,0.4286526,2.1844192,0.059258934,-0.06316609
336,-0.3652789,0.4161871,2.1200385,0.07033283,-0.043750077
337,-0.17872034,0.44461274,2.1387901,0.07399942,0.03408883
338,-0.37642488,0.4151428,1.8924209,0.10217253,-0.036557566
339,-0.2652676,0.43717438,2.155053,0.12645394,-0.078932226
340,-0.44141158,0.41559878,2.1951249,0.06761053,-0.08304278
341,-0.24049485,0.41345486,2.2436807,0.09060116,0.030952318
342,-0.27444702,0.39656895,2.048796,0.14663203,-0.014604296
343,-0.35114065,0.41841087,2.1608937,0.07747636,0.03521608
344,-0.30203563,0.39817014,1.9997666,0.08660931,-0.024360044
345,-0.32599884,0.41123626,2.1978064,0.02197806,0.043052614
346,-0.32667565,0.39743772,2.2302942,0.0072505893,-0.03284626
347,-0.30577117,0.41603523,2.063802,0.0926543,-0.014564407
348,-0.30583382,0.4241939,2.007386,0.12333442,-0.034080844
349,-0.273546,0.47094035,1.9399596,0.18126199,-0.052876994
350,-0.18595698,0.43432277,2.0956964,0.094518796,0.026732214
351,-0.08374552,0.41220453,2.042053,0.10263861,-0.05119088
352,-0.2245181,0.43598816,2.1344388,0.1361347,-0.07574585
353,-0.29915103,0.44008103,2.247311,0.0793806,-0.07070284
354,-0.0016617421,0.48926827,2.0398767,0.1323049,0.017030386
355,-0.12544855,0.4662653,2.1414678,0.12449878,0.00957077
356,-0.29979026,0.41305092,2.0200584,0.13468976,-0.04061873
357,-0.37378588,0.44527915,2.0168312,0.11446661,-0.047069214
358,-0.30281863,0.38958204,2.286357,0.05898922,-0.066340715
359,-0.48348355,0.3855113,2.1641934,0.054074783,-0.01784186
360,-0.2423871,0.4266703,1.9583964,0.17370018,-0.022224342
361,-0.19091901,0.43453377,2.165654,0.04966496,0.0136087015
362,-0.15597059,0.43332165,2.023286,0.07810784,-0.00061850663
363,-0.18761629,0.42461503,2.1351662,0.089957386,0.01566757
364,-0.07192894,0.48504734,2.0848308,0.1235463,0.007817734
365,-0.392597,0.4303478,2.2321646,0.09748446,0.01334573
366,-0.49030113,0.3992483,2.2423515,0.0465225,-0.071395054
367,-0.42687044,0.3710859,2.3361235,0.07592046,-0.028002555
368,-0.36040762,0.3947351,1.9882289,0.05676351,-0.021736555
369,-0.30676904,0.39724362,2.3302574,0.05590878,-0.0043597315
370,-0.18003744,0.42417148,2.180763,0.079884484,-0.051707268
371,-0.2716365,0.40477595,2.0682812,0.12387627,-0.03107947
372,-0.3425697,0.42663413,2.215538,0.08281824,0.024567304
373,-0.1304794,0.44742954,2.3691084,0.05822329,-0.044473015
374,-0.19194867,0.3884807,2.1824164,0.12446305,-0.02554418
375,-0.31173417,0.4460969,2.1369653,0.10329393,-0.09792487
376,-0.250153,0.46335632,2.032076,0.100050695,-0.028312191
377,-0.21440619,0.4184771,2.0836875,0.11251462,0.010335573
378,0.042785756,0.47000852,2.1367574,0.043011773,0.052081913
379,-0.29149875,0.42930344,2.0675716,0.06901865,-0.06823882
380,-0.228349,0.4190436,2.1322026,0.06090067,-0.06874505
381,-0.1733882,0.45303112,1.9907274,0.12840973,0.052133594
382,-0.219543,0.39364305,2.2367284,0.12984666,-0.030905163
383,0.08160834,0.4471676,2.0611434,0.060407937,-0.019987013
384,-0.31399947,0.44194952,2.231412,0.07268031,-0.008357752
385,-0.36238393,0.41754964,1.9752346,0.09238906,0.0075808573
386,-0.13804518,0.44109076,2.242131,0.048754826,-0.022670975
387,-0.13044302,0.47792044,2.0947309,0.06735414,0.025844084
388,-0.15293048,0.44009236,2.1019363,0.02510877,0.048112385
389,-0.17828237,0.41473326,2.0599904,0.102284655,-0.0262543
390,-0.048630156,0.44041985,2.1860409,0.07979357,0.025546353
391,-0.29781058,0.43753117,2.040617,0.089448474,-0.01561134
392,-0.38700473,0.3829032,2.20245,0.07333177,-0.037305105
393,-0.4273943,0.3989962,2.2217393,0.10550393,0.058352027
394,-0.044770967,0.46381268,1.9214426,0.11400951,0.0061752307
395,-0.28088564,0.4095037,2.0104196,0.061401848,-0.06274296
396,-0.010189363,0.4910953,2.149791,0.06271794,0.0019175429
397,-0.18461005,0.4194281,2.1932979,0.10970595,-0.04109848
398,-0.35960084,0.40441936,2.002665,0.09049224,-0.04295085
399,-0.30183464,0.4127815,2.0724971,0.10238676,-0.024978163
400,-0.25277984,0.44463557,2.1663294,0.1267289,-0.038872503
401,-0.11492204,0.46249652,2.0644372,0.1164164,-0.029111914
402,-0.18704228,0.41985664,2.1943989,0.10677452,0.021968247
403,-0.35280493,0.43462348,1.9077842,0.11491755,-0.0033274216
404,-0.13789931,0.4552526,2.1229792,0.06968771,0.046672206
405,-0.35979363,0.38018477,2.0950098,0.08013816,-0.024677005
406,-0.2565203,0.4236255,2.034514,0.07673225,-0.0069430806
407,-0.34943604,0.41746065,2.1854496,0.07983576,0.006208899
408,-0.3457946,0.42941478,2.2843275,0.056483068,-0.029888479
409,-0.4084761,0.38668156,1.8541081,0.101234265,0.004896533
410,-0.18780297,0.44503334,2.103217,0.078395806,-0.016078213
411,-0.15845902,0.44262818,2.2020936,0.063726276,-0.07204078
412,-0.20571537,0.43589526,2.22763,-0.0022345388,-0.016287582
413,-0.49578658,0.38110968,2.1263998,0.0332406,-0.035380736
414,-0.163253,0.4160075,2.221085,0.09893301,-0.024723481
415,-0.20289172,0.4157697,1.989973,0.09177297,-0.004655118
