,posterior_phi,posterior_sigma,posterior_g1,posterior_g2
311,-0.41337904,0.5035382,2.253718,0.039239533
312,-0.56801933,0.42469934,2.0056536,0.080022626
313,-0.54513925,0.42150784,2.1059413,0.1322637
314,-0.4125955,0.46809587,2.0163746,0.117261894
315,-0.49973172,0.48685116,2.0903952,0.0733751
316,-0.47412887,0.4674961,2.156473,0.044294395
317,-0.39652702,0.48827764,2.1294518,0.025793163
318,-0.41533414,0.47987106,2.0571272,0.08460919
319,-0.5722194,0.4325953,2.0727365,0.089828424
320,-0.49713728,0.42578936,1.9741882,0.08649286
321,-0.54464984,0.44055137,2.156111,0.06351938
322,-0.5094215,0.4489698,1.9613023,0.092674024
323,-0.39342836,0.48095328,2.176836,0.11270866
324,-0.4230603,0.44978422,2.0929573,0.08560843
325,-0.4059041,0.4786744,1.9727895,0.0896069
326,-0.45535237,0.47810122,2.0104806,0.076052
327,-0.25353327,0.520839,1.9801263,0.10359997
328,-0.3402391,0.46666852,2.2533796,0.048932686
329,-0.5174564,0.43827164,1.9978834,0.102543235
330,-0.3690792,0.4759754,2.0754802,0.116165146
331,-0.6303803,0.40459618,1.8692625,0.09719458
332,-0.39045385,0.48907515,2.3383462,0.045049652
333,-0.37121361,0.46643567,2.0839345,0.08737481
334,-0.45883918,0.45080173,2.210213,0.06022368
335,-0.44697958,0.46483797,2.092324,0.07342248
336,-0.39962053,0.4816491,1.932848,0.07030386
337,-0.3446556,0.45260763,2.2135162,0.036652427
338,-0.3742868,0.48092183,2.2773664,0.07082486
339,-0.4802228,0.45727655,1.9669697,0.112973474
340,-0.39857408,0.47561756,1.9293529,0.1154293
341,-0.5226599,0.46433216,1.9906551,0.07050525
342,-0.40616253,0.4697475,2.09224,0.09812253
343,-0.37868354,0.44694307,2.137332,0.063497074
344,-0.41603693,0.47284976,1.8892462,0.09304021
345,-0.6137789,0.39579,2.2145042,0.0431636
346,-0.5302036,0.45570543,1.9082282,0.1267736
347,-0.40507337,0.4502597,2.0201235,0.110099
348,-0.42708158,0.47228804,2.0073876,0.10777684
349,-0.5056641,0.4074164,2.1204813,0.062819526
350,-0.5602132,0.40365955,2.2794604,0.10015381
351,-0.3953121,0.46075773,2.2538388,0.05542787
352,-0.38783118,0.48307577,2.01091,0.1406412
353,-0.40307087,0.49598122,2.0210493,0.061959013
354,-0.42573225,0.5055963,2.048809,0.1242288
355,-0.40663356,0.4973657,1.9495653,0.07280954
356,-0.44276237,0.4943585,2.1287882,0.056377124
357,-0.5564085,0.44302672,1.953128,0.046168163
358,-0.5011215,0.44545534,2.1719012,0.07260526
359,-0.41258252,0.42536366,1.9520898,0.06362763
360,-0.4327547,0.47591758,1.9429044,0.11224055
361,-0.45336935,0.46799952,2.121248,0.053166267
362,-0.15704365,0.5151799,2.221626,0.044456486
363,-0.60480976,0.42104822,2.0008771,0.112211846
364,-0.40869123,0.49087137,2.2075427,0.101535425
365,-0.49209368,0.41851962,2.0941963,0.08862274
