,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,2.1007268,0.1614553,1.2040653,0.46998775,0.14724645,-1.4816391,0.8488743,0.31856653094291687,3.595775,2.7380943
1,1.0118583,1.212481,0.63043016,0.40527743,1.28607,-0.84302926,0.870249,0.2613603174686432,3.7407727,2.730662
2,2.1621892,-0.100506715,1.0617628,0.4543068,0.04697568,-1.3779982,0.85555804,0.27386197447776794,3.5407996,2.3918374
3,2.8639271,-0.65823287,-0.41267934,0.34070423,-0.5471614,0.26755336,0.85494727,0.31571289896965027,3.7118485,2.8302941
4,0.62878007,1.634732,-1.9275326,0.35176292,1.6506222,1.8344107,0.8658058,0.27412134408950806,3.6388497,2.7401516
5,0.934201,1.2256373,1.7727777,0.2249395,1.1093954,-1.7014273,0.84703326,0.18680134415626526,4.3276978,1.418445
6,1.642489,0.65649587,1.3133982,0.5437682,0.76263773,-1.5829086,0.85417897,0.34684520959854126,3.6445017,2.4316506
7,0.012726338,2.3626626,0.93197054,0.32878155,2.4487772,-1.0458989,0.8683908,0.2355905920267105,3.4975383,2.3921204
8,0.8772495,1.3685614,-1.0414718,0.27310205,1.4045995,0.75463134,0.8665839,0.2585640847682953,3.6393788,2.2169983
9,0.38710073,1.8260372,0.32000238,0.5118864,1.8546295,-0.6459361,0.86557525,0.2641511857509613,3.448322,2.7791605
10,0.6556982,1.6655807,0.60239077,0.42577207,1.6739244,-0.7821407,0.86552674,0.2637467682361603,3.7929013,2.818561
11,0.31621763,1.6953043,-2.0679574,0.32050347,1.996285,1.8123121,0.8653085,0.13337253034114838,4.754404,0.53557825
12,3.541907,-1.2205352,-0.8465605,0.23869826,-1.1705476,0.6977125,0.8625655,0.3558189570903778,3.6220806,2.7031987
13,1.9862149,0.3013405,1.3515227,0.25390974,0.3710375,-1.4505374,0.8689491,0.28085294365882874,3.4401884,2.775996
14,-0.3286339,2.6235855,-0.8281459,0.32559964,2.793645,0.7363656,0.8585609,0.24696996808052063,3.7269356,2.575114
15,0.52023035,1.7883967,0.95468354,0.24582034,1.7605236,-1.0420754,0.8489365,0.3725118637084961,3.8338842,2.4152646
16,1.5117049,0.572543,-0.9444464,0.37700063,0.70544535,0.7553499,0.8666384,0.27473801374435425,3.6851904,2.7168756
17,2.2823503,-0.13094592,-0.5724217,0.4053286,0.051024687,0.2737097,0.8648031,0.2096773087978363,3.5718706,2.496176
18,0.917616,1.1986978,-0.11156335,0.45403266,1.2734544,-0.11245319,0.85396254,0.36674046516418457,3.7954063,2.5208352
19,-0.99322414,3.3469503,-0.32042533,0.40073094,3.373624,0.25726548,0.8598914,0.24437233805656433,4.0660844,2.372251
20,2.174014,-0.05642344,-1.5190401,0.30518395,0.10433187,1.3244405,0.8596107,0.2473440021276474,3.5928917,2.415567
21,-1.1057731,3.4185772,-0.5978623,0.16199696,3.3870833,0.7108576,0.87637913,0.24910607933998108,3.4576592,2.5008914
22,2.822071,-0.6146529,3.035957,0.35159078,-0.6192849,-3.092246,0.8428081,0.27777811884880066,3.791077,2.4059076
23,-0.6115529,2.98843,0.15946983,0.36975458,2.9214385,-0.38651997,0.8724027,0.21237950026988983,3.981342,2.3629034
24,1.3966296,0.8651736,-0.32858488,0.31281674,0.96935403,0.23319903,0.855027,0.29217466711997986,3.6820471,2.7633648
25,0.4372049,1.8275608,0.40159813,0.4416306,2.1204262,-0.4853534,0.86204845,0.19421972334384918,3.4786425,1.2757609
26,3.397394,-1.1259012,1.8242972,0.23213406,-1.0258306,-2.1555963,0.8509982,0.18212956190109253,3.979929,1.1628265
27,1.5639395,0.8689913,0.25713742,0.31318408,0.78001666,-0.4551893,0.86862147,0.3130834400653839,3.7101994,2.3378317
28,0.22394505,1.9690373,2.5311759,0.2940815,2.020767,-2.6200082,0.85084975,0.3170316815376282,3.7006667,2.7437086
29,0.2625075,2.1537225,2.5183072,0.42390114,2.1665592,-2.5604017,0.86080176,0.3510611951351166,3.3997815,2.7549844
30,2.3507833,0.067839056,1.9423528,0.47913173,0.27666685,-2.3373463,0.86289805,0.18651066720485687,3.3127885,2.769868
31,0.72366464,1.607377,-3.2110417,0.3372843,1.6717122,2.8554683,0.86543846,0.21211276948451996,3.6707695,2.41582
32,-0.35192487,2.4895155,-0.89944935,0.32813618,2.614324,0.7822582,0.8542329,0.28339168429374695,3.366446,2.834117
33,-0.32872033,2.6723351,0.70727044,0.38752413,2.8512058,-0.84212035,0.86423224,0.23752851784229279,3.6957347,2.8477008
34,3.5323682,-1.3257669,-2.4035933,0.30502948,-1.2385833,2.2918532,0.87325865,0.24172094464302063,3.2916837,2.8050385
35,-1.2375733,3.511729,-1.2533991,0.39309707,3.6830478,1.0815445,0.8604717,0.24960269033908844,4.074353,1.9111296
36,0.71323586,1.5129511,0.68466014,0.26460662,1.5650824,-0.7922654,0.8435571,0.3762926459312439,3.650039,2.4227178
37,0.104569845,2.1775413,-3.3288994,0.3223596,2.1517816,3.19445,0.85234314,0.3612992763519287,3.8396697,2.223796
38,2.7631876,-0.4082284,0.53893435,0.25139037,-0.1542685,-0.6547173,0.8608423,0.17479756474494934,4.0250626,1.3315413
39,1.3360821,0.89475316,1.4429922,0.39628524,0.8962854,-1.6881684,0.85438985,0.3193003535270691,3.9153063,2.6259902
40,2.7855933,-0.41079292,1.1537894,0.34798428,-0.36864418,-1.5369592,0.87676436,0.14906689524650574,3.6345778,1.8442976
41,3.0218763,-0.7793408,2.011848,0.2584586,-0.79406345,-2.1686604,0.8588606,0.22956633567810059,3.6239414,2.8892694
42,2.5264726,-0.45776394,0.4935972,0.18433577,-0.51184976,-0.5198918,0.8600101,0.21860668063163757,4.055306,2.6932406
43,0.940121,1.2803352,1.9945326,0.35439992,1.3286734,-2.201626,0.8577114,0.31757140159606934,3.4333935,2.8576245
44,-0.117739,2.2324479,1.6037364,0.17140602,2.1280177,-1.6149971,0.85629404,0.25550687313079834,4.0226717,2.1443462
45,1.6318312,0.72654206,-2.1314933,0.348873,0.81297517,1.8738617,0.85588753,0.3240732252597809,3.5613286,2.5680866
46,2.212161,-0.073768,-1.0725161,0.14400244,-0.014799571,0.96397775,0.86603117,0.2501332461833954,3.9055712,2.479199
47,-0.18059692,2.489059,-1.6506181,0.3208694,2.6295128,1.3957107,0.8614644,0.2872067987918854,3.7604666,2.3450782
48,2.589916,-0.22819477,-0.2367552,0.45684004,-0.04647488,-0.021799073,0.8491161,0.31179454922676086,3.320121,2.6760151
49,2.3949218,-0.19518049,-1.5914931,0.43559635,0.06924939,1.3523381,0.8606931,0.1918986290693283,4.071232,1.583126
50,1.6108031,0.5760609,-0.3719126,0.3190272,0.77596235,0.26875085,0.8670841,0.24799804389476776,3.6907582,1.9386361
51,0.2506977,1.9413753,-0.13960314,0.22806954,1.9573301,0.09454277,0.8740672,0.26525065302848816,3.8752868,2.8920872
52,1.4522218,0.5880271,-1.6788865,0.2719309,0.75232804,1.6703687,0.86358523,0.24840350449085236,3.9865923,1.4771214
53,0.10315718,2.092144,-0.18704422,0.4308487,2.2813854,-0.10112363,0.86520046,0.2672484219074249,4.031958,2.2254415
