,posterior_g1,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
89,1.7637175,0.6199248,0.4599099,4.182444,0.20243217
90,2.167355,0.84056973,0.39349225,3.5757644,0.28101704
91,1.6661083,0.5892341,0.5463811,4.5108676,0.19707054
92,1.9013498,0.84545034,0.29044133,3.8702013,0.2485567
93,1.9774808,0.8505548,0.2973018,4.2449737,0.21849257
94,1.7115189,0.74279475,0.39474714,4.102564,0.23366998
95,1.9920393,0.8170665,0.38663802,3.8341508,0.24998136
96,2.143024,0.85058165,0.43417248,3.4765627,0.28940243
97,1.8692945,0.78796893,0.35252944,4.220972,0.22389102
98,1.7916385,0.75566655,0.3269698,4.212592,0.22076932
99,2.2105966,0.84077835,0.39366284,3.4565518,0.3072599
100,1.9205016,0.8486017,0.30844945,3.9550982,0.209152
101,1.9255979,0.8470975,0.30238903,4.191168,0.23097663
102,2.0612187,0.8479916,0.3288645,3.8466268,0.25249118
103,2.0512447,0.8493229,0.35369623,3.6253083,0.27767342
104,2.0335605,0.84439737,0.32109773,3.8463118,0.25406346
105,1.957361,0.85778254,0.30443704,3.577288,0.2920449
106,1.8534868,0.8258845,0.30583063,3.9744215,0.22722523
107,2.0365684,0.85355973,0.33190325,3.9222765,0.22273694
108,1.8831774,0.8267585,0.32655662,3.9313786,0.22902389
109,2.0630074,0.84092367,0.4214718,4.205372,0.22128515
110,2.0035405,0.8551676,0.35121673,3.9774637,0.22747135
111,1.9639697,0.84767354,0.30247042,3.6120913,0.28800052
112,2.1295495,0.84435165,0.4101329,3.3075492,0.30071026
113,1.9967608,0.8478035,0.3462228,3.7035573,0.2666326
114,2.0261774,0.8516036,0.32709327,4.0946703,0.21051538
115,1.9763615,0.82287616,0.39329237,4.3916273,0.21351726
116,1.9575156,0.8472471,0.3168384,3.8665178,0.23450306
117,1.8775847,0.83125454,0.2986337,4.3273034,0.20129235
118,1.9286433,0.84033006,0.3180613,4.1236258,0.2123911
119,1.9233239,0.84265834,0.27655983,3.9232962,0.21596484
120,1.683617,0.5954906,0.5039116,4.8408537,0.17362307
121,1.9278435,0.84767896,0.34235618,4.3291073,0.20617707
122,2.011931,0.860208,0.27768022,3.8573785,0.2528956
123,1.992676,0.84796596,0.34011957,3.8490276,0.27824542
124,1.8488661,0.8207045,0.31230545,4.2123227,0.20378277
125,1.8678919,0.8295885,0.36747617,4.1100745,0.20288746
126,2.0274963,0.8566139,0.30476633,3.9696074,0.24205871
127,1.8038582,0.8037882,0.30860654,4.2203064,0.23497449
128,2.1304708,0.85486776,0.35874414,3.634641,0.2656428
129,1.8297333,0.79650944,0.32064393,3.9648414,0.2598403
130,1.8184847,0.76912487,0.26611546,3.689027,0.32817945
131,1.9257964,0.83758676,0.30940458,4.085318,0.21418254
132,2.0732372,0.8520935,0.3002215,3.6303241,0.26918983
133,1.8784623,0.8453159,0.28271148,3.8827927,0.24819604
134,2.0385745,0.8550728,0.29063928,3.9999344,0.25181973
135,1.8038794,0.8098446,0.31001875,4.3390117,0.24626386
136,2.044333,0.8512397,0.35051668,3.9428284,0.24444595
137,2.0739443,0.8500655,0.33391163,3.8356473,0.23569684
138,2.2176979,0.85002077,0.3963451,3.5924857,0.3138836
139,2.265034,0.8364433,0.42414936,3.1297467,0.36509576
140,2.1063125,0.8508254,0.3158736,3.483262,0.33317825
141,2.060646,0.8484251,0.33069086,3.9933975,0.21919036
142,2.058836,0.8527142,0.34270138,3.9424164,0.23246191
143,1.9942735,0.8556703,0.27646524,4.1773977,0.22088605
144,1.874006,0.858614,0.1632202,3.8884506,0.2544108
145,1.8794432,0.8324926,0.323836,3.9404306,0.24862261
146,2.1252077,0.8465996,0.39428002,3.3503797,0.30435228
147,1.9580337,0.8554584,0.2456111,4.2207804,0.24332131
148,2.0135777,0.84900033,0.3133053,3.771676,0.26815245
149,2.2412727,0.85915554,0.4014,3.4412162,0.30644014
150,1.9931825,0.84526366,0.32442296,3.6938555,0.27959326
151,1.8387761,0.82513994,0.3021016,4.005442,0.27010813
152,1.9855233,0.8479774,0.26900458,3.6095028,0.25627887
153,1.8504115,0.8480564,0.21982667,4.2192807,0.24206534
154,1.6462425,0.4606111,0.62855077,4.2138667,0.22210349
155,2.0136683,0.85013103,0.36817792,3.4383473,0.2891939
156,1.9343247,0.846787,0.2919441,3.7273762,0.2451981
157,2.1572206,0.8454107,0.3967608,3.3289542,0.3477949
158,1.9955524,0.85705334,0.27829885,3.4973545,0.2800425
159,2.058728,0.8547141,0.30098492,3.7669435,0.26600668
160,2.0396712,0.83904284,0.36228052,4.0007033,0.24039797
161,2.1997638,0.8473844,0.38887367,3.3299556,0.3095215
162,2.0650458,0.8595652,0.2831678,3.2675679,0.31546313
163,1.8765402,0.84550625,0.27221042,3.7581644,0.2758919
164,1.9914167,0.8492515,0.26496452,3.8011343,0.2683786
165,2.062473,0.8485147,0.39827347,4.150775,0.22592664
166,1.9227558,0.8403815,0.30658248,4.054726,0.24386688
167,1.8600932,0.8513126,0.28587762,3.8352108,0.27121997
168,1.9197317,0.846841,0.32776365,3.9343119,0.22038661
169,2.066341,0.84571594,0.3115701,3.6655858,0.26998305
170,1.8987461,0.8370139,0.25700092,4.096721,0.24312568
171,1.9739788,0.8528677,0.36886436,4.144841,0.22286594
172,1.7164823,0.66627365,0.43001902,4.602934,0.19071421
173,1.9674615,0.8483761,0.2808865,4.177054,0.2142823
174,2.004646,0.84918964,0.3693596,3.9773831,0.21747477
175,1.8957298,0.84092265,0.25966492,3.847871,0.27479148
176,1.8125956,0.8395297,0.23350687,3.89376,0.28658503
177,1.981367,0.8476787,0.27138233,3.797032,0.25524965
178,2.1789055,0.8552962,0.38657305,3.5107417,0.28137997
179,2.3333056,0.8360243,0.4291899,3.5363848,0.32612544
180,1.8842174,0.8055822,0.34094286,3.935662,0.24251287
181,1.9693004,0.84035254,0.34592614,3.9877393,0.25407484
182,2.0521069,0.8531184,0.31560665,3.7031186,0.26403272
183,2.0509388,0.8565238,0.34112275,3.7616491,0.27159894
184,2.0726168,0.8567331,0.34620163,3.6778312,0.243676
185,1.9400147,0.86398125,0.2880269,4.012241,0.2347496
186,1.7793019,0.80124927,0.30954975,3.9766939,0.25809056
187,1.9263717,0.84860784,0.31120053,3.800148,0.27334246
188,1.842668,0.8236071,0.27437407,3.7495348,0.28571615
189,1.9490877,0.81022966,0.3640344,3.8252432,0.2388693
190,1.9068154,0.81681234,0.29293114,4.106739,0.23933323
191,1.9640987,0.83625543,0.35273412,4.55936,0.18878064
192,2.152553,0.8485359,0.35251763,3.5006793,0.27620253
193,1.9932758,0.8408809,0.31312978,4.292682,0.2187132
194,1.9078807,0.8508661,0.30445102,4.44658,0.20840302
195,2.1106317,0.823955,0.4332395,3.7497683,0.27824184
196,1.8278952,0.83412504,0.3016285,4.234083,0.23854534
197,1.8774108,0.83534676,0.29845268,4.0104403,0.26780137
198,1.997595,0.8469064,0.3521028,4.2445636,0.23797923
199,1.7642809,0.729745,0.43303025,4.515033,0.21942057
200,1.9461935,0.85095835,0.27585077,4.059026,0.20656826
201,1.935419,0.8303241,0.28050092,3.9217994,0.24011919
202,1.846874,0.8451006,0.25659677,4.1802397,0.21820945
203,1.9419006,0.8467895,0.31682605,3.8374033,0.2287873
204,1.9320765,0.8283128,0.32541177,4.6069555,0.20506003
205,1.9553779,0.8528665,0.32138926,3.7264216,0.26402387
206,1.9176306,0.8444935,0.29173782,4.0153794,0.23450777
207,2.1696754,0.8410077,0.43691155,3.5157588,0.30685085
208,1.7841014,0.7395663,0.34583157,3.9896028,0.23799624
209,2.1202464,0.85515374,0.33621633,3.5613143,0.29307508
210,2.0900924,0.8504932,0.37772954,3.820972,0.27345935
211,1.8932422,0.8119351,0.38266563,4.2573833,0.21256533
212,1.9115,0.79883826,0.31278414,4.005961,0.24634877
213,2.0424898,0.85875034,0.26233593,3.3747115,0.32014817
214,2.1378593,0.8481374,0.39184493,3.0292966,0.34330085
215,2.093563,0.854791,0.31831655,3.2796662,0.31234738
216,1.9323213,0.85321695,0.28207543,3.7419264,0.25726315
217,2.0741837,0.859272,0.30167246,3.6753917,0.27982605
218,2.0908186,0.83674824,0.4050418,3.9284408,0.23243259
219,1.9029533,0.8371485,0.36751407,4.0322003,0.24152368
220,1.8180707,0.80722505,0.32442856,4.753248,0.22934291
221,2.1812224,0.8521455,0.3696906,3.5267634,0.26717505
222,1.7194375,0.6133442,0.43844244,4.3430395,0.23769572
223,1.8417655,0.84030366,0.30984312,4.584367,0.19567272
224,2.092078,0.84751475,0.37897164,3.57327,0.30164447
225,1.7725348,0.7438535,0.3348095,4.1031814,0.24548739
226,2.1175141,0.853446,0.36311057,3.0686827,0.33119226
227,1.9331244,0.8515405,0.3309732,4.340464,0.21102017
228,1.9599215,0.8403619,0.30501765,4.170586,0.22803068
229,2.2100084,0.84341836,0.40587023,3.9250388,0.24922068
230,1.72335,0.6061977,0.45544472,4.4261317,0.21530837
231,1.776915,0.8014062,0.2996628,3.9770615,0.25049865
232,1.8949946,0.8192064,0.3500418,4.5759315,0.20064747
233,1.7949138,0.82705015,0.33436564,4.191112,0.22531666
234,2.092317,0.8564873,0.32179052,3.5789938,0.32012117
235,1.7227912,0.74719316,0.37407178,3.87946,0.25997582
236,1.7211055,0.6836255,0.45405266,4.3535724,0.231595
237,1.8974367,0.8500865,0.21040232,3.90158,0.2335118
238,1.9336481,0.82772255,0.35205635,3.9986856,0.23648337
239,1.6993071,0.5452461,0.52330446,4.5776935,0.18986763
240,1.6493306,0.6703328,0.46022233,3.8545449,0.22204646
241,2.2196171,0.84866357,0.37376904,3.6802657,0.27652824
242,2.1462653,0.854479,0.31122223,3.387628,0.31417167
243,1.9059856,0.838204,0.29073027,4.125532,0.2029928
244,2.1497498,0.83884704,0.38829213,3.5335164,0.28880656
245,1.8390152,0.8526034,0.24139866,3.58616,0.2910285
246,1.9695694,0.8568039,0.255148,3.6650586,0.27602094
247,2.054597,0.85461414,0.31625754,3.7030792,0.26596135
248,1.8445015,0.8201681,0.2748036,4.286383,0.19657512
249,1.898219,0.8297939,0.23444013,4.0030217,0.26216185
250,1.8367629,0.83068657,0.24151981,3.9514108,0.2547529
251,1.8558474,0.8472537,0.2931353,4.0922127,0.235825
252,2.1672702,0.8345295,0.39981726,3.376953,0.29738533
253,1.8281456,0.83285314,0.30956268,4.0901594,0.25748107
254,1.9540942,0.84415907,0.28656146,3.9788888,0.23700526
255,2.0164087,0.8557603,0.31395558,3.7078867,0.2644366
256,1.9472859,0.84713984,0.33246803,4.1994896,0.19712731
257,2.00129,0.851582,0.29771665,4.155056,0.23449172
258,1.9836631,0.84460187,0.3163291,3.7425,0.27657115
259,1.701804,0.5023422,0.49165452,4.231203,0.22080186
260,1.9385713,0.85864246,0.24570075,3.8420467,0.2346778
261,1.9556549,0.84899896,0.26320675,3.6011758,0.26462504
262,1.8156972,0.83663803,0.3194905,3.989991,0.24495381
263,1.9618016,0.8407062,0.27038938,4.2492094,0.23338543
264,2.009128,0.850614,0.29816207,4.0132637,0.2712934
265,1.8660884,0.84412557,0.30194888,4.1302247,0.25042188
266,1.9417195,0.82214993,0.29023805,3.9852507,0.2357226
267,1.9750447,0.85268134,0.28521547,4.1796436,0.22171734
268,1.9185946,0.84334755,0.35309598,3.8758934,0.24808638
269,2.0405166,0.8584785,0.27608794,3.5368855,0.2843914
270,1.9061342,0.8397263,0.31224182,4.3296156,0.22501521
271,2.0121412,0.84125876,0.33581457,3.667853,0.26584765
272,1.9425213,0.8392378,0.28528374,3.9997287,0.22708368
273,1.9463476,0.84205717,0.26165807,3.4976737,0.2949566
274,1.9645184,0.84603494,0.3792737,4.083486,0.20983174
275,2.0080457,0.83923453,0.40728474,3.7601547,0.26766512
276,2.1126316,0.83994055,0.3939765,3.4268541,0.31672955
277,1.7133012,0.58116484,0.47022504,4.6530266,0.18326959
278,1.7993357,0.8045762,0.3094645,4.279311,0.21609268
279,1.9451667,0.8541462,0.30178672,3.8172498,0.24696594
280,2.286661,0.8412021,0.4458747,3.48615,0.31154573
281,1.8497798,0.8401264,0.23888364,4.2008834,0.24157529
282,1.9903164,0.8516081,0.33089766,3.3268495,0.27538833
283,2.0446417,0.8537363,0.3155543,3.6612892,0.2924824
284,2.053778,0.85480326,0.3299227,3.8867757,0.24100605
285,1.8903328,0.84967107,0.2931099,3.8772066,0.2513169
286,1.9784591,0.8503683,0.29887086,3.7724662,0.2651091
287,2.0392597,0.8580554,0.30295724,3.9497974,0.25069678
288,1.8874938,0.7984298,0.3401151,4.3241057,0.20292787
289,2.1277535,0.84642935,0.40008765,3.2694352,0.31474468
290,2.1403873,0.84631765,0.40386754,3.58323,0.27487868
291,1.9171101,0.84384805,0.2800405,4.01078,0.2361575
292,1.8929011,0.82415766,0.34493813,4.451115,0.19067273
293,2.0542128,0.8457742,0.38525635,3.7577412,0.2786264
294,1.9886705,0.8574313,0.35854506,3.6933692,0.3003293
295,1.8690788,0.8315619,0.2698993,4.300769,0.2373364
296,2.1066806,0.84890425,0.39028168,3.5277,0.2778942
297,2.0488796,0.8441544,0.32225475,3.9849706,0.24333148
298,2.1000543,0.8550997,0.32847726,3.7600012,0.2872118
299,1.8817953,0.84707725,0.26072264,3.866008,0.26405448
300,1.963516,0.8464268,0.30749345,3.8825676,0.24685614
301,1.9347638,0.8449827,0.25719061,4.0382466,0.23630983
302,1.8549742,0.8220031,0.36265397,3.9890373,0.2367722
303,1.9162872,0.841467,0.26006144,3.8726656,0.23738672
304,1.913242,0.85564023,0.22877905,3.7832146,0.25556836
305,1.8092996,0.8346319,0.32223973,4.0138755,0.2598538
306,2.0609822,0.8539038,0.4000116,3.753081,0.29918042
307,1.9000418,0.8288501,0.3540916,4.0747037,0.19374986
308,2.0118399,0.8499694,0.31735155,3.7305925,0.25374866
309,2.2069116,0.8345378,0.34577197,3.5248623,0.3194546
310,1.7662225,0.68923956,0.3297302,4.0579295,0.23990716
311,1.9794255,0.85158646,0.33737153,3.5875273,0.26860836
312,2.153311,0.8467089,0.45045972,3.607663,0.28176445
313,2.0115426,0.85088897,0.31671742,3.867883,0.28173897
314,2.078291,0.85160315,0.3658326,3.890411,0.26769945
315,2.0926495,0.8527375,0.3918279,3.7136734,0.25699762
316,2.0837317,0.8556199,0.28910914,3.6126435,0.29355854
317,1.9110658,0.85272497,0.34009227,4.026682,0.23938581
318,1.9604748,0.86198014,0.28701994,4.087574,0.24671708
319,1.8257343,0.72104806,0.37767798,4.443343,0.23876202
320,1.9296076,0.85336775,0.2630919,4.1581116,0.22919971
321,1.9132766,0.85130274,0.25012493,3.858898,0.27587762
322,1.9025155,0.8542207,0.26986903,3.8608544,0.2488852
323,2.0874262,0.850774,0.3054914,3.4673681,0.2827416
324,1.9004506,0.84842104,0.32520774,3.9603465,0.22438876
325,1.9316496,0.8381111,0.2917658,4.0591664,0.2161501
326,2.2248166,0.8532971,0.3820182,3.5729795,0.3201719
327,2.0366173,0.8584557,0.30405295,3.989186,0.24602666
328,1.9480487,0.83866626,0.3381076,4.312301,0.21723042
329,1.8655443,0.81962425,0.34286347,3.8933146,0.23715216
330,2.05119,0.8544737,0.36815307,3.7029362,0.29383385
331,1.9693444,0.8523984,0.30739027,3.857957,0.25402713
332,2.027242,0.85343814,0.27758887,3.8058193,0.2773659
333,1.9074593,0.8454483,0.27705845,3.8819697,0.25553235
334,1.8853284,0.84513885,0.29265687,4.5341926,0.18975055
335,2.0347123,0.84075284,0.3782689,4.017248,0.24472964
336,2.1721063,0.8466877,0.4074065,3.525889,0.31911466
337,2.0906575,0.85215706,0.37931636,3.7153847,0.24238025
338,1.9452558,0.85497427,0.2496508,4.273338,0.21623668
339,2.0888345,0.8210106,0.40064415,3.260337,0.29290092
340,1.8761582,0.8388578,0.26111835,3.9087925,0.23889336
341,1.950379,0.8494411,0.30282614,4.260962,0.2181108
342,1.857036,0.82765937,0.24080317,4.0024123,0.25105065
343,1.9270222,0.8260431,0.3896661,4.3796525,0.20907763
344,2.0777583,0.8465846,0.34370202,3.3145664,0.34010375
345,1.8232136,0.8262061,0.3148192,4.2390847,0.21670853
346,1.924641,0.8530067,0.26972038,4.096252,0.21692643
347,1.991108,0.8450493,0.3594394,3.6878204,0.27353203
348,2.022272,0.84646153,0.29064965,3.669829,0.2852994
349,1.8800735,0.8379507,0.30169752,4.0521517,0.221814
350,1.7374713,0.6038931,0.43069723,4.5551486,0.20171408
351,1.9562701,0.8539579,0.33765808,4.0493593,0.22402836
352,1.9615482,0.8210674,0.35824603,3.9832547,0.2086348
353,1.9870994,0.85606295,0.32067654,3.8263023,0.26370785
354,2.0658455,0.8454494,0.33586326,3.8081203,0.26303557
355,2.1022334,0.8440637,0.3699621,3.449812,0.29928416
356,1.863182,0.8201517,0.23235252,3.8011048,0.2539661
357,2.3903399,0.85751003,0.43708283,3.4331203,0.2872099
358,1.971584,0.8525072,0.31676415,3.8528903,0.2569339
359,2.028182,0.8387042,0.4232098,3.7180443,0.25295657
360,1.6042669,0.5354965,0.6049929,4.296873,0.20725064
361,1.9916041,0.8456357,0.36804032,3.8487718,0.24350922
362,1.8942541,0.829361,0.3533237,4.3466177,0.20381597
363,2.0154364,0.86017144,0.2770559,3.6203885,0.31571516
364,1.9603307,0.8512402,0.36473486,3.9721324,0.23838376
365,2.0129495,0.8401588,0.3150093,4.025644,0.2563221
366,2.0736446,0.838549,0.31935504,3.7410727,0.25546136
367,1.8337225,0.8391034,0.3088432,4.195801,0.24180922
368,1.8891491,0.82693267,0.2746469,4.1513786,0.20317915
369,1.8481961,0.77402174,0.35173544,4.510405,0.2076011
370,2.1251407,0.85794675,0.36685315,3.6563606,0.27042598
371,2.0287478,0.8537563,0.3597347,3.5817432,0.285675
372,1.9238105,0.85337174,0.29004422,3.7081919,0.25334755
373,2.1574981,0.84809273,0.4590578,3.2791622,0.3635219
374,1.8674895,0.8205968,0.3162518,3.8321247,0.24214399
375,1.5770602,0.5862832,0.6652336,4.5521226,0.18947273
376,1.8661107,0.7907172,0.2675315,3.959095,0.23958671
377,2.0857787,0.8440825,0.37090632,3.7780092,0.26796556
378,2.0062249,0.85458696,0.29912436,3.863636,0.23011072
379,2.074816,0.847028,0.3412381,3.7133317,0.2779532
380,1.8852301,0.83895147,0.29764596,4.175919,0.24004859
381,1.9937109,0.8495588,0.41605556,3.6292346,0.26740852
382,1.7539109,0.632832,0.36884916,3.9461994,0.21685556
383,2.0942993,0.84705794,0.4144738,3.1813736,0.29955518
384,1.8107437,0.8101536,0.33501458,4.4706736,0.21483643
385,1.7741263,0.6839599,0.4096506,4.3906975,0.20113683
386,2.0563269,0.85413855,0.34196088,3.7517564,0.2468896
387,2.1492257,0.8421862,0.38216475,3.5290663,0.2960583
388,2.3007708,0.8329669,0.40795672,3.6006496,0.30233204
389,1.8936505,0.8389388,0.3212993,3.9495392,0.23025249
390,2.0787127,0.8445479,0.40217534,3.8693156,0.24125923
391,1.9157782,0.82116896,0.341867,4.167083,0.21517396
392,1.9364201,0.8431764,0.34331787,4.052633,0.23731971
393,2.0101023,0.8555419,0.30844867,4.1879654,0.23067595
394,1.809209,0.8286166,0.26399145,4.286145,0.22174905
395,2.139482,0.8455293,0.41722053,3.7369106,0.2881349
396,2.0273113,0.8491284,0.27612445,3.7610862,0.24649543
397,1.9324228,0.847888,0.31940368,3.9312384,0.23655976
398,1.974413,0.8523208,0.31122535,3.9311304,0.23902245
399,2.2472408,0.85410315,0.40522954,3.3600473,0.30272257
400,1.9467728,0.85258234,0.29930514,3.9720562,0.24631904
401,1.8136903,0.84909976,0.24391592,4.1854334,0.2721053
402,1.9316659,0.85161567,0.297127,4.135702,0.20840344
403,1.9604151,0.84503627,0.31878287,4.531498,0.22345918
404,2.0342338,0.8558091,0.31851295,3.9568536,0.25244185
405,2.0173557,0.8531922,0.3369872,3.6559992,0.25070924
406,1.947928,0.8567283,0.2886393,3.530807,0.29746854
407,2.3491375,0.85120255,0.41668737,3.3102937,0.33900842
408,1.9813255,0.85251516,0.31739923,3.7011666,0.27285495
409,2.0264385,0.8572835,0.3218333,3.6576416,0.29475227
410,1.9553624,0.85399073,0.3491441,4.4230914,0.20114627
411,1.9986477,0.8560796,0.3208679,3.794967,0.25742295
412,1.8750138,0.8536843,0.28602925,3.8924627,0.2609439
413,1.9595088,0.8498723,0.31278208,4.067562,0.23372805
414,1.9792389,0.8552062,0.28838792,4.3163524,0.23504332
415,2.0104213,0.8360656,0.33431557,4.3844185,0.22566766
416,2.1807098,0.85705906,0.42625776,3.3360376,0.3442984
417,2.004471,0.8514497,0.34290567,3.7909315,0.25143427
418,1.9906446,0.8464827,0.2978022,3.9168236,0.24368502
419,1.8995225,0.8260927,0.2715703,4.0982127,0.24071461
420,1.8821912,0.849018,0.28753367,4.250631,0.2131064
421,2.253047,0.84696,0.4553878,3.7874165,0.2622157
422,1.9668953,0.85110337,0.25939676,3.866697,0.27042258
423,2.0082526,0.8402468,0.37210038,3.7541447,0.257754
424,1.7886895,0.72975755,0.3411616,4.4179516,0.22091904
425,1.8231604,0.78010136,0.31546476,3.940214,0.23948348
426,2.056452,0.84745854,0.38018093,3.5817525,0.29018453
427,2.0175095,0.85133094,0.3231477,3.987888,0.23696229
428,1.9554818,0.84799635,0.32315353,4.4984612,0.19545019
429,2.1048014,0.8515252,0.3574262,3.9048958,0.24619299
430,1.925706,0.8545423,0.2701785,3.9084709,0.22781824
431,1.8124732,0.833544,0.29871336,3.8925202,0.27961347
432,1.7018428,0.5907786,0.42935443,4.2041793,0.22699091
433,1.9125699,0.8445762,0.33805168,4.1760554,0.21058059
434,1.9312106,0.85210925,0.27380523,3.9123735,0.25190035
435,1.7970998,0.77577204,0.2892093,3.9236767,0.2665674
436,1.920006,0.8392506,0.29824305,4.156029,0.22274023
437,1.8967596,0.8482194,0.28824317,4.373628,0.20278296
438,2.0071602,0.8599004,0.30046788,3.873563,0.26535964
439,2.039063,0.85143775,0.29380944,3.3734138,0.29915956
440,1.9311887,0.8292599,0.28980905,3.8968468,0.24752082
441,1.9469665,0.8583869,0.26019356,3.9909003,0.23974745
442,2.0784793,0.8487995,0.36190653,3.799675,0.2687522
