,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
146,2.1040158,-0.02387688,-0.16087072,0.29119173,0.8977712392807007,0.1187809556722641,4.968613,0.3436776
147,2.2652574,-0.07750078,-0.22521897,0.4194024,0.95,0.08233068883419037,3.5336788,0.46218544
148,1.9624876,-0.03912646,-0.24614918,0.33506227,0.7535437345504761,0.12533167004585266,5.589664,0.28880203
149,2.175074,-0.0037158085,-0.1211691,0.3394217,0.9067696928977966,0.08327089995145798,3.5743964,0.45888606
150,1.9858857,0.009978451,-0.14838625,0.22511132,0.6961182355880737,0.14465075731277466,4.1361074,0.5451016
151,2.1774166,-0.091362596,-0.19794226,0.4657507,0.9273701310157776,0.05032596364617348,4.6479917,0.2778908
152,2.1713078,-0.10650642,-0.23264164,0.3239461,0.9056316018104553,0.0717330276966095,4.063467,0.34459722
153,2.019653,-0.0058338325,-0.16943648,0.28966865,0.8486313819885254,0.1481548398733139,4.1805396,0.51733965
154,2.0709984,0.04111037,-0.25938392,0.4008795,0.794798731803894,0.0858571007847786,4.3988843,0.3173334
155,2.1108844,-0.021548426,-0.24634705,0.5216737,0.8917941451072693,0.06263501197099686,4.7601204,0.24254383
156,2.1390152,0.04121921,-0.2603588,0.45300838,0.8927322626113892,0.0998016744852066,3.729268,0.44575536
157,2.021596,-0.033856656,-0.16290309,0.34904325,0.912294864654541,0.11416470259428024,5.248078,0.31208625
158,2.0207336,-0.03617733,-0.21181099,0.4159289,0.9376735687255859,0.08015654236078262,5.3046274,0.2341586
159,2.0136542,-0.029667586,-0.2759553,0.43448594,0.7008907794952393,0.11103098094463348,5.0018525,0.32601368
160,2.3372939,-0.03114531,-0.16585362,0.35658506,0.9427530765533447,0.10083232074975967,2.8084931,0.6636466
161,2.0821643,0.054491356,-0.23207694,0.4045401,0.938518762588501,0.06336253881454468,4.1807003,0.32086548
162,2.0054574,0.058691144,-0.21312273,0.38159847,0.8036860823631287,0.10054747015237808,4.3353343,0.33585092
163,2.0124722,0.047449548,-0.21976675,0.29969677,0.8788116574287415,0.08510648459196091,5.006003,0.28567344
164,2.0376167,-0.090344496,-0.16729355,0.334882,0.918116569519043,0.09374599903821945,4.724589,0.32872403
165,2.1614916,0.024998618,-0.12228311,0.21002121,0.9117887616157532,0.08286289870738983,4.261028,0.35793787
166,2.1305008,-0.026048323,-0.16585982,0.44888657,0.923540472984314,0.04953344538807869,3.8936312,0.3140316
167,1.9253238,0.011234417,-0.16453551,0.4049534,0.7366753220558167,0.07080857455730438,5.4730673,0.23943762
168,2.071005,-0.009045851,-0.1929275,0.420201,0.8475631475448608,0.12139391899108887,3.8352664,0.48494717
169,2.0415854,0.009799673,-0.21202406,0.28361621,0.8099362850189209,0.12522836029529572,4.505787,0.42231765
170,2.1445172,0.049167402,-0.11044788,0.33608907,0.9462166428565979,0.07806739211082458,3.890786,0.39124086
171,2.3683977,-0.005304879,-0.17736328,0.30926284,0.9381659626960754,0.14241646230220795,2.3952262,1.0130389
172,2.1043434,0.017439274,-0.22293662,0.27423912,0.9446038007736206,0.07810476422309875,4.899457,0.27276304
173,2.1660082,0.023819279,-0.15584859,0.3213112,0.95,0.07137256860733032,4.342168,0.33922896
174,2.113975,-0.035760485,-0.16621913,0.3407907,0.9001467823982239,0.09580182284116745,3.7789013,0.45206726
175,2.0588734,0.028974002,-0.19616988,0.29710934,0.9377898573875427,0.1321391761302948,4.3084598,0.41846195
176,2.1335423,-0.022458965,-0.19762518,0.3124322,0.9082964658737183,0.06644846498966217,4.2791934,0.34468347
177,2.1917696,-0.05772167,-0.1320769,0.29691857,0.9289562702178955,0.0745161697268486,3.9809043,0.39685878
178,2.0988154,-0.03829942,-0.15467033,0.31545442,0.8517299294471741,0.08549781143665314,4.272883,0.37856007
179,2.1531034,-0.035472196,-0.19802676,0.29757956,0.9027662873268127,0.09037768095731735,4.3561497,0.36796805
180,2.0528302,-0.09737021,-0.26940736,0.37917012,0.7197623252868652,0.14626647531986237,3.9932323,0.52966774
181,1.9702147,-0.044199664,-0.22841035,0.5049491,0.7847727537155151,0.10670240968465805,5.2105947,0.2505677
182,2.0865536,-0.09361917,-0.0740364,0.3007076,0.9327621459960938,0.0828343853354454,3.8479712,0.4423749
183,2.304986,-0.09490985,-0.13795796,0.32657143,0.8728016018867493,0.0686999261379242,3.1186595,0.55567706
184,1.9442186,0.0529245,-0.13539211,0.24060702,0.8015913963317871,0.12784726917743683,4.841774,0.35965014
185,2.0709887,0.013990685,-0.133087,0.25322866,0.8959317207336426,0.12518823146820068,4.9223404,0.36611077
186,2.1874099,0.0144157875,-0.1962981,0.26476857,0.9468547701835632,0.06816673278808594,4.365202,0.32206586
187,2.2310987,-0.027807936,-0.21619183,0.45012566,0.8782728314399719,0.09084130823612213,3.4603605,0.48570734
188,1.9489143,-0.026777409,-0.21652496,0.3794688,0.6716818809509277,0.16131402552127838,4.80688,0.44112605
189,2.1488504,0.04396128,-0.2703986,0.34980628,0.8036790490150452,0.07023065537214279,3.4834237,0.49555978
190,2.288664,-0.020260995,-0.20212445,0.3882227,0.9392617344856262,0.13240620493888855,3.3123994,0.6350657
191,2.0080168,-0.08379457,-0.14149761,0.37320206,0.9134637117385864,0.09895917028188705,4.74,0.30654955
192,1.8635892,-0.09341533,-0.2566546,0.3956501,0.6623084545135498,0.09791462868452072,5.5112042,0.18535508
193,2.058303,-0.10329439,-0.26235026,0.4408515,0.768034815788269,0.14063851535320282,4.208575,0.47225213
194,1.9661914,-0.0152341155,-0.1464778,0.3132481,0.7624262571334839,0.16174419224262238,4.025299,0.5327389
195,2.3018131,-0.07107817,-0.18827885,0.44197875,0.8478458523750305,0.10862008482217789,3.0115619,0.6223632
196,2.0086932,0.011648875,-0.16512436,0.43544608,0.8000766038894653,0.07126769423484802,3.877101,0.4042738
197,2.009859,0.0063710567,-0.18849552,0.33236465,0.8169816136360168,0.10898659378290176,5.027605,0.28811765
198,2.0346096,0.017341988,-0.19093846,0.39832404,0.8491174578666687,0.06853511184453964,5.0601435,0.2697871
199,2.1949112,-0.10139536,-0.20455934,0.37743658,0.9464956521987915,0.10894149541854858,4.138711,0.40786433
200,2.1542006,0.005643671,-0.19886327,0.2880363,0.9449331760406494,0.0665106549859047,4.612565,0.3139874
201,2.0453272,0.021063367,-0.20553188,0.3854763,0.9163556694984436,0.07206965237855911,4.8282413,0.31539842
202,2.3927724,-0.05968621,-0.24071518,0.37068424,0.9103521108627319,0.11405640840530396,2.9689426,0.6602131
203,1.9495888,0.0044234334,-0.19046041,0.36554745,0.7634484171867371,0.1253162920475006,4.679801,0.41448644
204,1.9125962,0.04072426,-0.20070693,0.26685876,0.6192466020584106,0.1615954339504242,4.9762506,0.42553493
