,posterior_g1,posterior_g2,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
179,1.9510906,0.091337256,0.71101284,0.05541028454899788,4.5615926,0.25692987
180,1.8521993,0.12269711,0.47654086,0.13018687069416046,4.811708,0.30330718
181,1.7294546,0.078649536,0.5551625,0.23247003555297852,4.6950583,0.35914916
182,1.6428568,0.051810637,0.72009665,0.1836852878332138,5.1295385,0.29633582
183,1.991895,0.058088437,0.775079,0.08071170747280121,4.6021233,0.2873017
184,1.8863723,0.038178846,0.52474326,0.11983384191989899,5.173528,0.24308756
185,1.9351184,0.0994351,0.62713975,0.11530343443155289,4.195391,0.4091387
186,1.7411579,0.07227687,0.5316966,0.17000941932201385,5.1188335,0.24231622
187,1.8945311,0.08850338,0.5728012,0.12015550583600998,4.7226076,0.31405798
188,1.9716063,0.072532885,0.6447029,0.11346074193716049,4.3971233,0.3391136
189,1.7550265,0.12801038,0.46280804,0.18682049214839935,5.066079,0.31685647
190,1.8602102,0.07746204,0.51186615,0.07649749517440796,5.5503244,0.22344308
191,1.7136569,0.104988456,0.57180494,0.18834993243217468,5.0810814,0.25662693
192,1.8930107,0.052227512,0.57118464,0.13196474313735962,4.823127,0.2990839
193,1.6919533,0.09281248,0.582577,0.19220450520515442,4.7867637,0.29232267
194,1.8003396,0.07745726,0.55118436,0.09484585374593735,5.0339165,0.20716725
195,1.9596491,0.05090029,0.6020471,0.06606637686491013,4.5541067,0.2973283
196,1.6831919,0.03374316,0.6456362,0.16045865416526794,5.474874,0.20425676
197,1.682677,0.10541365,0.62841934,0.21551939845085144,5.5772333,0.24490047
198,1.8691043,0.030042209,0.58120036,0.09673965722322464,4.960968,0.23505932
199,1.886274,0.08421088,0.6338872,0.10280490666627884,4.7401824,0.2603188
200,1.8074746,0.05672532,0.5915479,0.1866549253463745,5.3938885,0.24569045
201,1.9562205,0.09834035,0.65580124,0.07827579230070114,4.704647,0.30237255
202,1.6664114,0.052739576,0.63321465,0.17636683583259583,4.898571,0.26095468
203,1.7982128,0.080241956,0.49358445,0.154887393116951,5.1633134,0.24703136
204,1.8271861,0.113052994,0.45929164,0.13514958322048187,5.0334034,0.29816794
205,1.8621246,0.06266385,0.4776523,0.149738609790802,5.180601,0.29772466
206,1.8798509,0.06993807,0.57711524,0.10333547741174698,5.3170977,0.25034112
207,2.0755908,0.08869883,0.8859077,0.03807402402162552,4.166325,0.30331936
208,1.7469918,0.0518057,0.5805345,0.10456392914056778,4.717812,0.18482654
209,1.8448725,0.06904672,0.46581757,0.16371648013591766,4.9711576,0.29403612
210,1.8643512,0.11237374,0.52884763,0.05503562092781067,4.630486,0.27250394
211,1.9226019,0.040534068,0.5611801,0.11849816143512726,4.7758985,0.3200852
212,1.8928391,0.08559518,0.5530365,0.12912198901176453,5.074803,0.26350906
213,1.7848413,0.09912673,0.535293,0.13720810413360596,5.275135,0.25091115
214,2.0790012,0.013077081,0.749623,0.10398861765861511,3.8406873,0.42053986
215,2.1399875,0.0706628,0.81378937,0.04884474352002144,3.8490813,0.3625965
216,1.8956653,0.055402614,0.55322456,0.12345414608716965,4.983074,0.28840968
