,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
81,2.1758385,-0.077375844,-0.2096489,0.40891764,1.1148033,0.05,4.4869843,0.26545477
82,1.9974982,-0.004722454,-0.16401926,0.3557496,0.7551175,0.07579684257507324,3.5541866,0.6269875
83,2.1451495,-0.11203091,-0.1576525,0.28877565,1.0048373,0.05850778892636299,4.530104,0.37821805
84,2.0970836,-0.028623996,-0.23765105,0.415643,0.8635251,0.06850319355726242,3.931868,0.47333604
85,2.2346644,0.008458246,-0.056248225,0.22964706,1.0804431,0.05,4.142298,0.33820835
86,2.2204237,-0.08709266,-0.19118494,0.38464853,1.0782905,0.04911413416266441,4.0114155,0.40760857
87,1.99364,-0.026188333,-0.15656753,0.27115187,0.82528704,0.05300908535718918,4.024842,0.46698612
88,2.009327,-0.07432549,-0.13877816,0.26613146,0.8095029,0.051106322556734085,3.8578966,0.51403224
89,2.330656,-0.059831876,-0.21368448,0.3630809,1.3448415,0.04384056478738785,4.0486417,0.34360966
90,2.2310896,-0.101348534,-0.18327513,0.430974,1.0568501,0.05,4.7002482,0.3387981
91,2.1351984,-0.13970679,-0.21835528,0.43003464,0.8735588,0.05503068119287491,3.816927,0.47971544
92,2.0733013,-0.14686088,-0.029375978,0.07527788,0.50647116,0.03973289579153061,3.3451624,0.5984407
93,2.4651797,-0.037366055,-0.17450523,0.26944134,0.7895201,0.07091758400201797,2.1460078,1.0813626
94,2.1547086,-0.0044218088,-0.0813143,0.21076201,1.089273,0.0657413899898529,3.9252887,0.37977985
95,2.3892448,-0.18498926,-0.24750248,0.4511562,1.1495826,0.05,4.532953,0.32589936
96,2.227036,-0.03976389,-0.10146346,0.3418463,1.165119,0.04750058054924011,4.493978,0.3478895
97,2.1878443,-0.011623305,-0.1438416,0.33191285,1.2021192,0.04379739239811897,4.955503,0.32514432
98,2.329248,-0.08432872,-0.15057656,0.38351193,1.160703,0.06010500714182854,3.5449672,0.4741712
