,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
189,1.713488,0.7317149,-0.37891176,0.4037947,0.7567741,0.09657805,0.83660966,0.47301367,4.200448,0.29460728
190,-1.6429814,3.9146204,1.3331821,0.33768424,3.8167987,-1.5263499,0.8453409,0.46467832,3.956488,0.29968998
191,-0.18895122,2.4592273,-0.28268558,0.39805606,2.5019152,0.15693347,0.8472043,0.4832457,3.6220067,0.36499217
192,-0.67624646,2.7801898,2.4713235,0.374737,2.7478676,-2.613748,0.8531507,0.45663884,3.6555316,0.31163198
193,2.67023,-0.44029593,2.0059075,0.43661687,-0.46188462,-2.0258594,0.8170893,0.5246315,3.6180236,0.31440884
194,2.4942384,-0.08224825,2.2442255,0.4747468,-0.120545514,-2.5557199,0.8181159,0.50402206,3.0011811,0.46084863
195,0.07094048,2.2175565,0.3796716,0.41323707,2.1987548,-0.65045893,0.82441825,0.522331,3.429534,0.32458815
196,0.6714551,1.8104072,-1.1838133,0.43590572,1.7553552,0.8734675,0.8543273,0.3933084,3.0817046,0.4242457
197,1.9878712,0.6084326,0.54363376,0.30949956,0.5775769,-0.6690616,0.8217137,0.5357994,3.6179674,0.3188628
198,2.9208431,-0.5411938,0.41632158,0.32209387,-0.53424853,-0.57780695,0.83903843,0.502405,3.569322,0.37443462
199,1.2116413,0.97072667,0.7792357,0.43401158,0.91414994,-1.1464816,0.8416895,0.38976344,3.5846903,0.30352587
200,3.3152888,-1.0933166,-2.2465281,0.3643635,-1.1436427,2.2447083,0.85257757,0.47667477,3.141693,0.39670253
201,2.0057297,0.40589562,-1.2777646,0.40277663,0.4101826,1.0674002,0.8159096,0.5612145,3.9386694,0.30934414
202,0.011544871,2.181366,-1.4408109,0.29757988,2.0478892,1.349892,0.8489861,0.40257132,3.3262599,0.3429243
203,1.5781974,0.79703933,-1.430882,0.35799155,0.68297285,1.190071,0.8445701,0.39160728,3.456714,0.39234924
204,3.0439553,-0.6941624,-0.41102618,0.4099132,-0.7415663,0.156961,0.8516325,0.3906475,3.2977235,0.40293476
205,2.0641649,0.351071,-0.7740916,0.47958133,0.32916832,0.46248946,0.79296887,0.5394497,3.4786701,0.3350215
206,2.0103126,0.22395861,-0.5392116,0.47836232,0.23283039,0.25354406,0.8454906,0.5089468,3.4880168,0.34449613
207,0.14391154,2.2752354,-1.0845066,0.38372415,2.227021,0.8372147,0.84740794,0.39192167,3.3564675,0.41338947
208,0.69785523,1.615926,-0.9148586,0.3997565,1.6166195,0.7952094,0.86134833,0.47279125,3.7735703,0.326826
