,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
27,0.69996595,0.7900097,6.93587,0.1942057,2.6804783,1.1183292,1.0699515,0.99345773
28,0.7011065,0.8174122,8.004247,0.20619377,2.5323465,0.9024942,1.0357963,0.94844323
29,0.6653439,0.798381,5.198913,0.410705,2.9080653,1.0249363,0.9085,0.9580012
30,0.7331726,0.7932264,5.435836,0.3319158,2.8616283,0.83235174,0.99682134,1.0898567
31,0.684656,0.787302,4.7403035,0.3772904,2.7903414,0.9842115,0.9071166,0.93267655
32,0.6967567,0.7818319,6.520856,0.236315,2.7490036,1.0824846,0.99147195,0.9661551
33,0.6743801,0.79339075,5.540025,0.36946553,2.7130284,1.1043534,0.924113,0.97435504
34,0.7105541,0.7879296,6.875898,0.22824481,2.8214588,0.95465565,0.9995416,0.9350569
35,0.69366413,0.78793085,4.6441717,0.4854167,2.8659458,1.0308157,1.0758839,1.0010555
36,0.7847804,0.774573,2.7919817,0.85449904,3.1694658,1.0092995,1.020998,1.1654359
37,0.7486644,0.7841316,6.478095,0.21116407,2.8370497,0.95446503,1.0139263,0.87947255
38,0.6557626,0.7908486,3.2741745,0.8261526,3.020673,0.927098,1.025924,1.123609
39,0.70501286,0.8014477,3.6972237,0.6535631,3.0203462,1.1024811,1.0406675,0.98157775
40,0.7106171,0.77706957,2.8770568,0.7571215,3.1255875,1.0023848,1.0152024,1.1041923
41,0.70282346,0.8113074,6.822233,0.28134072,2.4365795,0.99231094,0.92596555,1.1006302
42,0.65482545,0.79676056,5.151114,0.37072882,3.010997,1.0380288,0.9736934,0.94670546
43,0.7353131,0.7856564,5.082044,0.37290826,2.914682,1.1989527,0.94664073,0.9586091
44,0.73942155,0.77590895,5.8364024,0.21285544,2.8283975,1.1422675,0.9091117,1.0720564
45,0.70295805,0.7988886,4.7286124,0.4505267,2.8602717,1.0551401,1.023943,1.1570659
46,0.6799583,0.78409195,5.9835773,0.36199498,2.8110633,1.0656329,0.9811523,0.9727897
47,0.87575805,0.78612804,2.946852,0.8296177,3.1916332,0.9403276,1.1371535,0.964374
48,0.6549587,0.8061227,4.253042,0.691682,2.8907678,1.086228,1.0336251,1.132828
49,0.58528674,0.7999038,3.8403406,0.78844464,3.1780183,0.9425198,0.9037032,0.920827
50,0.7151948,0.77761316,2.7057722,0.85919595,3.2734778,0.99380285,1.0518695,0.8631783
51,0.6118077,0.8162073,6.609103,0.27070522,2.391478,1.1762599,0.982631,0.99442655
52,0.7648019,0.7768503,2.3496037,0.9915875,3.2247236,1.0356168,0.96518904,1.1096958
53,0.64710134,0.78311944,3.8833704,0.53910893,3.0584743,1.1160728,0.993563,0.93477225
54,0.6181532,0.8023239,4.6408963,0.46344286,2.9460435,1.0045468,0.9435344,0.9029279
55,0.94247097,0.82136947,6.041829,0.19748582,2.30184,0.9200724,1.0221628,0.978046
56,0.6820682,0.76643574,2.4619074,0.8600673,3.3199866,1.1159143,0.9823643,0.8863578
57,0.65014434,0.7939793,5.2562246,0.356741,2.815433,1.1067464,0.9576134,0.873802
58,0.65597016,0.8104085,5.6220145,0.45792854,2.6932118,1.018182,1.1022108,0.9681143
59,0.74601996,0.7967816,5.899376,0.302433,2.7178397,1.0734844,0.92648464,0.9309809
60,0.69332474,0.7928423,5.2847047,0.3904026,2.806156,1.0553132,0.91358674,0.99419814
61,0.673262,0.78274757,6.5669317,0.21886891,2.7006612,1.1324453,0.89626884,1.0168672
62,0.7174415,0.76972264,3.0596318,0.7368868,3.1195204,0.92017484,1.1179663,1.0583254
63,0.77783024,0.7701048,2.87378,0.7476509,3.2881532,1.0794873,0.86907566,0.97879595
64,0.75192225,0.7740374,6.183176,0.29749072,2.6146111,0.97873926,0.9375843,1.0043572
65,0.62930274,0.8076737,3.9968834,0.5549602,3.0802433,0.9983501,0.9446673,0.8449666
66,0.68941677,0.7986236,6.2021646,0.2786106,2.8694472,1.1055449,0.9881303,0.8681052
67,0.70250165,0.79480183,3.504667,0.71505237,3.0813298,1.0525906,0.9574076,0.9659294
68,0.6942441,0.7917048,4.9703817,0.4622326,3.0603926,0.87481076,0.8929714,1.0636778
69,0.68510836,0.8119672,6.5011764,0.27950847,2.555997,1.0129561,1.0287658,0.80977255
70,0.70367837,0.7855203,4.7707405,0.41372687,2.7928064,0.97795683,1.1199431,1.0551065
71,0.6463296,0.81153154,6.25052,0.3483066,2.5977044,1.0365714,0.91053617,0.87578404
72,0.69015527,0.7903663,4.12694,0.5266043,3.1145766,1.0376239,1.0357122,0.86312777
73,0.6925419,0.80100125,6.046044,0.3233366,2.7082937,1.0429484,0.9725333,1.0125803
74,0.70797163,0.78354967,5.633534,0.26805878,2.8439662,1.1229473,0.91124326,1.0275902
75,0.68187594,0.79509366,3.0005164,0.8576325,3.160987,0.9897944,0.9779655,0.94748306
76,0.6721668,0.8054787,5.577355,0.36823678,2.7399795,1.135785,0.9926063,0.98006994
77,0.6771091,0.7832444,6.794396,0.2577842,2.746852,0.9679396,0.8827397,1.0356448
78,0.6965395,0.79591554,6.8218246,0.31517935,2.5981228,1.0569406,1.0018797,0.9657918
79,0.71117765,0.7833568,5.5628457,0.34203386,2.9326727,1.0658646,0.9913227,0.92225283
80,0.7334018,0.7747966,5.205167,0.30224895,2.6487443,0.89106846,1.2059526,0.94686866
81,0.7237711,0.7908604,6.4756565,0.25193605,2.8887894,0.9903159,0.9467768,0.9557791
82,0.7168344,0.7872549,6.8779345,0.2567037,2.5746162,1.0335181,1.0412407,1.0688312
83,0.74463606,0.7962312,6.6360717,0.30917338,2.6024125,1.0343724,0.8940044,1.1935366
84,0.7535909,0.78657025,7.531032,0.24434012,2.593546,1.0498911,0.9614577,0.9916888
85,0.76900506,0.7693509,7.2222157,0.21839942,2.6296108,0.9904227,1.0405213,0.92144537
86,0.9250493,0.835003,6.583704,0.19282311,2.3496037,0.80650795,0.90048856,0.98838234
87,0.6929729,0.8112289,5.7314157,0.27904642,2.5039022,1.0491917,0.8925963,0.8897124
88,0.767004,0.77858984,5.3730187,0.3316703,2.8955824,0.88572884,1.0445812,1.0539584
89,0.6965215,0.786763,5.9763556,0.37902808,2.560169,1.0356936,0.9578333,1.0219803
90,0.9473683,0.8084729,5.5634084,0.16924284,2.2548084,0.996533,0.9669935,0.9536734
91,0.7309347,0.7780327,5.767158,0.31484747,2.8779461,1.0201759,1.0537905,0.9407296
92,0.9054875,0.8009665,5.110812,0.23649886,2.2978945,1.010986,0.9090025,1.0119479
93,0.59744614,0.79462695,3.4726257,0.790923,3.0622747,0.99465203,0.99641865,0.8992431
94,0.8775819,0.816773,6.689799,0.21738395,2.3237674,1.009747,0.9802075,1.0548011
95,0.704292,0.78857964,5.6081247,0.26063547,2.9352388,0.88633585,0.9673274,0.8206015
96,0.6291631,0.7866873,4.45287,0.4756878,3.0789106,0.88976425,0.887226,1.0686363
97,0.7028703,0.7939817,5.95993,0.33341014,2.6337993,1.075286,1.0210699,1.0645975
98,0.7417737,0.80641323,5.326845,0.37457746,3.0906668,0.9651083,0.8759965,0.879618
99,0.699806,0.78251666,5.905067,0.27139464,2.5520527,0.98784345,1.0258188,0.95755506
100,0.7133632,0.78890526,5.794113,0.31689507,2.8779073,0.9999921,1.0469115,0.9852453
101,0.7490514,0.79670733,6.8427157,0.22062431,2.5909183,0.91286117,0.91879576,1.0489357
102,0.61668533,0.79520905,4.07511,0.6577366,2.9773104,1.1002028,0.9945523,0.9186774
103,0.71594685,0.7962756,5.0686026,0.33582988,3.0104237,0.9410578,0.9009248,1.0441424
104,0.7630643,0.7909878,5.4224377,0.31458676,3.0168421,1.008799,0.8937756,0.9748478
105,0.638147,0.7980989,5.581413,0.38878563,2.6514387,1.0297166,1.0359033,1.0664576
106,0.7108873,0.7800205,6.8305974,0.26545495,2.4826221,1.0294244,1.1004374,1.0969948
107,0.62609303,0.8071653,5.2494764,0.38178796,2.8524573,1.1370384,1.0660932,0.7758612
108,0.6930159,0.7910015,6.639854,0.24113615,2.6307597,0.9372496,1.1649388,1.0121969
109,0.692341,0.7851425,5.147407,0.39716062,2.8026943,1.1333085,0.91018313,1.1125004
110,0.7420271,0.7704779,7.948408,0.16594353,2.580133,0.9766786,0.9622049,0.9868596
111,0.6450852,0.7820391,4.6854787,0.4591162,2.7297094,1.0462406,0.9675938,1.0288938
112,0.6457371,0.779795,5.172032,0.2345741,2.8207018,0.99549425,1.141771,0.8545425
113,0.72502655,0.7903972,6.16615,0.2860309,2.767812,1.1979545,0.9139383,0.9337921
114,0.73064005,0.78256416,6.683397,0.22946,2.6414156,0.9038047,0.9663198,1.0619982
115,0.7237769,0.7676984,2.7130828,0.93868715,3.1414351,1.0201515,1.1080731,1.0486494
116,0.6771862,0.78608495,5.21674,0.30931973,2.745309,0.964611,1.0433829,1.1363312
117,0.7444706,0.79046285,5.041804,0.4057714,2.937579,1.0614569,0.9228229,0.96248263
118,0.7790134,0.7728844,5.069918,0.26549146,2.7191525,0.92538816,1.0236822,1.1259835
119,0.6570554,0.78586036,5.366608,0.32497367,2.724708,1.009379,0.8900696,0.95746285
120,0.6502908,0.79435515,5.2810903,0.36467093,2.840168,1.1221071,0.9947626,0.9435797
121,0.8220121,0.76646876,6.85314,0.18907017,2.6795304,0.79949373,0.95160866,1.0465626
122,0.63716453,0.78807545,3.0558767,0.78122216,3.1208851,0.84089065,0.94274235,1.1424261
123,0.7179045,0.7796842,5.2249303,0.3019221,2.864577,1.0034093,0.9185333,1.0208164
124,0.72453815,0.77560675,2.9062767,0.9611336,3.1250188,0.9541502,1.0156604,1.1675463
125,0.7656986,0.7983009,4.9262767,0.4951005,2.8804324,0.9923021,1.0142105,1.1475654
126,0.79630476,0.8260804,7.1016064,0.22906443,2.3358874,1.1360238,1.130476,0.886652
127,0.7064473,0.80699724,6.6569934,0.31264898,2.7292933,1.0169765,0.9816095,0.9522037
128,0.6561093,0.8080325,6.1427193,0.2883773,2.694987,0.9439008,0.94229734,0.80503917
129,0.6703818,0.7912103,5.992333,0.31495577,2.5499394,1.0820796,1.0167689,0.8502263
130,0.667001,0.8233939,6.4629774,0.3064513,2.5298278,1.0127987,0.93904394,0.92195
131,0.7065286,0.791536,5.450942,0.36886486,2.816977,1.0942653,0.95875466,1.021692
132,0.6835337,0.78731847,5.7248697,0.3400562,2.723758,1.1807137,0.9374973,1.0755107
133,0.7745486,0.77070606,2.6327462,0.9364368,3.2735085,1.0673687,0.9830819,0.9099448
134,0.6891104,0.7778089,6.3873615,0.23590568,2.6418736,1.0584863,0.8491541,1.1330059
135,0.6872653,0.79523194,5.2510056,0.33104953,2.9030073,1.136717,0.9087751,1.0725268
136,0.76898277,0.7714856,2.5655968,0.8544333,3.2212703,1.1046779,0.96977586,1.1002834
137,0.69983476,0.7932032,4.336368,0.5028283,2.993318,1.0608324,0.96753836,1.0640785
138,0.7162499,0.80437666,6.31341,0.31823394,2.716831,1.029681,0.96594167,1.0299699
139,0.6862518,0.79028046,4.3116965,0.49329004,3.0185275,0.9929243,0.9960513,1.0379438
140,0.5995067,0.7966223,3.2256992,0.95991313,2.9826562,1.0238863,1.0790172,1.0242105
141,0.616425,0.8128811,5.413725,0.46901923,2.840169,1.0008295,0.9166259,0.87972176
142,0.68167955,0.78333044,5.857922,0.30354562,2.582349,0.99310195,1.1440387,1.1362085
143,0.6642887,0.7966603,5.7952223,0.4068821,2.67508,0.9925649,0.9631688,1.1057991
144,0.9402094,0.8033098,5.860838,0.13160053,2.2506323,0.9698757,0.90443826,0.99300444
145,0.66892767,0.7840166,5.997377,0.28791332,2.5114717,1.0153767,0.95965683,1.0366099
146,0.6884723,0.7895646,5.613226,0.3289193,2.7126682,1.1475492,0.8813672,0.9566537
147,0.73262143,0.7846305,6.934794,0.25756046,2.3986535,1.0923752,1.0231541,1.1230161
148,0.71587723,0.7770704,6.146616,0.2288054,2.7165108,0.8894034,0.9807594,0.93193424
149,0.67410123,0.7803478,6.5204835,0.21994893,2.6819375,1.0121316,1.0458989,0.85942423
150,0.8321045,0.79412633,6.1945386,0.23423018,2.5874112,0.87507796,0.88032377,1.1094303
151,0.7456661,0.8018492,5.2089453,0.28954488,2.6506202,0.87751234,0.7903605,0.9958196
152,0.66557163,0.7898747,4.8579383,0.3647993,2.8282683,1.2337377,0.88889235,1.1338129
153,0.73723763,0.80501795,5.16769,0.40405202,2.9380355,0.9993408,1.0562732,0.9142181
154,0.6147127,0.7899608,5.8370247,0.38234395,2.6701598,0.959158,1.0095152,0.84086835
155,0.6942396,0.7657663,6.095306,0.23671496,2.638115,0.9927405,0.99093956,1.0079298
156,0.78050053,0.7738704,6.958416,0.20525397,2.5714893,1.1328654,1.0718722,0.91953135
157,0.62320834,0.7826872,5.3890243,0.34948418,3.0405598,0.9660452,0.9278056,0.9352322
158,0.6206006,0.8039606,3.5968761,0.7574187,3.0304132,1.0239552,0.97749543,0.9884713
159,0.9389221,0.83240217,4.6059065,0.2067838,2.0775576,0.9588749,0.9002831,1.034074
160,0.7248267,0.7791071,5.9821906,0.26883894,2.633678,0.91747564,0.93045807,0.99413073
161,0.7118183,0.7935072,4.9847593,0.458832,2.906037,1.0389446,1.0569706,1.1463556
162,0.77667296,0.7956132,4.791716,0.541852,2.8238685,1.0072739,1.043779,1.1147527
163,0.65372264,0.8002457,5.356493,0.3498933,3.0002935,0.99186265,0.88422656,0.88524646
164,0.6413446,0.8025261,4.9288225,0.41866302,3.1123323,1.0871968,0.8888695,0.8753938
165,0.67404455,0.7829974,7.557781,0.22616263,2.7338514,1.0887997,0.9952954,0.9496923
166,0.7446138,0.76348525,6.7738276,0.19933777,2.6303039,0.86080086,1.0282397,1.0003777
167,0.7588688,0.7963913,5.9371963,0.30709225,2.6928782,1.0230495,1.0934528,0.8470477
168,0.6542603,0.8104667,6.0928054,0.31549686,2.8043783,1.0787184,0.94739705,0.8104132
169,0.67733884,0.79458773,3.8935359,0.64984345,3.0829468,0.9369433,0.92197156,1.1084133
170,0.64427924,0.7851992,5.907017,0.24347015,2.698337,0.95685554,0.8511718,0.97484124
171,0.7732389,0.78878796,4.2036304,0.5738401,3.0390878,1.0036983,0.90281886,1.077007
172,0.6992688,0.81113195,6.9016047,0.21316111,2.4936068,1.0177021,0.9630426,0.90268993
173,0.68501765,0.8070966,5.972266,0.3152967,2.5216157,0.9718795,0.97299904,0.9365728
174,0.6724734,0.7773068,6.442269,0.2853534,2.835883,0.899448,0.98987687,0.99759424
175,0.73299927,0.7920809,5.8936925,0.27241176,2.6885524,1.0788647,1.073581,1.060413
176,0.6606278,0.7922244,5.596048,0.2772195,2.7784526,0.8949164,0.8891186,0.8967653
177,0.79569817,0.79949975,6.0718575,0.3298946,2.8416564,1.0435658,0.99029547,1.0714865
178,0.7344974,0.7924,5.385795,0.3722663,2.8160543,1.0221254,1.007247,1.0525
179,0.86228657,0.8052659,5.335406,0.21429953,2.475258,0.9840505,0.7908421,0.9138245
180,0.706652,0.7785611,5.568877,0.25285116,2.9924588,1.0303862,0.8932273,0.8962576
181,0.6796703,0.78282857,5.6194305,0.27847454,2.9722133,0.87574476,0.9869215,0.88949364
182,0.62367094,0.787696,4.958566,0.34978604,3.1107218,0.9080401,0.8644014,0.9947443
183,0.6602961,0.790643,5.859885,0.34633356,2.9535697,0.9637246,1.004,0.9451463
184,0.68866754,0.7797257,6.33545,0.25215626,2.7156613,1.0487124,1.0070348,0.9803388
185,0.73740834,0.79766744,6.5739813,0.2785727,2.5328937,1.0738579,1.011041,1.0958687
186,0.7737853,0.780494,2.8465796,0.92790693,3.2039459,0.9137524,0.9984698,1.0814364
187,0.6465464,0.79830366,5.0984716,0.41456246,2.9912212,0.9418599,0.984775,0.8619607
188,0.7531114,0.7949107,6.1826444,0.24204703,2.8850288,0.93807864,0.903915,0.9368411
189,0.6621958,0.78542393,5.6902847,0.3004214,2.7169666,0.9149704,1.0652326,1.015515
190,0.68462217,0.7842383,6.640243,0.19961257,2.558119,0.92464596,0.9347322,1.0489532
191,0.7092738,0.81033474,5.930056,0.32108238,2.5161679,1.007099,0.856526,1.0446268
192,0.6847996,0.77590483,6.702104,0.26475033,2.710772,1.201881,0.9409763,0.9823821
193,0.7260854,0.78044075,6.3941545,0.27023616,2.5349054,1.0087516,0.995637,1.0640604
194,0.7574824,0.7711902,6.8035207,0.20079444,2.874003,0.90132153,0.8544466,1.1099277
195,0.7059568,0.78288007,5.3192945,0.3805929,2.605607,0.9681761,0.93639004,1.0136639
196,0.62987506,0.7883759,6.04538,0.32129127,2.693846,1.0067586,0.88147396,0.9742152
197,0.8077824,0.77887166,6.87106,0.17307553,2.5297415,1.1211346,0.9618473,1.0855304
198,0.7346806,0.7731577,2.349207,0.98822373,3.1426299,1.0712739,1.136003,1.0780087
199,0.6925702,0.7946578,5.4405904,0.3812939,2.7229123,1.036642,1.0127012,0.91077614
200,0.71317965,0.8103804,6.007794,0.31376705,2.800518,1.179649,0.9220389,1.0393827
201,0.70479447,0.80279505,5.892929,0.30489793,2.868048,0.9589375,0.9857556,0.99488723
202,0.66068715,0.7855161,5.1124673,0.2794776,2.9119313,0.97430664,0.87959987,0.9054505
203,0.6460418,0.7855772,4.1036334,0.5108263,2.9742167,1.021799,0.96713996,1.1174278
204,0.6832064,0.77845365,5.7976837,0.31565243,2.6034384,0.9832189,1.0163617,0.93080384
205,0.715366,0.7931845,7.0663095,0.2727658,2.6643417,1.0403636,0.94016373,1.1911741
206,0.63704616,0.77633315,6.003632,0.26191434,2.6495087,1.0879412,0.89916176,1.194924
207,0.67181134,0.7936727,5.700697,0.3510098,2.7720253,0.99450153,0.95343786,0.97445744
208,0.72390383,0.7756812,6.4157066,0.24558696,2.6230857,1.0313655,0.9071014,1.0551805
209,0.6613131,0.7731292,5.5811777,0.24177267,2.8128502,0.93739736,0.8958647,0.82434887
210,0.7760712,0.81738466,4.998152,0.38852358,2.3174334,1.0042324,1.0706387,1.0452175
211,0.62902236,0.8010738,5.3581977,0.3892082,2.6531184,1.0872375,0.9898207,1.0246946
212,0.699769,0.7986368,4.932211,0.43680233,2.9744344,0.91719687,0.9207611,0.99241024
213,0.67883176,0.7892559,4.8705263,0.42604584,2.8625689,1.0407957,0.97796124,0.92022324
214,0.7394623,0.78518,6.2250166,0.25955436,2.850316,0.87108845,0.9306751,1.0252901
215,0.6580736,0.78389215,4.316408,0.5619186,3.1130714,0.9878873,0.939569,1.0000818
216,0.93257415,0.82672757,7.137111,0.19762772,2.1927395,1.0303676,1.1173097,1.0138313
217,0.77086705,0.79528004,5.0423827,0.4304106,3.0831096,0.90819556,0.8804835,1.0759467
218,0.6899543,0.7895769,6.750676,0.25572863,2.5672343,1.0076631,0.9395977,0.96344745
219,0.7621408,0.7789289,6.341134,0.2993625,2.7420752,1.0266685,1.0437087,1.067095
220,0.7169916,0.7479109,2.3283906,0.9340849,3.291374,1.0222018,1.0152317,1.090246
221,0.65239835,0.8052077,7.0694265,0.2373173,2.5369186,1.0284187,0.9507568,0.9555566
222,0.8020715,0.7918047,5.522181,0.26962152,2.9061503,0.8678863,0.794102,1.130882
223,0.684585,0.7860996,7.255082,0.22450285,2.7714925,0.90577245,1.017703,1.000343
224,0.6994887,0.80422556,6.384799,0.30196914,2.7767086,0.91609424,0.9339721,1.0392867
225,0.8174479,0.78895587,4.361185,0.576427,3.0407665,1.0268501,0.9034576,0.96910083
226,0.6952575,0.7854475,5.8427157,0.26906756,2.8475263,1.0292642,1.0287209,0.8943693
227,0.68841803,0.78698486,3.5734594,0.62630236,3.0267682,1.0548074,1.0215646,0.98085
228,0.7392483,0.7918581,5.4588823,0.37891582,3.0409884,0.842916,0.8994095,0.9731954
229,0.6849753,0.7987791,6.0017,0.2967673,2.9528162,1.0426294,0.9074869,0.8810852
230,0.72609955,0.78198665,5.8061166,0.3483192,2.7370143,1.0601572,1.0052793,0.96188337
231,0.7200943,0.79712456,6.404935,0.29845843,2.6662602,0.99890846,1.0495018,1.1202226
232,0.7546992,0.7691953,5.8018365,0.23796791,2.8068902,0.89387244,1.0561922,1.0172167
233,0.69605565,0.77455896,5.761418,0.24086967,2.5461922,1.2231687,0.92521423,1.0656744
234,0.70003694,0.7797688,6.155842,0.24234848,2.6875181,0.9491857,1.043382,0.9297625
235,0.78709775,0.7866731,8.201906,0.20418528,2.6032443,0.9583447,1.1080394,0.99306077
236,0.73251116,0.78676766,6.9455504,0.2334231,2.6585085,0.9539425,1.0250431,1.0378686
237,0.77944386,0.7975951,6.441553,0.2750066,2.6171,0.90905666,0.9664256,0.96565354
238,0.6961138,0.7891301,3.8052418,0.6863911,3.1042547,1.0494028,0.931341,1.0305743
239,0.6445057,0.7990844,5.9751067,0.3397463,2.6085894,1.0586264,1.028929,0.98491347
240,0.71168905,0.796363,5.7421355,0.26189464,2.59919,1.1081218,0.90988016,0.875791
241,0.7359876,0.78655857,6.6322465,0.2918812,2.6756835,1.035977,0.84384996,1.0679806
242,0.6852869,0.79527426,7.0180926,0.25157708,2.6348817,0.9587693,0.97186244,1.0384578
243,0.6661288,0.78878427,3.0015,0.80149525,3.2540622,0.9252338,1.0590059,0.9234173
244,0.663384,0.79940224,5.840955,0.45329425,2.6551971,0.99944526,0.944644,0.95296997
245,0.73458487,0.7885299,5.8848643,0.30151844,2.8685048,1.1620628,1.0004716,0.99835354
246,0.92932284,0.8233894,6.487539,0.20634751,2.4306529,0.7989456,0.95541704,1.0930908
247,0.65138936,0.798419,2.983547,0.8500092,3.1311305,0.94299006,1.0938077,0.99671936
248,0.71133524,0.7880911,6.1986012,0.2960613,2.7644475,1.0286665,0.958581,1.1315687
249,0.70928615,0.7923681,6.4159727,0.28071,2.6048946,1.0814619,1.1025903,1.0511631
250,0.7402752,0.7897891,3.8396025,0.63146466,3.1013684,1.0111823,0.8982944,1.0552112
251,0.71260023,0.78170955,6.0094934,0.27097914,2.7979724,1.032557,0.90985703,1.0061325
252,0.69027156,0.7950554,5.912207,0.32796776,2.9123578,0.9595143,0.9314302,1.1628734
253,0.7819881,0.81072074,6.079588,0.29347748,2.7353542,1.051887,0.9072058,0.9653569
254,0.7106422,0.79145765,5.373522,0.40924653,2.870615,1.0966951,0.95913,0.9784541
255,0.7002008,0.78691834,5.256607,0.36775374,2.7801552,1.0063924,1.1149772,0.97287226
256,0.63175035,0.81797874,4.823609,0.53242743,2.9084733,1.1183672,0.9338626,0.8963255
257,0.784503,0.78787935,7.0301733,0.26735586,2.6003668,0.9653839,1.0153918,1.0772576
258,0.6222817,0.81409276,3.0898256,0.89449584,3.1045785,1.0011609,1.063541,0.89171654
259,0.6842722,0.79290044,6.1567693,0.23436706,2.9099991,0.99358046,0.85988885,0.91572726
260,0.676552,0.80312026,5.663785,0.35989356,2.969966,1.0147759,0.9565569,1.0532153
261,0.7542945,0.77134365,6.9847226,0.1817987,2.6070137,1.0832715,1.0941675,1.1298778
262,0.78524554,0.7967882,4.8300714,0.48824772,2.966152,0.94734544,0.9327884,1.0387149
263,0.7352318,0.76982117,7.0770035,0.17493989,2.5588431,0.8567802,1.0773764,1.1027299
264,0.7023161,0.78225,6.3009977,0.26135805,2.7709818,0.9377007,0.957798,0.93038106
265,0.70244765,0.8384713,5.7220354,0.32882738,2.6250784,0.9674965,0.94422686,0.7593541
266,0.7038042,0.7972284,5.4180813,0.3319939,3.0421371,0.94661635,0.938306,0.9512217
267,0.694828,0.78689826,5.7949805,0.3140697,2.6216896,1.12217,0.90404105,1.0550461
268,0.6716203,0.7695457,6.8231416,0.2314205,2.6824136,1.0782205,0.9640219,0.85646254
269,0.65338546,0.78316027,5.2396407,0.27192378,2.8075898,1.0058053,0.985252,1.0742872
270,0.6744385,0.79144305,4.469874,0.51061046,2.845053,1.089625,0.9143789,1.0615906
271,0.71904415,0.77710164,6.561657,0.26833805,2.7062118,0.99591476,0.88260907,1.0162394
272,0.82426715,0.7861538,6.4986835,0.31945413,2.5999181,0.9614661,0.9453386,1.1567957
273,0.70996124,0.7844725,5.974241,0.2712948,2.7702143,0.8992519,0.89762694,1.0582354
274,0.720545,0.7857048,5.0166945,0.3903708,2.8811858,0.98348737,1.093474,0.9095368
275,0.67986894,0.7835893,5.993875,0.30857024,2.742355,0.99019307,1.0165703,1.0354354
276,0.86860144,0.8182625,6.482628,0.22070788,2.320089,1.0499915,0.974575,1.0067041
277,0.720167,0.81481224,6.195147,0.32166228,2.665081,1.0809166,0.9656738,1.0481845
278,0.72398114,0.78853464,7.1774163,0.24813049,2.6419318,1.0357841,1.0300438,1.074023
279,0.71817136,0.8020333,6.3371005,0.29763678,2.4963398,1.0277344,0.94955724,1.2352931
280,0.64806145,0.8066278,3.7408512,0.67071825,2.9444933,1.1563665,0.98160976,1.0711598
281,0.7731632,0.77467334,2.7623172,0.9228172,3.2041247,1.0090152,1.0366322,1.0914694
282,0.7357304,0.78964347,5.937521,0.31133825,2.7299685,0.91563594,0.9764716,1.0620205
283,0.670663,0.79553026,5.9868827,0.27536333,2.7723794,1.0417084,0.92223465,1.01976
