,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
0,0.35636607,1.1152718,4.148254,0.55518955,2.692039,0.95660275,0.9077409,1.0670937
1,0.5472274,0.97614264,5.003624,0.27321798,2.4623532,1.1046555,0.9600974,0.9932034
2,0.44814226,1.0581303,5.076582,0.40846828,2.3020856,1.169232,0.9326757,1.1577027
3,0.46912697,1.0630418,4.2756295,0.94055665,2.47747,1.0306569,0.8612,1.024096
4,0.42245004,1.096594,4.3242617,0.5481818,2.792318,0.8803946,1.0425375,0.9750338
5,0.33328608,1.1202471,5.5119452,0.46126485,2.4039001,1.0356894,1.0350918,0.98673606
6,0.43564373,1.0737615,5.616061,0.40671098,2.5817552,0.93611646,0.8926488,1.1153928
7,0.3768199,1.1278389,3.7975338,0.70057476,2.6788368,1.2167665,0.9997126,0.8912296
8,0.49487868,1.0353988,4.967795,0.33439884,2.6385162,0.9540066,0.970104,1.0305707
9,0.5703395,0.9475502,4.7850547,0.4296647,2.4475434,0.9005013,0.9029818,1.0946082
10,0.49853736,1.0073909,4.6099,0.5208964,2.3346138,1.0654068,0.8472192,1.1473365
11,0.45945382,1.0405476,4.702264,0.765765,2.3420818,1.015743,0.8998903,1.1590202
12,0.4607088,1.0538201,4.7564497,0.5662597,2.4387505,1.0596617,0.98188907,0.94659257
13,0.42431253,1.0975902,4.2310715,0.48580703,2.8132732,1.1662406,0.8819978,0.86575973
14,0.42102692,1.0948019,4.1960144,0.57012796,2.4707642,1.02337,1.0324492,1.3362788
15,0.40458965,1.0979943,4.6490335,0.6493756,2.5307589,1.015199,0.9790496,1.2436868
16,0.68179137,0.7530179,4.7967167,0.95744294,2.173813,0.99104476,0.91896695,1.0666633
17,0.47532707,1.0491953,3.9521239,0.654671,2.5008457,1.0387746,0.8779504,0.9463542
18,0.3919134,1.0796171,3.9452069,0.45729202,2.764649,0.9691947,0.909625,1.1866945
19,0.36412123,1.1159626,3.9602332,0.6729679,2.770684,1.1297886,0.89778596,1.0036674
20,0.5007858,1.0203146,5.4063954,0.3119868,2.5920985,1.1536865,0.84192294,0.9082925
21,0.48555395,1.0458381,4.744915,0.5685658,2.5168488,0.97447765,1.0070314,1.0128027
22,0.55229473,0.9588044,4.9134965,0.588968,2.21334,1.1937616,0.9339273,1.0975338
23,0.5696551,0.92712325,5.0914755,0.77535665,2.279362,1.0533231,0.926663,1.0220782
24,0.72662294,0.631539,5.462897,0.92265165,2.0392165,1.0458231,0.8637651,1.0816422
25,0.6277215,0.84263426,4.547322,0.8398126,2.1603515,0.9253596,0.9913607,1.2714459
26,0.5559829,0.9778305,5.253642,0.3459068,2.4483902,1.157292,0.9478044,0.89113605
27,0.47671178,1.0454252,4.0361123,0.5614395,2.632597,1.0075268,1.0056174,0.9713497
28,0.7086159,0.7380057,4.739527,0.94389045,2.2949154,1.0520465,0.9519387,0.83294725
29,0.44676027,1.0499408,5.011523,0.7629294,2.3319151,0.9558025,1.0020845,1.0974932
30,0.3845575,1.1481905,4.621017,0.6274491,2.665666,1.0954438,0.9561722,0.9634942
31,0.44680217,1.0538834,4.9464207,0.36840695,2.4512522,1.0620366,0.850512,0.99253714
32,0.5066154,1.0254554,4.961967,0.381063,2.3792398,1.123691,0.9548927,0.99526423
33,0.43660632,1.0320241,4.934888,0.47692013,2.250775,1.058709,1.020699,1.0856751
34,0.6407035,0.8193641,5.074694,0.50611407,2.0299718,1.0525236,1.1384635,1.2120897
35,0.44201767,1.044521,6.0047665,0.37660784,2.1159525,1.087675,1.1192733,1.268721
36,0.4724161,1.0463029,4.5443754,0.4221206,2.6779478,1.1506082,0.7944695,0.9995901
37,0.37094894,1.1302627,4.8195477,0.4780894,2.6196115,1.1416308,0.910631,0.9110322
38,0.3186344,1.1378492,3.725914,0.721289,2.7742958,0.9973336,0.9042004,1.0461186
39,0.52790654,1.0228822,5.1288657,0.34294644,2.5517435,0.96905845,0.8078569,1.1255277
40,0.65816694,0.8127727,4.308197,0.79293084,2.2572541,1.1240654,0.8905503,0.9606811
41,0.55477905,0.9660833,4.967558,0.28204924,2.3911712,1.1933975,0.74070996,1.1392548
42,0.5250646,1.0149766,5.87274,0.3527891,2.6088939,1.0518292,0.8531481,0.91746867
43,0.50642025,1.006821,5.390702,0.41618234,2.361135,1.1117153,0.932094,1.0669403
44,0.590002,0.9373872,4.5948257,0.37456778,2.6043437,0.8541959,0.9165812,0.9438647
45,0.4751349,1.0858308,4.835437,0.6116507,2.6998162,1.0514555,0.8566033,0.9224729
46,0.42510214,1.0802729,3.5726616,0.7400611,2.886993,1.0523446,0.8425435,0.9812397
47,0.54672736,1.0455066,2.3382187,0.80865973,3.0274746,1.1584717,0.9371918,0.9261938
48,0.516797,1.0224496,5.0799646,0.46349132,2.6663387,0.9476504,0.80972505,0.9218119
49,0.49223474,1.0215747,4.479404,0.55123407,2.4399788,1.0585967,0.8160188,1.0612363
50,0.46367007,1.0410032,4.2982516,0.6114973,2.4127092,0.85106784,0.92925817,1.2261746
51,0.56774694,0.948306,4.9619627,0.47033677,2.302821,1.1474519,0.9062944,1.0518472
52,0.47558826,1.0399358,4.344015,0.84428126,2.434789,1.0277418,0.86503744,1.2014657
53,0.56855893,0.9440712,4.2216415,0.9675786,2.343429,1.0821166,0.9576808,0.9060956
54,0.45782247,1.0288681,4.6101055,0.3901927,2.4615054,1.01746,0.86717474,1.069535
55,0.5414442,0.9259463,4.665813,0.85739285,2.3219512,0.95741236,0.8891627,1.0802252
56,0.5497184,1.0030351,4.8655486,0.3916406,2.3874052,1.0600581,0.95308155,1.1684846
57,0.575406,0.93723136,5.235859,0.620536,2.4286027,0.9290655,0.87682486,0.9887729
58,0.47688994,1.0232593,5.374514,0.33736545,2.3438632,1.049645,0.9240453,1.2548699
59,0.4547165,1.0743655,5.4462986,0.32698852,2.4259236,1.1780727,0.8831492,1.0918467
60,0.71862775,0.6641983,5.5976076,0.6983281,2.0548751,1.2124854,0.88680625,1.0370861
61,0.4607628,1.0684323,4.5666494,0.44132012,2.6400957,1.0136462,0.80631864,1.0427083
62,0.4940876,1.0203528,4.0429187,0.44892102,2.7421799,1.0497876,0.99919546,0.98174196
63,0.4834121,1.0455893,5.218002,0.38749668,2.6405017,1.191544,0.9428034,0.79867816
64,0.5837706,0.93756723,4.2238426,0.8916772,2.2354343,1.2078406,0.8086069,1.1659652
65,0.45858616,1.0711392,4.3557224,0.47030324,2.508724,0.9602386,0.930218,0.97288436
66,0.3926031,1.1017398,5.680474,0.28178945,2.7034783,0.8895524,1.0106689,0.8512845
67,0.7325116,0.66332924,4.714502,0.91476834,2.1563835,0.9726195,0.9730773,1.0028652
68,0.44508383,1.0995462,4.496302,0.7093394,2.6990972,1.1923782,0.7608216,0.9717228
69,0.54201585,0.99161327,5.2599096,0.4684344,2.685122,0.87536603,0.9483611,0.77222216
70,0.40249538,1.1021577,5.281715,0.3684602,2.4030764,1.1109331,0.998869,1.0206032
71,0.4292006,1.0748483,5.2673154,0.42754447,2.6187298,1.0185194,0.960272,0.92810094
72,0.47905558,1.0666349,5.5332685,0.2702856,2.6596687,0.9032654,0.9437714,1.1129234
73,0.5698884,0.926117,4.2444286,0.74195737,2.2663033,1.01108,0.84599376,1.1554482
74,0.44928563,1.0757712,4.7658763,0.4208076,2.4102387,1.1296743,1.0158688,1.0425445
75,0.55101144,0.9260899,4.815307,0.7254887,2.3463757,0.7716689,0.9443792,1.1947573
76,0.5581292,0.95163524,4.4877906,0.451461,2.520506,0.9622529,0.83893955,0.9440447
77,0.40594134,1.1051594,2.5362403,0.916626,3.035874,1.0624994,0.88906795,0.9196309
78,0.4688135,1.0726868,4.269661,0.5799651,2.7823656,1.0852576,0.87389606,0.8323536
79,0.4663065,1.0681856,4.2218885,0.6011752,2.8262355,1.0521083,0.96339464,0.8904367
80,0.38396227,1.1102715,3.4679923,0.7200098,2.7491329,1.0987942,0.89824307,1.1305959
81,0.46648815,1.0595328,4.5039706,0.45371145,2.7983966,1.1021457,0.7485572,0.95810205
82,0.4897139,1.0345997,4.630894,0.6888406,2.3777914,1.0166708,0.93676627,1.1074376
