,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
59,0.6105085,0.8086684346199036,7.11463737487793,0.41187313,2.7103183,1.0349002,0.9892282,0.89552635
60,0.76443934,0.8215665221214294,3.99360990524292,0.5665427,3.0403335,0.91567266,1.0161331,1.1307099
61,0.71133596,0.7917634844779968,4.814227104187012,0.54350245,2.654999,1.1189492,0.9236288,1.0713112
62,0.56251603,0.812926709651947,4.835423469543457,0.6742208,2.6265109,0.9854438,0.97463495,0.9635358
63,0.48846743,0.8454709053039551,3.727699041366577,0.96508354,2.543146,0.9907968,1.0241544,0.95969504
64,0.76395744,0.8197932839393616,4.692666053771973,0.68487465,2.7392585,1.012894,1.0543162,1.0645821
65,0.85304457,0.7978951930999756,3.9878318309783936,0.6311885,3.3298607,0.9054415,1.0300603,1.0108321
66,0.66812456,0.8045621514320374,5.214657783508301,0.46032652,2.5567756,1.1354183,1.0018073,0.9334812
67,0.7075486,0.843551754951477,5.768643379211426,0.61578107,2.4348192,0.95774966,1.0416715,1.0921898
68,0.75277245,0.804381251335144,5.026604652404785,0.832915,2.6065438,1.0225092,0.95749295,1.0184481
69,0.73183614,0.8329163789749146,4.051656246185303,0.8553344,2.8897467,1.0852144,0.99936527,1.0375339
70,0.6496954,0.8206236958503723,7.479818820953369,0.47737128,2.3278883,1.0968524,1.1900669,0.88437784
71,0.58499795,0.7810144424438477,5.801762104034424,0.5382361,2.5854075,0.96806574,1.0639993,1.0977075
72,0.57219404,0.8215143084526062,3.23775315284729,0.9135492,3.053902,0.93411213,0.96686256,1.1205487
73,0.80310524,0.8368819355964661,8.585362434387207,0.32017392,2.9586465,1.0173255,0.9238549,0.963162
74,0.5740008,0.81162029504776,5.233375549316406,0.5687474,2.8641381,0.85843515,1.0696189,1.028102
75,0.5574769,0.8174405097961426,6.6049065589904785,0.50715804,2.3928273,0.9326679,1.1568964,0.9004002
76,0.7143058,0.8198485970497131,5.718878269195557,0.590683,2.686383,1.0649163,0.9032101,1.1870022
77,0.58922607,0.8396512866020203,4.958993434906006,0.6575767,3.05647,0.9935295,0.9186675,0.79993653
78,0.6399773,0.8276052474975586,4.317651271820068,0.66892534,2.6478267,1.215607,1.0492847,0.88305354
79,0.6932903,0.789699912071228,5.023045063018799,0.48506075,2.695164,1.0213492,0.967758,1.1583755
80,0.6834187,0.8149475455284119,4.9488043785095215,0.52231616,2.8431332,1.0574421,1.0169599,0.9971325
81,0.6079141,0.8273783326148987,3.2064766883850098,0.9811163,3.0042822,1.0359747,0.9583945,0.9888172
82,0.69151783,0.8202031850814819,5.84154748916626,0.5796442,2.4409513,0.98960656,1.0653207,0.9600461
83,0.62363636,0.7969276309013367,4.700730800628662,0.7225203,2.3021681,1.0517572,1.0509949,1.0959469
84,0.6063322,0.8351433873176575,4.513991355895996,0.4878502,2.5110595,1.0576756,0.8768573,1.0704864
85,0.7258639,0.7961280345916748,5.336014270782471,0.5368663,2.6717281,1.0509114,0.90106344,0.9737694
86,0.73185956,0.8195001482963562,5.5191450119018555,0.66278654,2.757434,0.95738673,0.9719425,0.9828876
87,0.74817014,0.8094958066940308,4.332614421844482,0.5964298,2.8016164,1.0329359,1.057054,0.9697666
88,0.61023366,0.836258590221405,4.979682445526123,0.65149766,2.5801601,0.9776292,0.86535335,1.0459346
89,0.94776696,0.28407764434814453,2.5134923458099365,0.040478732,3.492065,1.0451562,0.9742053,1.0496532
90,0.45490754,0.8345746397972107,4.008538246154785,0.82448053,2.6269355,0.8013229,1.0222031,0.8128656
91,0.72870255,0.8101789951324463,4.685001850128174,0.76614946,2.8502986,1.0147173,0.95480394,0.8631962
92,0.6893164,0.830751895904541,2.788006067276001,0.9540043,3.2483258,0.8057895,1.0783032,0.95077646
93,0.6495889,0.8150146007537842,4.593635559082031,0.789529,2.7770517,0.9947747,0.9394851,1.0146848
94,0.79238856,0.8309747576713562,4.994907379150391,0.62923676,3.0921538,0.96957594,0.9632039,0.85011023
