,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
0,0.96138054,1.4069624,-0.25613636,0.43254578,1.3286538,0.7806169,0.13661980628967285,2.2568740844726562,1.7264245
1,2.0928695,0.30465156,-0.22700377,0.40376315,0.39133096,0.70790935,0.13611388206481934,2.0159080028533936,1.823214
2,0.46935242,1.819308,-0.06596246,0.23924446,1.6930426,0.7871677,0.08329750597476959,2.142120838165283,1.3108041
3,0.8178509,1.565961,-0.2911727,0.39360213,1.5363715,0.8259608,0.04433990642428398,2.0217390060424805,1.5622926
4,0.02291585,2.2967613,-0.26703152,0.4538352,2.5249028,0.7821661,0.10702668875455856,2.0,1.6341101
5,0.7651837,1.4490201,-0.14360008,0.33909822,1.664821,0.62240654,0.17586351931095123,2.0132908821105957,1.9419043
6,0.23159528,2.0126424,-0.13778721,0.2182626,2.143281,0.7650771,0.13934066891670227,2.0052390098571777,1.9701515
7,1.0575155,1.2407926,-0.06394548,0.12964636,1.2648771,0.57715625,0.14047564566135406,2.017754554748535,1.7317827
8,2.9794986,-0.80623996,-0.1390667,0.26394358,-0.6489424,0.57386595,0.1908409595489502,2.1583666801452637,1.7348124
9,1.3648404,0.94892085,-0.006349544,0.28536883,0.7568015,0.8782741,0.028556667268276215,2.2094080448150635,1.089415
10,1.5013243,0.77916133,-0.07019421,0.3374269,0.6441621,0.7510581,0.11006411910057068,2.197841167449951,1.2357445
11,1.4378847,0.87865853,0.0011790743,0.12732787,0.87409395,0.55388546,0.13903695344924927,2.032297372817993,1.7027268
12,0.018377267,2.2136784,-0.1419055,0.29624963,2.14457,0.6805865,0.12837067246437073,2.083028554916382,1.6331092
13,-0.007677725,2.1840036,-0.1393962,0.40320006,2.4048693,0.82778484,0.1109965369105339,2.0534322261810303,1.6861016
14,1.9202156,0.25127646,-0.0067732055,0.2140586,0.22831434,0.7894567,0.11893371492624283,2.3574469089508057,1.2754569
15,0.71144724,1.7228074,-0.22717269,0.23635493,1.7899439,0.8091541,0.06278014183044434,2.015411615371704,1.6001939
16,2.915154,-0.62711436,-0.17307551,0.2450432,-0.6314629,0.59199595,0.18609575927257538,2.1212964057922363,2.2009904
17,1.4065402,0.9008988,-0.15108751,0.32323274,0.93946743,0.2421394,0.11854847520589828,2.0514039993286133,1.6133206
18,3.2287085,-0.94663316,0.00932999,0.13305333,-0.83884966,0.7228485,0.11989043653011322,2.020817995071411,1.5607617
19,1.2058866,1.0945339,0.0036060316,-0.04054668,0.9003536,0.80967635,0.156610369682312,2.2454729080200195,1.1689339
20,2.1440341,0.06408554,-0.053307768,0.085140236,0.28237098,0.8664145,0.08180871605873108,2.0408408641815186,1.6506102
21,-0.16674957,2.6140335,0.028813368,0.09149246,2.621944,0.4861202,0.11126963049173355,2.0,1.6828575
22,0.92160463,1.4116967,-0.20019664,0.35646173,1.48836,0.30115828,0.17972241342067719,2.060218572616577,1.8642815
23,0.6910083,1.667096,-0.07046452,0.002733292,1.7740911,0.8478686,0.09997960925102234,2.0623373985290527,1.3403225
24,0.4292531,1.8855603,-0.12060186,0.22048129,2.048568,0.77092427,0.06127007678151131,2.0,1.4535946
25,0.472861,1.8572613,-0.006587442,0.16457237,1.8047158,0.43412903,0.15815483033657074,2.0639829635620117,1.7089727
26,1.5350211,0.7415214,-0.31098202,0.3933708,0.91259646,0.6156658,0.178349107503891,2.099233865737915,1.9066994
27,-1.1895326,3.4455059,0.055376604,0.0066205882,3.364217,0.8601844,0.08745672553777695,2.114445924758911,1.7406739
28,0.51153713,1.8394741,-0.27900013,0.4264999,1.8748791,0.7062956,0.13481740653514862,2.051241636276245,1.6942128
29,0.0464693,2.2018726,-0.09761572,0.18422058,2.1900535,0.7122315,0.14661653339862823,2.0080132484436035,2.2208395
30,3.6889122,-1.4338248,-0.053800516,0.2152706,-1.264366,0.68111634,0.13282065093517303,2.0311880111694336,1.7655523
31,1.0631226,1.1186157,-0.25501856,0.461945,1.2624612,0.4413527,0.2141200304031372,2.1104538440704346,1.808097
32,1.7043726,0.575131,0.0038714376,0.15717265,0.3909243,0.87992597,0.06356775015592575,2.19374418258667,1.1524999
33,2.1437762,0.24820459,-0.28730333,0.30961972,0.3623724,0.43272096,0.13542616367340088,2.019923448562622,1.814154
34,2.2809932,-0.005933754,-0.26212955,0.45318213,0.112370834,0.73243123,0.13658790290355682,2.0741615295410156,1.5819194
35,2.120297,0.13182883,-0.051020525,0.17101848,0.3291429,0.7949799,0.10701718926429749,2.0675292015075684,1.6460593
36,2.896678,-0.5861516,-0.16510554,0.2872431,-0.60538316,0.45695728,0.1643156111240387,2.0645363330841064,1.8694202
37,1.4397243,0.9394748,-0.1326522,0.27314538,1.082021,0.74534965,0.13887770473957062,2.0,2.0635154
38,0.48167083,1.7878351,0.0009787319,0.20180146,1.9190496,0.8637353,0.06396988034248352,2.041658639907837,1.3614776
39,2.9808133,-0.6564113,-0.15046448,0.20743138,-0.56847256,0.6310119,0.15213558077812195,2.020688772201538,1.7593949
40,2.4426858,-0.0061354768,-0.089881785,0.1324645,-0.26417926,0.8909111,0.030835548415780067,2.0618927478790283,1.0904759
41,1.1186085,1.1561643,0.10986777,0.03980714,0.9740254,0.67012274,0.11592031270265579,2.129948616027832,1.1869714
42,2.3005776,0.07388683,-0.0698768,0.14066668,-0.077179454,0.45436603,0.15664096176624298,2.0592377185821533,1.6855389
43,0.5485945,1.8024603,-0.18993919,0.2899683,1.899882,0.7447278,0.11088501662015915,2.0,1.9559048
44,2.324168,-0.001552636,-0.1125346,0.065819606,-0.14995134,0.87137115,0.07997545599937439,2.1476449966430664,1.7450211
45,2.9905756,-0.87753147,-0.2424588,0.41703779,-0.7214759,0.6516233,0.1805289089679718,2.301931142807007,1.5752574
46,1.5715005,0.7517847,-0.24771696,0.39738938,0.78613335,0.4588264,0.16812780499458313,2.0379600524902344,1.9340413
47,1.3306,1.064363,-0.04328033,0.21738309,1.071866,0.10498015,0.14906831085681915,2.0,1.7509302
48,1.676127,0.78767663,-0.105750784,0.10976485,0.58589846,0.5360967,0.1807907670736313,2.075186252593994,1.6254903
49,0.6513671,1.6772257,-0.017771097,0.071239136,1.4222176,0.8636568,0.10376396775245667,2.1709697246551514,1.5002178
50,-0.007860038,2.3448849,-0.2601217,0.40917978,2.3963008,0.51219606,0.19441767036914825,2.051037073135376,1.8882788
51,0.9403463,1.3354069,-0.2339981,0.4723568,1.4022352,0.46239585,0.21273082494735718,2.0599353313446045,1.5071188
52,2.063526,0.3333464,-0.16099626,0.2412878,0.2708546,0.34378973,0.16653455793857574,2.0030431747436523,2.1829135
53,1.7829872,0.3993663,-0.13096185,0.40999895,0.37996352,0.77613777,0.14093650877475739,2.098001480102539,1.5929048
54,1.025226,1.1297601,-0.3148548,0.5400302,1.3047245,0.79145586,0.13857132196426392,2.2173354625701904,1.5389502
55,0.2283701,2.1286848,-0.19785543,0.20542613,2.1029627,0.662439,0.10605263710021973,2.042719602584839,1.5567558
56,2.663493,-0.47180843,-0.28613126,0.34965923,-0.13721323,0.87822056,0.037644367665052414,2.08652663230896,1.1033212
57,2.4608786,-0.19816428,-0.0767421,0.18819003,-0.055155437,0.8432743,0.02735215798020363,2.0,1.6824852
58,3.2820883,-1.0108497,-0.23848179,0.23261026,-0.930679,0.8339691,0.11054012179374695,2.0061583518981934,1.7152843
59,1.191929,1.1153518,-0.050682355,0.077414475,1.1969517,0.68676215,0.15572060644626617,2.0642313957214355,1.6131116
60,0.7450891,1.5986581,-0.15720306,0.28124166,1.5298887,0.6042976,0.18015669286251068,2.014376640319824,2.268708
61,2.293744,-0.030680219,0.06989433,0.1610713,0.0918121,0.7970355,0.04263496771454811,2.0040764808654785,1.3708003
62,0.77683634,1.4702096,-0.04821617,0.3745731,1.5913754,0.7237284,0.062034476548433304,2.0112879276275635,1.5006199
63,-0.4372787,2.9437678,-0.13339932,0.16927628,3.0098171,0.45183638,0.1056472435593605,2.0,1.9397982
64,0.30178,2.1333323,-0.29650918,0.4243135,2.1552434,0.7405297,0.08747714757919312,2.0040271282196045,1.5258284
65,2.507065,-0.20234409,-0.13870807,0.35371068,-0.04212802,0.43184352,0.19537091255187988,2.00443172454834,2.1790967
66,1.3255284,1.0105193,0.043892823,0.013557345,1.0578632,0.6821877,0.14524050056934357,2.054201602935791,1.551114
67,3.1472673,-0.87201905,-0.26299593,0.57888675,-0.7688378,0.795556,0.09471181780099869,2.0488505363464355,1.708691
68,1.4941353,0.79682636,-0.07556064,0.1332617,0.6806399,0.69386077,0.1493762880563736,2.1347625255584717,1.8246646
69,2.5976684,-0.29708257,-0.08456497,0.14413103,-0.23921601,0.6687593,0.11656774580478668,2.204590320587158,1.4301953
70,0.018352324,2.2299633,-0.083801545,0.18745779,2.2799706,0.30229232,0.2222682386636734,2.1514837741851807,1.7169282
71,3.671832,-1.3442844,-0.23086809,0.27207428,-1.1894253,0.80689514,0.09530282765626907,2.107323408126831,1.5248613
72,-0.7121833,2.9106414,-0.17359416,0.4077462,2.8609526,0.8491748,0.09001839905977249,2.221045732498169,1.29106
73,1.9527318,0.28492898,0.020003898,0.1766871,0.20585516,0.8327936,0.07607315480709076,2.0757246017456055,1.1565744
74,3.1255171,-0.76196367,-0.22112219,0.27347988,-0.7110957,0.5408604,0.14735537767410278,2.0,1.9770027
75,1.6030898,0.6811949,-0.16392003,0.30990747,0.7334159,0.68880135,0.15232516825199127,2.0712664127349854,2.1192267
76,1.1309649,1.2057823,-0.19635989,0.27153417,1.3183004,0.5109247,0.16844221949577332,2.046844005584717,1.827372
77,1.7203218,0.5879404,-0.03670316,0.21835141,0.6959654,0.7406544,0.11633919924497604,2.0,1.792501
78,1.8802587,0.3484887,-0.20720667,0.24895315,0.62704605,0.8419821,0.11297310888767242,2.1628611087799072,1.2762655
79,0.18227349,1.9751421,0.047897395,0.16731127,2.13397,0.85424376,0.10242011398077011,2.0274295806884766,1.5263518
80,2.0746906,0.15901287,-0.12040092,0.22930974,0.19068256,0.4012566,0.2060650885105133,2.0429508686065674,2.3081646
81,2.0902424,0.22956549,-0.2380659,0.2170333,0.37350672,0.84874314,0.05509684607386589,2.104142189025879,1.244737
82,1.267016,0.9565925,-0.26968303,0.5076753,1.298191,0.8083249,0.11282972991466522,2.022942066192627,1.5279926
83,3.1395628,-0.8279179,-0.18560217,0.23753622,-0.74833065,0.8390182,0.07040514796972275,2.0372798442840576,1.3945806
84,-0.62048733,2.8155353,-0.10060319,0.24920502,2.8988922,0.72756404,0.1158541738986969,2.041882038116455,1.7919701
85,2.4953458,-0.0383475,-0.20079929,0.23031475,-0.1107876,0.49067768,0.1492047756910324,2.0,1.8216982
86,3.0554528,-0.7813217,-0.19845589,0.39953923,-0.48383877,0.57969326,0.15080220997333527,2.0797576904296875,1.4663392
87,0.98628277,1.2903996,-0.11329993,0.21244806,1.5333248,0.82362235,0.06807319074869156,2.0229580402374268,1.4334357
88,3.037533,-0.684925,-0.20089018,0.45865825,-0.6664464,0.49384248,0.13504914939403534,2.0079665184020996,1.8277174
89,-0.88282984,3.2675917,-0.2171877,0.31691042,3.3974328,0.42222056,0.17440427839756012,2.026611328125,1.6517806
90,-0.17695172,2.3861737,-0.111402534,0.23043641,2.423049,0.57894963,0.1662198007106781,2.1341392993927,2.147288
91,2.9569645,-0.6732863,-0.13058028,0.31825256,-0.51384616,0.50773287,0.14397037029266357,2.0881917476654053,1.4964257
92,1.7848666,0.40068558,-0.04931044,0.31812674,0.48050886,0.4487177,0.17120736837387085,2.1419942378997803,1.5761396
93,0.91444415,1.37342,-0.013048455,0.07951419,1.3395078,0.6506067,0.15618406236171722,2.1958119869232178,1.6600438
94,2.4388041,-0.1283761,-0.15867542,0.23670882,-0.12815915,0.32955292,0.19501987099647522,2.099254608154297,1.6319151
95,1.7614325,0.64459103,-0.21801944,0.30728364,0.6923305,0.046387345,0.18845495581626892,2.0046463012695312,2.375929
96,0.77999395,1.518866,0.1537649,0.026341807,1.5640624,0.33282924,0.10721279680728912,2.0,1.4588779
97,3.080365,-0.6441351,-0.12696733,0.19754705,-0.5719288,0.18838637,0.08415227383375168,2.0198099613189697,1.5336919
98,0.6682724,1.6955923,-0.3199084,0.3550246,1.7568159,0.6967133,0.12503540515899658,2.0370965003967285,1.992019
99,1.6302277,0.6739492,-0.18961748,0.35219526,0.6920556,0.5577084,0.1630910336971283,2.14210844039917,1.6647123
100,2.7927525,-0.34274933,-0.18106616,0.22469088,-0.41588765,0.7486108,0.10344431549310684,2.008087158203125,1.7374727
101,2.303271,0.14655216,-0.2158606,0.13003512,0.15648116,0.651947,0.11788508296012878,2.0434796810150146,1.4411026
102,4.0587635,-1.8014771,-0.1574211,0.16527393,-1.6670496,0.74933743,0.12847895920276642,2.0285122394561768,1.9619051
103,1.5871863,0.6989703,-0.2361987,0.40939435,0.89250743,0.5192484,0.14940199255943298,2.0498452186584473,1.6703775
104,1.7341245,0.5594956,-0.30596742,0.42721233,0.5913878,0.5831861,0.1766377091407776,2.099947452545166,1.7785767
105,1.4109035,0.83343333,-0.19430187,0.44882765,0.7084606,0.86532736,0.08565971255302429,2.2021408081054688,1.21057
106,1.5118845,0.7899488,-0.12440562,0.38919398,0.87198687,0.32302168,0.16042260825634003,2.0,2.1129744
107,-0.26119635,2.642501,-0.2647883,0.24328274,2.764793,0.40437722,0.17043255269527435,2.0508265495300293,1.9912083
108,2.4567704,-0.18225588,-0.10377664,0.18067724,0.060234684,0.9052299,0.032189760357141495,2.0356271266937256,1.3960301
109,0.019834684,2.3838162,-0.23629507,0.30257753,2.21128,0.87254095,0.09375506639480591,2.073164701461792,1.6835556
110,0.30247325,2.0780234,-0.21545371,0.24864995,2.0396795,0.68164414,0.11372273415327072,2.0905065536499023,1.5780029
111,1.5840803,0.74039674,-0.13070032,0.17758855,0.75168085,0.77297443,0.08600664138793945,2.0,1.7074972
112,2.1764872,0.06520479,-0.34078,0.30001998,0.15219398,0.8729115,0.06238217279314995,2.265920877456665,1.2122527
113,3.2054496,-0.96561635,-0.32385147,0.47686067,-0.7871786,0.8240198,0.11225157976150513,2.007377862930298,1.7167896
114,1.010943,1.1632085,-0.38969693,0.5387307,1.4170605,0.8342248,0.10667739063501358,2.112302541732788,1.369878
115,3.47871,-1.1116184,-0.24487126,0.21588153,-0.97681725,0.7404093,0.16516947746276855,2.008796215057373,1.7166411
116,4.9691916,-2.6920266,-0.13382599,0.5185276,-2.439281,0.80914354,0.03190302103757858,2.016611337661743,1.0906817
117,1.3980213,0.90668607,-0.057988077,0.20073956,1.0447137,0.4084603,0.17783404886722565,2.024036169052124,2.0986667
118,-0.22207625,2.4694126,-0.11123297,0.1726795,2.4284668,0.7638662,0.11646318435668945,2.21560001373291,1.4916235
119,1.9775803,0.38274628,-0.20443004,0.33085933,0.45051712,0.40413222,0.18598823249340057,2.0073657035827637,2.1337812
120,2.0187562,0.26194224,-0.064146206,0.15315224,0.32286417,0.74917096,0.1263955682516098,2.0193440914154053,1.6091936
121,-1.9396601,4.3668833,-0.17321493,0.21010786,4.283865,0.6755602,0.12217481434345245,2.0256433486938477,1.7995386
122,1.3257012,0.9863039,-0.3982311,0.47474688,1.077384,0.8300656,0.09868447482585907,2.008225202560425,1.4416306
123,2.9476452,-0.71590644,0.02755981,0.08615197,-0.6149517,0.80017823,0.07095883041620255,2.042269706726074,1.4202417
124,2.3395252,0.046765763,0.007830112,0.06588786,-0.03061886,0.688171,0.039109181612730026,2.0215845108032227,1.4481415
125,0.019012367,2.3794835,-0.070597,0.090106584,2.4119365,0.81945795,0.056975822895765305,2.0499918460845947,1.3158673
126,0.03524087,2.2255793,-0.09805994,0.18369909,2.4733589,0.7610168,0.023931166157126427,2.005176067352295,1.2563831
127,1.2938081,0.84228617,0.015880115,0.10180566,0.9712556,0.82985353,0.10763853788375854,2.2184133529663086,1.2249177
128,0.39320442,1.8782902,0.011320837,0.1319368,1.6982216,0.85016507,0.05620787292718887,2.1265206336975098,1.2028929
129,-1.2576681,3.5892823,-0.2361793,0.3342803,3.5856066,0.6580785,0.16863666474819183,2.1225032806396484,2.138892
130,2.779531,-0.64420086,-0.19755052,0.30462098,-0.3541916,0.8432899,0.11828061193227768,2.5050296783447266,1.1310843
131,2.1735902,0.14653544,-0.21409348,0.3382692,0.2692956,0.85107034,0.08644406497478485,2.015500783920288,1.6137856
132,0.8848985,1.4561571,-0.27556986,0.46222654,1.4852453,0.5631431,0.17609019577503204,2.014078378677368,2.5652838
133,0.73658097,1.5182163,-0.1893897,0.2993157,1.6511265,0.61639524,0.15662060678005219,2.0772390365600586,1.8004127
134,0.409993,1.7882851,-0.4003793,0.57871145,1.8414924,0.82878035,0.12486089020967484,2.347519636154175,1.3968939
135,2.8246813,-0.4352917,-0.16118717,0.213771,-0.43234366,0.66465133,0.09123962372541428,2.0411217212677,1.4580803
136,0.03354245,2.240571,-0.03386921,0.27958152,2.3025951,0.7216345,0.1047685518860817,2.005265474319458,1.7333052
137,0.42557642,2.0021377,-0.2585441,0.44105062,2.1039877,0.33033502,0.15210328996181488,2.0,2.2673285
138,0.32711944,1.9232305,-0.18766809,0.38005936,1.9074916,0.50311595,0.15116332471370697,2.11258864402771,1.7791903
139,2.4686935,-0.1600595,-0.20107226,0.2934068,-0.16851288,0.63158995,0.14507976174354553,2.1405627727508545,1.9760956
140,0.7405677,1.5590663,-0.13999307,0.28150886,1.6161851,0.3268212,0.15237611532211304,2.080348253250122,2.0653152
141,0.043610763,2.2134204,-0.08615981,0.057405464,2.2737281,0.8017779,0.13206277787685394,2.3127620220184326,1.3610425
142,0.8228663,1.4400114,-0.028247768,0.15924919,1.5007613,0.6507317,0.12721584737300873,2.037322998046875,1.7644587
143,1.3004426,0.83618754,-0.106475554,0.30768704,0.8980525,0.76701415,0.11919398605823517,2.124817132949829,1.6363316
144,2.4720926,-0.20414762,-0.2359276,0.24458522,-0.019850861,0.7813853,0.09735176712274551,2.0787127017974854,1.321557
