"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"123430","10",10,4,"D7-M6","calculo_WIS/WIS_phi_train_quantileD7-M6.RData","calculo_WIS/errores_train_quantileD7-M6.RData",FALSE,342.493787527084,1.8,436.9
