"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"124197","2",2,4,"D8-M2","calculo_WIS/WIS_phi_train_quantileD8-M2.RData","calculo_WIS/errores_train_quantileD8-M2.RData",FALSE,798.840940713882,1.8,436.5
