"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"126014","9",9,4,"D7-M1","calculo_WIS/WIS_phi_train_quantileD7-M1.RData","calculo_WIS/errores_train_quantileD7-M1.RData",FALSE,340.316422700882,1.8,436.5
