"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"123791","6",6,4,"D7-M2","calculo_WIS/WIS_phi_train_quantileD7-M2.RData","calculo_WIS/errores_train_quantileD7-M2.RData",FALSE,344.809587240219,1.8,436.6
