"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"125998","10",10,4,"D8-M1","calculo_WIS/WIS_phi_train_quantileD8-M1.RData","calculo_WIS/errores_train_quantileD8-M1.RData",FALSE,787.495985984802,1.8,436.5
