"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"125997","2",2,4,"D1-M2","calculo_WIS/WIS_phi_train_quantileD1-M2.RData","calculo_WIS/errores_train_quantileD1-M2.RData",FALSE,157.660623311996,1.8,436.4
