"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"126003","5",5,4,"D1-M5","calculo_WIS/WIS_phi_train_quantileD1-M5.RData","calculo_WIS/errores_train_quantileD1-M5.RData",FALSE,158.59900188446,1.8,436.7
