"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"125996","1",1,4,"D1-M1","calculo_WIS/WIS_phi_train_quantileD1-M1.RData","calculo_WIS/errores_train_quantileD1-M1.RData",FALSE,157.727782011032,1.8,436.3
