"job_id","task_id","indice_modelo","cores_modelo","modelo","archivo_wis","archivo_errores","skipped","duracion_seg","Total_RAM_Used_MiB","Peak_RAM_Used_MiB"
"123439","9",9,4,"D7-M5","calculo_WIS/WIS_phi_train_quantileD7-M5.RData","calculo_WIS/errores_train_quantileD7-M5.RData",FALSE,341.970664024353,1.8,436.8
